,username,date,retweets,favorites,text,mentions,hashtags,id,Sentiment,Sentiment_Score
3715,forthejokes,10/22/2017 21:52,0,1,finished another temp assignment listened way really want see happy death day,@slashfilmcast,,9.2228E+17,positive,0.5
3716,_CoWorld,10/22/2017 21:51,0,0,check happy death day,,,9.22279E+17,positive,0.8
3717,IslaAbsorb,10/22/2017 21:51,0,0,scorpion news band spectacular happy death day monster truck jam watch,,,9.22279E+17,positive,0.7
3718,lechedesoiya,10/22/2017 21:51,0,0,el chico de happy death day carter era muy lindo,,,9.22279E+17,positive,0.8
3719,CooperCoyle,10/22/2017 21:51,0,6,okay happy death day soo good,,,9.22279E+17,positive,0.666666667
3720,CastelaDunia,10/22/2017 21:51,0,0,else loved,,#HappyDeathDay,9.22279E+17,positive,0.7
3721,angelsays,10/22/2017 21:50,0,0,loved happy death day,,,9.22279E+17,positive,0.75
3722,Nkhrnnisa,10/22/2017 21:48,0,0,ramai lak review happy death day ni,,,9.22279E+17,positive,0.8
3723,__slayinn,10/22/2017 21:47,0,2,wanna go see happy death day,,,9.22278E+17,positive,0.8
3724,andersonrawr,10/22/2017 21:46,0,0,happy death day,,,9.22278E+17,positive,0.8
3725,amerixa_rt,10/22/2017 21:46,0,1,watched happy death day highly,,,9.22278E+17,positive,0.48
3726,CazinhaHarley,10/22/2017 21:46,0,1,happy death day success chicago bears got,,#FlyTheW #DaBears #HappyDeathDay,9.22278E+17,positive,0.55
3727,dansjourneyyy,10/22/2017 21:45,0,0,happy death day puts darkly humorous spin slasher conventions addition unique performance jessica rothe,,,9.22278E+17,positive,0.558333333
3728,karla_romu,10/22/2017 21:45,2,4,ya que sea jueves para ver happy death day,,,9.22278E+17,positive,0.8
3729,beautifuls0ul__,10/22/2017 21:45,0,1,happy death day boring ass hear,,,9.22278E+17,negative,-0.1
3730,afaraci1,10/22/2017 21:45,0,0,happy death day bitch like see watch real horror movie,,,9.22278E+17,positive,0.5
3731,hijazed,10/22/2017 21:44,0,0,saw happy death day yesterday good want watch,,,9.22278E+17,positive,0.75
3732,atticusgalileo,10/22/2017 21:44,0,0,neutral,@UniversalHorror,#atthemovies #happydeathday #horror #horrormovie #funwithfriends #movieposter #moivetime #theater #movienight,9.22278E+17,neutral,0
3733,dansjourneyyy,10/22/2017 21:44,0,0,day happy death day,,,9.22277E+17,positive,0.8
3734,qicle,10/22/2017 21:44,0,0,knew exactly happy death day doubted little bit still initially thought,,,9.22277E+17,positive,0.204166667
3735,anneeebananeee,10/22/2017 21:43,0,2,happy death day better sequel bc looked fine one outfit whole entire movie,@israelbroussard,,9.22277E+17,positive,0.383333333
3736,thomphetimines,10/22/2017 21:42,0,0,happy death day,,#hhhfilmclub,9.22277E+17,positive,0.8
3737,Carolinex25,10/22/2017 21:41,0,0,everyone needs see happy death day,,,9.22277E+17,positive,0.8
3738,JammersRod,10/22/2017 21:41,0,1,happy death day alright,,,9.22277E+17,positive,0.8
3739,farahnajihaa,10/22/2017 21:40,0,0,ajak pami tengok happy death day,,,9.22277E+17,positive,0.8
3740,taylorpurcell13,10/22/2017 21:40,0,0,happy death day even well deserved,,,9.22277E+17,positive,0.8
3741,youth_perez,10/22/2017 21:39,0,0,happy death day movie white chicks plot twist,,,9.22276E+17,positive,0.4
3742,candidliie,10/22/2017 21:39,0,0,happy death day beshie,,,9.22276E+17,positive,0.8
3743,mzayas9899,10/22/2017 21:38,1,0,quiero ver happy death day,,,9.22276E+17,positive,0.8
3744,JaylynRenollet,10/22/2017 21:38,0,6,happy death day great,,,9.22276E+17,positive,0.8
3745,SHSOracleNews,10/22/2017 21:38,0,0,happy death day,,,9.22276E+17,positive,0.8
3746,mikebrady_,10/22/2017 21:38,0,0,saw happy death day today played confident totally started singing loud theatre,@ddlovato,#SorryNotSorry #Lovatics,9.22276E+17,positive,0.35
3747,youth_perez,10/22/2017 21:37,0,0,happy death day white chicks meets scream,,,9.22276E+17,positive,0.4
3748,GreenlawSharod,10/22/2017 21:37,0,0,happy death day,,,9.22276E+17,positive,0.8
3749,forensictoxguy,10/22/2017 21:37,0,0,first use card happy death day worked like charm subscription already paid would paid normal ticket service movie every,@moviepass,,9.22276E+17,positive,0.4
3750,nrulfarain,10/22/2017 21:37,1,2,lepas tengok rasa mcm takut nak percaya dengan roommate sendiri,,#HappyDeathDay,9.22276E+17,neutral,0
3751,_YvngTee_,10/22/2017 21:37,0,0,go see happy death day unless wanna feel drained went felt like movie,,,9.22276E+17,positive,0.8
3752,roccomazz,10/22/2017 21:37,0,0,need see happy death day,,,9.22276E+17,positive,0.8
3753,youth_perez,10/22/2017 21:36,0,0,happy death day skrate boo boo,,,9.22276E+17,positive,0.8
3754,Haileigh_Mercer,10/22/2017 21:35,0,3,minutes happy death day guessed killer,,,9.22275E+17,positive,0.8
3755,strapdaddy,10/22/2017 21:34,0,0,happy death day,,,9.22275E+17,positive,0.8
3756,immariofilomeno,10/22/2017 21:34,0,28,bad genius happy death day,,,9.22275E+17,positive,0.05
3757,LOWKEYPAT,10/22/2017 21:33,1,21,guys happy death day ik plot fall much better storyline good omg,,,9.22275E+17,positive,0.666666667
3758,ariauna_gray,10/22/2017 21:33,0,0,happy death day good movie frfr,,,9.22275E+17,positive,0.75
3759,soulsnatchless,10/22/2017 21:33,0,0,happy death day hot pile stinky cheesy exactly needed tonight,,,9.22275E+17,positive,0.2
3760,ValerieAWillia2,10/22/2017 21:31,1,1,movie happy death day bad go see almost fell asleep,,,9.22274E+17,positive,0.05
3761,Cadam02,10/22/2017 21:27,0,0,happy death day silly trashy n kinda liked idk trash moments ableist joke idk,,,9.22273E+17,positive,0.3
3762,Sosaa_26,10/22/2017 21:27,0,1,happy death day,,,9.22273E+17,positive,0.8
3763,ChrisDWebster,10/22/2017 21:27,5,53,people talk next one remember happy death day,,,9.22273E+17,positive,0.4
3764,Alacraneros47,10/22/2017 21:26,0,0,happy death day,,,9.22273E+17,positive,0.8
3765,glass_jaw92,10/22/2017 21:24,0,4,happy death day goooood really like,,,9.22273E+17,positive,0.5
3766,official_dylanv,10/22/2017 21:23,0,0,side happy death day really good,,,9.22272E+17,positive,0.75
3767,RichLeeOG,10/22/2017 21:22,0,1,liked happy death day hoping similar,,,9.22272E+17,positive,0.466666667
3768,rachelmporter12,10/22/2017 21:22,0,1,happy death day actually really good movie totally recommend anyone,,,9.22272E+17,positive,0.5
3769,XNotMalcolm,10/22/2017 21:21,1,3,cinemachat go listen right meow,,#HappyDeathDay,9.22272E+17,positive,0.285714286
3770,namaste_27,10/22/2017 21:21,0,0,ep knocking check,,#PodTimeForgot #HappyDeathDay #BetterWatchOut #TheBabysitter,9.22272E+17,neutral,0
3771,__amyzing_,10/22/2017 21:21,0,0,someone watch happy death day,,,9.22272E+17,positive,0.8
3772,lkgallagher13,10/22/2017 21:21,0,3,lied never felt deception like found da club even girl happy death day ringtone,,,9.22272E+17,positive,0.8
3773,DeeLElle,10/22/2017 21:17,0,0,never look baby faces,,#HappyDeathDay,9.22271E+17,neutral,0
3774,pcarenza,10/22/2017 21:17,0,1,til,@creetureshow,#HappyDeathDay,9.22271E+17,neutral,0
3775,lmjvuregui,10/22/2017 21:17,0,0,ems see happy death day bc hates,,,9.22271E+17,positive,0.8
3776,joebbls,10/22/2017 21:17,0,7,happy death day worth,,,9.22271E+17,positive,0.55
3777,mackholmessss,10/22/2017 21:17,1,7,someone go w watch happy death day,,,9.22271E+17,positive,0.8
3778,NoahTavera,10/22/2017 21:16,0,7,happy death day,@duhfrizz,,9.22271E+17,positive,0.8
3779,pvtinoo_,10/22/2017 21:16,0,2,got mom watch happy death day think mad,,,9.2227E+17,positive,0.0875
3780,wheelguy09,10/22/2017 21:16,0,0,worth seeing great movie deja vu many twists turns great plot great hd,,#HappyDeathDay #Horror,9.2227E+17,positive,0.64
3781,DeeLElle,10/22/2017 21:16,0,0,watched hilariously,,#HappyDeathDay,9.2227E+17,positive,0.5
3782,bkelso95,10/22/2017 21:15,0,1,much enjoyed happy death day wish killer took like two seconds figure,,,9.2227E+17,positive,0.65
3783,anyguy64,10/22/2017 21:15,0,0,saw pretty good idea could guess killer,@mescwalrus,#HappyDeathDay,9.2227E+17,positive,0.475
3784,puteriasma99_,10/22/2017 21:15,1,2,want watch happy death day,,,9.2227E+17,positive,0.8
3785,JayScollin,10/22/2017 21:14,0,1,neutral,,#HappyDeathDay,9.2227E+17,neutral,0
3786,slimmthugga21,10/22/2017 21:14,0,0,watching happy death day shit start starting,,,9.2227E+17,positive,0.2
3787,emilee_walters,10/22/2017 21:14,3,4,happy death day best movie seen long time,,,9.2227E+17,positive,0.583333333
3788,EasyBreezyGucci,10/22/2017 21:13,0,0,happy death day turned great,,,9.2227E+17,positive,0.8
3789,kateduganx,10/22/2017 21:12,0,2,neutral,,#HappyDeathDay,9.2227E+17,neutral,0
3790,mikd33,10/22/2017 21:12,3,12,death daily bea arthur art project,,#BeaADay3 #HappyDeathDay,9.22269E+17,neutral,0
3791,paodelosantos,10/22/2017 21:12,0,0,bad happy death day,,,9.22269E+17,positive,0.05
3792,IsaacJames1995,10/22/2017 21:11,1,0,happy death day,,,9.22269E+17,positive,0.8
3793,Ramone_Gooner,10/22/2017 21:11,0,0,happy death day okay dumb blonde still cool movie,,,9.22269E+17,positive,0.255
3794,AJ_TweetsAlot,10/22/2017 21:11,0,0,happy death day bad pretty good mix groundhog day meets scream,,,9.22269E+17,positive,0.2625
3795,CloverCam101,10/22/2017 21:10,0,0,lol watched happy death day today,,,9.22269E+17,positive,0.8
3796,RodsWorld89,10/22/2017 21:09,0,0,check latest talk happy death day,@UniversalHorror @TheWalkingDead,,9.22269E+17,positive,0.65
3797,ispotbuckets__,10/22/2017 21:09,0,0,finally watching happy death day,,,9.22269E+17,positive,0.4
3798,poisnivys,10/22/2017 21:08,0,0,sis saw happy death day without um,,,9.22268E+17,positive,0.8
3799,KLoading58,10/22/2017 21:08,0,3,need go see happy death day,,,9.22268E+17,positive,0.8
3800,wildflowaaa,10/22/2017 21:06,0,0,went see happy death day something,,,9.22268E+17,positive,0.8
3801,calliecuttle,10/22/2017 21:04,0,1,happy death day,,,9.22267E+17,positive,0.8
3802,sugonizordon,10/22/2017 21:03,0,0,benta nung happy death day panuorin nyo guys matatawa,,,9.22267E+17,positive,0.8
3803,nicolecrpz,10/22/2017 21:02,0,1,enjoyed watching happy death day last night,,,9.22267E+17,positive,0.433333333
3804,megancorcoran17,10/22/2017 21:02,0,0,damn really trying see happy death day,,,9.22267E+17,positive,0.5
3805,amandaaaruiz,10/22/2017 21:02,1,1,wanna see happy death day bad,,,9.22267E+17,positive,0.05
3806,thatguyahmed,10/22/2017 21:02,0,2,happy death day actually p enjoyable,,,9.22267E+17,positive,0.65
3807,XxTheAllStarxX,10/22/2017 21:01,0,6,solid absolutely enjoyed scares amazing,@UniversalHorror @blumhouse,#HappyDeathDay,9.22267E+17,positive,0.366666667
3808,erspamer_matt,10/22/2017 21:01,1,12,happy death day real treasure friends suspected spied accidentally killed exonerated along way,,,9.22267E+17,positive,0.266666667
3809,slimthics,10/22/2017 21:00,0,21,finally found happy death day online omg mind,,,9.22267E+17,positive,0.4
3810,blackdeath6666,10/22/2017 21:00,0,1,great job happy death day,,,9.22266E+17,positive,0.8
3811,colleenm96,10/22/2017 21:00,0,13,went go see happy death day emotional roller coaster,,,9.22266E+17,positive,0.4
3812,CoreyHour,10/22/2017 21:00,0,1,ended watching happy death day actually liked pretty good plot twists funny,,,9.22266E+17,positive,0.52
3813,hanzyboiivlogs,10/22/2017 20:59,0,2,happy death day,,,9.22266E+17,positive,0.8
3814,kelysha16,10/22/2017 20:58,0,0,necesito ver happy death day,,,9.22266E+17,positive,0.8
3815,ljgastar,10/22/2017 20:58,0,0,gusto ko manood happy death day,,,9.22266E+17,positive,0.8
3816,krysfox,10/22/2017 20:58,0,0,took long time arrive worth seen far bladerunner,@MoviePass,#dunkirk #happydeathday #killingsacreddeer,9.22266E+17,positive,0.116666667
3817,shakeandbake760,10/22/2017 20:57,0,0,glad saw totally,,#HappyDeathDay,9.22266E+17,positive,0.25
3818,angegragasin_,10/22/2017 20:57,0,0,happy death day,,,9.22266E+17,positive,0.8
3819,MicroEscenas,10/22/2017 20:57,0,0,happy death day trailers clips movieclips trailer,,,9.22266E+17,positive,0.8
3820,wetforharreh,10/22/2017 20:56,0,0,preciso assistir happy death day aaaaaaaaaaa n sabia qu le israel fazia esse filme aaaaaaaaa,,,9.22265E+17,positive,0.8
3821,etoepic,10/22/2017 20:56,0,0,watched happy death day cousins scary scared loud pretty good,,,9.22265E+17,positive,0.27
3822,PatrickZiah,10/22/2017 20:55,0,1,happy death day really good,,,9.22265E+17,positive,0.75
3823,MarklsKing,10/22/2017 20:55,0,0,happy death day iiight lil movie,,,9.22265E+17,positive,0.8
3824,No_other_boss,10/22/2017 20:55,0,0,happy death day,,#MovieNight,9.22265E+17,positive,0.8
3825,wheelguy09,10/22/2017 20:53,0,0,loved seeing today movie great horror movie deja vu looks great hd love,,#Horror #HappyDeathDay #4k,9.22265E+17,positive,0.7
3826,GotdamnJay,10/22/2017 20:53,0,0,happy death day shit bet,,,9.22265E+17,positive,0.3
3827,_laurenharding_,10/22/2017 20:52,0,5,baby theatre showing happy death day repeat baby theatre showing happy death day,,,9.22265E+17,positive,0.8
3828,ABeeJBee,10/22/2017 20:52,0,0,really horror flick check,,#happyDeathDay,9.22264E+17,positive,0.2
3829,benbraddocks,10/22/2017 20:51,0,2,happy death day split diopter,,,9.22264E+17,positive,0.8
3830,NathanWu84,10/22/2017 20:51,0,0,lot dead walking dead space else happy death day upon time megan f,,,9.22264E+17,positive,0.133333333
3831,alejandont,10/22/2017 20:51,0,0,love watch happy death day tweets bc see movie looked lame since saw,,,9.22264E+17,positive,0.266666667
3832,duasclit,10/22/2017 20:50,0,12,watching happy death day wig flew,,,9.22264E+17,positive,0.8
3833,Baly_Infanzon,10/22/2017 20:50,0,0,necesito ver happy death day la nueva temporada de de,,,9.22264E+17,positive,0.8
3834,JustJoya,10/22/2017 20:49,0,0,tell happy death day actually,,,9.22264E+17,positive,0.4
3835,ScarletJohn009,10/22/2017 20:48,0,0,neutral,,#BoxOffice #HappyDeathDay #Cars3 #SpiderManHomecoming #DespicableMe3 #Kingsman #Valerian,9.22264E+17,neutral,0
3836,ninamconcepcion,10/22/2017 20:48,0,3,nobody see geostorm happy death day smh,,,9.22263E+17,positive,0.8
3837,day_olivo,10/22/2017 20:45,0,1,quiero ir al cine ver kingsman happy death day,,,9.22263E+17,positive,0.8
3838,hi_itsayi,10/22/2017 20:45,0,2,watched happy death day honestly snaccs,@jessica_rothe @israelbroussard,,9.22263E+17,positive,0.7
3839,Jonny_Wags,10/22/2017 20:45,0,4,watched happy death day woof bad,,,9.22263E+17,positive,0.05
3840,Mr_lenobaby,10/22/2017 20:45,0,0,boutta watch happy death day,,,9.22263E+17,positive,0.8
3841,AJGVulture89,10/22/2017 20:44,0,0,happy death day surprising movie year loved,,,9.22263E+17,positive,0.733333333
3842,Hasenpusche,10/22/2017 20:44,0,0,seen happy death day way haunted halloween mood,,,9.22263E+17,positive,0.8
3843,DarkProjections,10/22/2017 20:44,0,1,caught quirky bit glossy real good teen,,#HappyDeathDay,9.22262E+17,positive,0.333333333
3844,whysoawesome,10/22/2017 20:43,0,0,clone similar main actress good,,#31DaysOfHorror #HappyDeathDay #GroundhogsDay #NotRequired,9.22262E+17,positive,0.288888889
3845,kylaya_navarro,10/22/2017 20:43,0,2,somebody go watch happy death day,,,9.22262E+17,positive,0.8
3846,xYUI0602x,10/22/2017 20:43,0,7,happy death day,,,9.22262E+17,positive,0.8
3847,MartyMcTweet,10/22/2017 20:41,0,0,film shocked good happy death day,,,9.22262E+17,positive,0.266666667
3848,chrisvhayton,10/22/2017 20:41,0,0,happy death day wasnt thought whole time though haha,@Jenna_Marbles,,9.22262E+17,positive,0.4
3849,abiquaiI,10/22/2017 20:40,0,1,u wanna see either happy death day blade runner tuesday,,,9.22261E+17,positive,0.8
3850,Haileyschiele_,10/22/2017 20:39,4,4,really want see happy death day,,,9.22261E+17,positive,0.5
3851,LidioLm,10/22/2017 20:38,0,0,happy death day,,,9.22261E+17,positive,0.8
3852,Sarahwekittycat,10/22/2017 20:37,0,2,got back happy death day called knew,,,9.22261E+17,positive,0.4
3853,cristalv78,10/22/2017 20:37,1,1,still wanna go see happy death day,,,9.22261E+17,positive,0.8
3854,lotdequi,10/22/2017 20:36,0,0,happy death day,,,9.2226E+17,positive,0.8
3855,EmmaFyffe,10/22/2017 20:35,0,10,loved every minute,@jessica_rothe,#HappyDeathDay,9.2226E+17,positive,0.7
3856,Birdy_Critic,10/22/2017 20:35,0,0,set new orleans local baseball team mascot baby totally,@OneOfUsNet,#HappyDeathDay,9.2226E+17,positive,0.045454545
3857,Shannon100199,10/22/2017 20:34,0,2,want see happy death day,,,9.2226E+17,positive,0.8
3858,adrichalimar,10/22/2017 20:34,0,0,siento que mi dinero en happy death day,,,9.2226E+17,positive,0.8
3859,Birdy_Critic,10/22/2017 20:34,0,0,watched review good thought would suck since trailers,@OneOfUsNet,#HappyDeathDay,9.2226E+17,positive,0.7
3860,EmmaFyffe,10/22/2017 20:34,1,9,finally got chance see highly kudos really excellent,@ScottyLobdell,#HappyDeathDay,9.2226E+17,positive,0.386666667
3861,LowPursuit,10/22/2017 20:33,0,0,literally fucking conversation end fucking kidding lol,,#HappyDeathDay,9.2226E+17,negative,-0.133333333
3862,KyleGBoynton,10/22/2017 20:32,0,0,also happy death day cheesy laughed loud actually yelled towards,,,9.22259E+17,positive,0.22
3863,AlizarinAutumn,10/22/2017 20:32,0,0,happy death day come,,#movienight,9.22259E+17,positive,0.8
3864,pelicantpark,10/22/2017 20:31,0,2,happy death day really good besides shitty theater people,,,9.22259E+17,positive,0.75
3865,jurassicalien,10/22/2017 20:31,0,8,happy death day dir christopher landon,,,9.22259E+17,positive,0.8
3866,SavSmith04,10/22/2017 20:31,0,1,think happy death day good totally see,,,9.22259E+17,positive,0.5
3867,Dustin_dUSMC,10/22/2017 20:30,0,8,happy death day fully solidified fear sorority,,,9.22259E+17,positive,0.8
3868,LowPursuit,10/22/2017 20:30,0,0,random movie patron last night talking like,,#HappyDeathDay,9.22259E+17,negative,-0.25
3869,KyleGBoynton,10/22/2017 20:30,0,1,used first time see happy death day,@MoviePass,,9.22259E+17,positive,0.525
3870,rawbee67,10/22/2017 20:29,0,4,treating movies seeing happy death day,,,9.22259E+17,positive,0.8
3871,kittyjeno,10/22/2017 20:29,0,0,liked video happy death day makeup,@YouTube,,9.22259E+17,positive,0.7
3872,TheHissingMeat,10/22/2017 20:28,0,0,everything wanted fun,,#HappyDeathDay,9.22258E+17,positive,0.3
3873,arantxaisabeel,10/22/2017 20:27,0,1,hace minutos de verla tengo el en la,,#HappyDeathDay,9.22258E+17,neutral,0
3874,CaesarYNWA,10/22/2017 20:27,0,0,happy death day damn rollercoaster ride fucked thought recorded snap film put story nothing snap existed phone lmaooo,,,9.22258E+17,positive,0.1
3875,THOMASGSWAGGA,10/22/2017 20:27,0,0,happy death day,,#,9.22258E+17,positive,0.8
3876,wheelguy09,10/22/2017 20:26,0,0,love great movie dejav u looks great clear hd love worth seeing,,#HappyDeathDay #Horror,9.22258E+17,positive,0.5
3877,OddViewYT,10/22/2017 20:26,0,0,watched birthday great sorry suprise,@summer_espinal,#HappyDeathDay,9.22258E+17,positive,0.15
3878,AshMovieReviews,10/22/2017 20:25,0,0,meets well pun film never gets old despite repetition,,#HappyDeathDay #GroundhogDay #Horror,9.22258E+17,positive,0.1
3879,INFAMOUSDJREMIX,10/22/2017 20:25,0,0,happy death day movie cinemas texas station,@Regal,,9.22258E+17,positive,0.8
3880,adalberto_dada,10/22/2017 20:25,0,0,happy death day sp,@CinemarkOficial,,9.22258E+17,positive,0.8
3881,pelicantpark,10/22/2017 20:25,0,7,character happy death day makes shitty ableist comment supposed show shes bad person entire laughs,,,9.22258E+17,positive,0.033333333
3882,LeslieeMayen,10/22/2017 20:24,0,5,one seen happy death day,,,9.22257E+17,positive,0.8
3883,iamangeeelx,10/22/2017 20:24,0,7,day well spent bad genius happy death day,,,9.22257E+17,positive,7.40E-17
3884,dreamoflex,10/22/2017 20:24,5,2,wanna go see happy death day boo,,,9.22257E+17,positive,0.8
3885,cedyoh,10/22/2017 20:23,0,0,wanna watch bad genius happy death day tho,,,9.22257E+17,positive,0.05
3886,malayaholm,10/22/2017 20:23,0,3,wanna go see happy death day madea,,,9.22257E+17,positive,0.8
3887,Todrire,10/22/2017 20:23,0,0,happy death day,,,9.22257E+17,positive,0.8
3888,Andymarlon98,10/22/2017 20:22,0,0,funny happy death day top box office blade runner,,,9.22257E+17,positive,0.516666667
3889,sbidermans,10/22/2017 20:22,0,1,earlier went go see happy death day kinda ok,,,9.22257E+17,positive,0.433333333
3890,charleyhensley,10/22/2017 20:22,0,3,look like girl happy death day much makes movie times scarier,@Jtinch21,,9.22257E+17,positive,0.5
3891,cedyoh,10/22/2017 20:21,0,2,happy death day pls,,,9.22257E+17,positive,0.8
3892,crickerr,10/22/2017 20:19,0,0,happy death day via,@YouTube,,9.22256E+17,positive,0.8
3893,Ndpkid,10/22/2017 20:18,0,0,review,,#HappyDeathDay,9.22256E+17,neutral,0
3894,_laylaaat,10/22/2017 20:18,0,0,wanna see happy death day,,,9.22256E+17,positive,0.8
3895,Cassiepereda,10/22/2017 20:17,0,0,watched happy death day,,,9.22256E+17,positive,0.8
3896,LoveeSBG,10/22/2017 20:17,0,2,happy death day decent movie,,,9.22256E+17,positive,0.483333333
3897,GorChessMali,10/22/2017 20:16,0,0,happy death day must,,,9.22255E+17,positive,0.8
3898,Bellefille_xo,10/22/2017 20:16,0,0,need go see madeas boo happy death day,,,9.22255E+17,positive,0.8
3899,superuItralove,10/22/2017 20:15,0,9,happy death day good omg,,,9.22255E+17,positive,0.75
3900,fretterdkyle,10/22/2017 20:15,0,3,happy death day bad kaity laughing throughout entire movie,,,9.22255E+17,positive,0.033333333
3901,hottiejonah,10/22/2017 20:14,0,1,see happy death day,,,9.22255E+17,positive,0.8
3902,lowell_kat,10/22/2017 20:14,0,0,happy death day,,,9.22255E+17,positive,0.8
3903,therealgore_,10/22/2017 20:12,0,2,rank movies saw happy death day leatherface tragedy girls wait,,,9.22254E+17,neutral,0
3904,yungpreet,10/22/2017 20:12,0,0,fun held back sudden shifts cringey dialogue caricatured portrayal college,,#HappyDeathDay,9.22254E+17,positive,0.1
3905,Arielrocks5,10/22/2017 20:11,0,0,watch happy death day,,,9.22254E+17,positive,0.8
3906,byAaronEllis,10/22/2017 20:11,1,12,absolutely loved thought fantastic hide behind hands tho jump couple times,,#HappyDeathDay,9.22254E+17,positive,0.233333333
3907,Trigggaaaaa,10/22/2017 20:11,0,0,happy death day logic,,,9.22254E+17,positive,0.8
3908,tuttonmendes,10/22/2017 20:11,0,0,happy death day predictable,,,9.22254E+17,positive,0.3
3909,PixieBoss,10/22/2017 20:09,0,1,loved lighthearted horror movie birthdays funny well give,,#HappyDeathDay,9.22254E+17,positive,0.475
3910,SpecialMarkPro,10/22/2017 20:09,0,0,see post,,#happydeathday #leeloomoviepass #moviepass #moviemaniac,9.22254E+17,neutral,0
3911,Osorio98Angel,10/22/2017 20:09,0,0,happy death day,,,9.22254E+17,positive,0.8
3912,lilyjadenguyen,10/22/2017 20:09,0,0,hype happy death day eh,,,9.22254E+17,positive,0.8
3913,MystExplorer,10/22/2017 20:09,0,0,saw today surprised discover filmed far,@UniversalHorror,,9.22254E+17,positive,0.1
3914,warren_g3,10/22/2017 20:08,0,0,happy death day trip,,,9.22253E+17,positive,0.8
3915,shields17alexis,10/22/2017 20:08,0,2,someone take see happy death day pls,,,9.22253E+17,positive,0.8
3916,PixieBoss,10/22/2017 20:07,0,1,got back seeing happy death day hates bloody,,,9.22253E+17,neutral,0
3917,yungpreet,10/22/2017 20:07,0,0,feel like much like plot lot sure settled best,,#HappyDeathDay,9.22253E+17,positive,0.566666667
3918,Penn15Club2,10/22/2017 20:07,0,0,young audiences flock happy death day,,,9.22253E+17,positive,0.45
3919,nmorris1776,10/22/2017 20:07,0,0,got oodcast fantasy talks happy death day little zombie,,#ForTheLoveofCinema,9.22253E+17,positive,0.30625
3920,Rav_413,10/22/2017 20:07,2,11,wanna go watch happy death day,,,9.22253E+17,positive,0.8
3921,TwistedTalesSt,10/22/2017 20:06,0,0,watched approve,,#HAPPYDEATHDAY,9.22253E+17,neutral,0
3922,duhfrizz,10/22/2017 20:06,1,6,happy death day bout,,,9.22253E+17,positive,0.8
3923,_JoseeeBites,10/22/2017 20:06,0,2,happy death day good,,,9.22253E+17,positive,0.75
3924,manuel_coutino,10/22/2017 20:06,0,0,para el estreno de,,#HappyDeathDay #FelizD,9.22253E+17,neutral,0
3925,Jigga_06,10/22/2017 20:05,0,0,anyone see happy death day,,,9.22253E+17,positive,0.8
3926,Zantrilla_,10/22/2017 20:04,0,0,happy death day,,,9.22252E+17,positive,0.8
3927,JennaTylerLover,10/22/2017 20:04,0,2,creepy movie hope liked,,,9.22252E+17,positive,0.05
3928,ronnumba2,10/22/2017 20:04,0,0,happy death day,,,9.22252E+17,positive,0.8
3929,JWSallmenII,10/22/2017 20:04,0,0,saw happy death day highly recommend sort day meets slasher flick still manages feel good,,,9.22252E+17,positive,0.553333333
3930,mattbullis_,10/22/2017 20:03,0,0,happy death day shyte,,,9.22252E+17,positive,0.8
3931,Chelsie___,10/22/2017 20:03,0,0,happy death day,,,9.22252E+17,positive,0.8
3932,asapmarinaa,10/22/2017 20:03,4,36,omg happy death day good,,,9.22252E+17,positive,0.75
3933,QueenSnyder14,10/22/2017 20:03,0,1,happy death day,@carly_lew13,,9.22252E+17,positive,0.8
3934,Lexi65200095,10/22/2017 20:02,0,0,go watch happy death day really good,,,9.22252E+17,positive,0.75
3935,Eniamrej_985,10/22/2017 20:02,0,0,go see happy death day,,,9.22252E+17,positive,0.8
3936,deacon05oc,10/22/2017 20:02,0,0,review happy death day,@letterboxd,,9.22252E+17,positive,0.8
3937,Getfit_27,10/22/2017 20:02,0,0,watching happy death day movie mad weird,,,9.22252E+17,negative,-0.108333333
3938,SpecialMarkPro,10/22/2017 20:02,0,0,see,,#happydeathday #leeloomoviepass #moviepass #moviemaniac,9.22252E+17,neutral,0
3939,GreyshotProduct,10/22/2017 20:01,0,0,happy death day review greyshot productions film via,@YouTube,,9.22252E+17,positive,0.8
3940,htxnena,10/22/2017 20:01,0,0,happy death day kinda irritating,,,9.22252E+17,positive,0.2
3941,Kalli_LaNae,10/22/2017 20:01,0,0,currently watch happy death day,,,9.22252E+17,positive,0.4
3942,gangstergish,10/22/2017 20:01,1,9,saw legit glad recced thanks,@NOFSpodcast,#HappyDeathDay,9.22252E+17,positive,0.35
3943,kirnzee,10/22/2017 20:00,0,0,happy death day p trailer pitch perfect best part,,,9.22251E+17,positive,0.933333333
3944,baked_reeds,10/22/2017 19:59,0,2,went watch happy death day firestick instead episode happy days started get rick,,,9.22251E+17,positive,0.8
3945,iKarlee4,10/22/2017 19:59,0,6,happy death day makes wanna find nerdy boy life,,,9.22251E+17,positive,0.8
3946,venusmoth,10/22/2017 19:59,0,0,matter happy death day exceeded im shocked even say,,,9.22251E+17,positive,0.05
3947,AndiieDoficial,10/22/2017 19:58,0,0,happy death day andiie,@YouTube,,9.22251E+17,positive,0.8
3948,babylovetaba,10/22/2017 19:57,0,0,happy death day bad genius gusto ko panoorin,,,9.22251E+17,positive,0.05
3949,chy_bela,10/22/2017 19:56,0,0,finished looking happy death day loved,,,9.2225E+17,positive,0.75
