Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
2025,teacske,2017-10-22 00:27,0,0,ever since watched happy death day thinking would yell stupid laugh every time acharacter dies,,,921956236114964481,0.0,0.285,0.285,0.43,Neu
2026,ravegbrl,2017-10-22 00:27,0,0,watching happy death day abinaya,@cgv_id,,921956187213529089,-0.0516,0.368,0.349,0.283,Neg
2027,riwandi96,2017-10-22 00:27,0,0,film happy death day sama kayak film cari pembunuhnya,,,921956168225800192,-0.0516,0.267,0.253,0.479,Neu
2028,andielcp,2017-10-22 00:27,0,1,gusto ko manood ng happy death day,,,921956089368780800,-0.0516,0.31,0.294,0.397,Neu
2029,ayabeeez,2017-10-22 00:27,0,2,happy death day today,,,921956047698345984,-0.0516,0.406,0.385,0.208,Neg
2030,cierra_walker13,2017-10-22 00:27,0,1,happy death day recommended,,,921956026622119945,0.1531,0.375,0.529,0.096,Pos
2031,allyduffin457,2017-10-22 00:26,0,0,happy death day probally fav movie,,,921955894316765185,0.4215,0.287,0.493,0.221,Pos
2032,12_clifford,2017-10-22 00:26,0,0,think happy death day best movie ever think acting good may hold,@RubyModine,,921955784342327297,0.7845,0.172,0.476,0.352,Pos
2033,OgJaylenn,2017-10-22 00:25,0,4,happy death day funny dab,,,921955663059746817,0.4019,0.312,0.528,0.16,Pos
2034,oneIastsin,2017-10-22 00:25,0,11,happy death day good see,,,921955649126252546,0.4019,0.312,0.528,0.16,Pos
2035,oneIasttimee,2017-10-22 00:25,0,7,saw happy death day wig,,,921955610538795008,-0.0516,0.368,0.349,0.283,Neg
2036,ShiniRudrashini,2017-10-22 00:24,0,0,want watch happy death day fking,,,921955497753788417,0.0258,0.328,0.42,0.252,Pos
2037,john_rheve,2017-10-22 00:24,0,0,happy death day,,,921955323736461313,-0.0516,0.453,0.43,0.116,Neg
2038,EssGOfficial,2017-10-22 00:24,0,0,attending happy death day parks arlington,,,921955287245950976,-0.0516,0.336,0.319,0.345,Neu
2039,MaryAnneNuqui,2017-10-22 00:23,0,0,happy death day,,,921955230455021569,-0.0516,0.453,0.43,0.116,Neg
2040,john_royceRTD,2017-10-22 00:23,0,1,happy death day original super think slasher,,,921955050829758464,0.7184,0.232,0.589,0.179,Pos
2041,erickapatriceee,2017-10-22 00:23,0,3,happy death day,,,921955044915781634,-0.0516,0.453,0.43,0.116,Neg
2042,MattGonzalves25,2017-10-22 00:22,2,10,happy death day seven huyyy gusto ko yan lahat kaso poor huhu,,,921955008110665728,-0.5106,0.355,0.188,0.457,Neu
2043,Dolan_KellyB,2017-10-22 00:22,0,0,happy death day children,,,921954840565055488,-0.0516,0.406,0.385,0.208,Neg
2044,dorkymeows,2017-10-22 00:22,0,0,boiiii happy death day good omg,,,921954814199820289,0.4019,0.289,0.489,0.222,Pos
2045,nmorris1776,2017-10-22 00:21,0,0,watched happy death day felt like thing recurring feeling walking theatre,,,921954689108889600,0.4215,0.21,0.414,0.376,Pos
2046,SexyJairBear,2017-10-22 00:21,0,0,surprised go check want good time,,#HappyDeathDay,921954680422518784,0.6249,0.0,0.67,0.33,Pos
2047,jessyedolan,2017-10-22 00:21,0,0,lit,,#HappyDeathDay,921954650328203264,0.0,0.0,0.0,1.0,Neu
2048,sarahruperta,2017-10-22 00:21,0,1,happy death day actually bad,,,921954615821680640,-0.5719,0.565,0.282,0.153,Neg
2049,SavaDragojevic,2017-10-22 00:21,0,1,deservingly watched times never feel bored watching funny well thought,,#HappyDeathDay,921954537447051264,0.7017,0.0,0.493,0.507,Neu
2050,jessyedolan,2017-10-22 00:21,0,0,happy death day official trailer horror movie hd via saw happy death day lit go watch,@YouTube,#1,921954516144140288,-0.6249,0.385,0.247,0.368,Neg
2051,SexyJairBear,2017-10-22 00:20,0,0,thought going solid fun although saw,,#HappyDeathDay,921954434678231054,0.5994,0.0,0.551,0.449,Pos
2052,mooodlez,2017-10-22 00:20,0,0,happy death day really good definitely good date,,,921954427090608128,0.8467,0.195,0.654,0.15,Pos
2053,LizGT14,2017-10-22 00:20,0,0,found baby toy watching happy death day,,,921954327694118912,-0.0516,0.31,0.294,0.397,Neu
2054,kam_levron,2017-10-22 00:19,0,0,someone pls pls take see happy death day,,,921954112987717632,0.1027,0.275,0.444,0.282,Pos
2055,monigga17,2017-10-22 00:19,0,1,happy death day gwwwweat movie,,,921954050177949696,-0.0516,0.368,0.349,0.283,Neg
2056,meninjaiitease,2017-10-22 00:18,0,0,bad genius happy death day,,,921953918296383488,-0.5719,0.565,0.282,0.153,Neg
2057,Cynndoll,2017-10-22 00:17,0,0,happy death day,,,921953662234083328,-0.0516,0.453,0.43,0.116,Neg
2058,tuxpeng,2017-10-22 00:17,0,1,someone watch horror happy death day think calling horror bit,,,921953656546709504,-0.8225,0.538,0.176,0.286,Neg
2059,reviecruz,2017-10-22 00:17,0,0,happy death day nami hahaha,,,921953644756451328,0.5267,0.295,0.553,0.152,Pos
2060,ariannamarie916,2017-10-22 00:17,0,0,went go see happy death day movie three year old movie makes mad,,,921953633629032448,-0.5267,0.341,0.178,0.481,Neu
2061,alvarezshaina,2017-10-22 00:15,0,0,happy death day tonight,,,921953237577564160,-0.0516,0.406,0.385,0.208,Neg
2062,ohteepack,2017-10-22 00:15,0,3,gusto ko mag watch ug happy death day hmm,,,921953099102568448,-0.0516,0.267,0.253,0.479,Neu
2063,PermRag,2017-10-22 00:14,0,2,barnes type happy death day rs dying max sets trying figure spy,,,921952999706050560,-0.0516,0.222,0.21,0.568,Neu
2064,BLXCKHOLE_,2017-10-22 00:14,0,0,happy death day,,,921952919922053125,-0.0516,0.453,0.43,0.116,Neg
2065,oldratty,2017-10-22 00:14,0,2,happy death day wanna see lol,,,921952803026640896,0.3818,0.291,0.485,0.224,Pos
2066,Trill_Nae,2017-10-22 00:14,0,0,watch believe like,,#happydeathday,921952766897123328,0.3612,0.0,0.556,0.444,Pos
2067,AJCapachietti,2017-10-22 00:13,0,0,rated happy death day,,#IMDb,921952752158117890,-0.0516,0.406,0.385,0.208,Neg
2068,Visanismogaming,2017-10-22 00:13,0,0,liked video happy death day official trailer theaters friday october,@YouTube,,921952696139239424,0.3818,0.224,0.374,0.402,Neu
2069,AceONeal1,2017-10-22 00:13,0,1,like sexist dumpster check happy death day,,,921952672156127232,0.1779,0.374,0.422,0.204,Pos
2070,loveeingrid,2017-10-22 00:12,0,0,happy death day honestly dumb,,,921952477360074752,-0.128,0.483,0.45,0.067,Neg
2071,Nadreemon,2017-10-22 00:12,0,4,happy death day like edge tomorrow minus action tom cruise,,,921952417041735680,0.3182,0.228,0.363,0.409,Neu
2072,Georgina_Tec,2017-10-22 00:11,0,0,wanna watch happy death day,,,921952150602649601,-0.0516,0.368,0.349,0.283,Neg
2073,JapinoyAko2,2017-10-22 00:11,0,1,wow sa happy death day daw,,,921952075142934528,0.5574,0.271,0.521,0.208,Pos
2074,uipmoviesph,2017-10-22 00:10,0,0,early morning call tag friends watch showing,,#HappyDeathDay,921951809182187520,0.4767,0.0,0.341,0.659,Neu
2075,Norminah_org,2017-10-22 00:09,0,0,watch happy death day kind outed friday oh,,,921951616697110529,0.4939,0.244,0.444,0.313,Pos
2076,justmetherese_,2017-10-22 00:09,0,2,gonna watch happy death day latuuur,,,921951517824786433,-0.0516,0.336,0.319,0.345,Neu
2077,worldprinceii,2017-10-22 00:08,0,1,happy death day,,#ad,921951385423368192,-0.0516,0.453,0.43,0.116,Neg
2078,soulfuljassy,2017-10-22 00:08,0,0,boo actually good movie take back criticism happy death day,,,921951320311042049,-0.0516,0.351,0.34,0.309,Neg
2079,Olivia60751265,2017-10-22 00:08,0,2,yea probably sleep tonight cuz got done watching happy death day,,,921951297405968384,-0.0516,0.235,0.223,0.542,Neu
2080,RacingWifeee,2017-10-22 00:07,0,1,went movies watched happy death day good defiantly recommend,,,921951225964388352,0.6369,0.217,0.506,0.278,Pos
2081,arinaxx_,2017-10-22 00:07,0,2,kau ingat happy death day ke asyik nak mimpi,,,921951042513678337,-0.0516,0.267,0.253,0.479,Neu
2082,cieraalea1,2017-10-22 00:06,0,3,happy death day helllllaaa good highly,,,921950885583888384,0.4019,0.289,0.489,0.222,Pos
2083,scopelex,2017-10-22 00:06,0,2,happy death day good however major plot hole get sorry,,,921950836011409408,0.34,0.292,0.371,0.337,Pos
2084,DestinyReeana_,2017-10-22 00:04,0,1,someone watch happy death day,,,921950452014395392,-0.0516,0.368,0.349,0.283,Neg
2085,jackiedomingez,2017-10-22 00:04,0,2,happy death day great movie,,,921950430900482048,0.5994,0.285,0.569,0.146,Pos
2086,blurryfacec,2017-10-22 00:04,0,1,happy death day legit,,,921950334150463488,-0.0516,0.406,0.385,0.208,Neg
2087,billmo90,2017-10-22 00:04,0,6,happy death day dumb cool pretty laughed thought good dollar,,,921950286708539392,0.7845,0.285,0.597,0.119,Pos
2088,thenaomieliza,2017-10-22 00:03,0,0,happy death day,,,921950107125219329,-0.0516,0.453,0.43,0.116,Neg
2089,thlovure,2017-10-22 00:03,1,5,bye seeing happy death day husband tyler,,,921950093753720833,-0.0516,0.31,0.294,0.397,Neu
2090,douglas_guy,2017-10-22 00:02,0,1,wanna see happy death day yo,,,921949894457380864,-0.0516,0.336,0.319,0.345,Neu
2091,novrocha19,2017-10-22 00:02,0,0,bitch finna go see happy death day,,,921949859531362304,-0.6124,0.5,0.24,0.26,Neg
2092,mathew_morrison,2017-10-22 00:02,0,0,anyone seen happy death day,,,921949817135177732,-0.0516,0.368,0.349,0.283,Neg
2093,AntiTeenMomMeme,2017-10-22 00:02,0,2,yes talking happy death day saw,,,921949755424550912,0.3612,0.293,0.481,0.226,Pos
2094,hashtagjonnyboy,2017-10-22 00:01,0,0,happy death day,,,921949695504764928,-0.0516,0.453,0.43,0.116,Neg
2095,jhopesdun,2017-10-22 00:01,0,0,happy death day,,,921949606669303808,-0.0516,0.453,0.43,0.116,Neg
2096,MovieFreakBTV,2017-10-22 00:01,0,0,smart jangan lupa nonton,,#HappyDeathDay #OnlyTheBrave #ThorRagnarok #OforOutstandingOctober,921949561706315776,0.4019,0.0,0.474,0.526,Neu
2097,ImSwagged_Out,2017-10-22 00:01,0,1,happy death day literally made say wtf goin every hour sumthin mins,,,921949557143097344,-0.6124,0.377,0.181,0.441,Neu
2098,Aerithdc,2017-10-22 00:00,0,0,happy death day,,,921949409910206464,-0.0516,0.453,0.43,0.116,Neg
2099,amnthr,2017-10-22 00:00,0,0,watching happy death day,@cinema21,,921949345544519680,-0.0516,0.406,0.385,0.208,Neg
2100,zhihaocheong,2017-10-22 00:00,0,0,neutral,,#HappyDeathDay,921949294763978753,0.0,0.0,0.0,1.0,Neu
2101,champagne_ray6,2017-10-21 23:59,0,0,buzzed watching happy death day,,,921949228620042241,-0.0516,0.368,0.349,0.283,Neg
2102,HoranWithNiall_,2017-10-21 23:59,0,0,go watch happy death day,,,921949164170301440,-0.0516,0.368,0.349,0.283,Neg
2103,hotfriesluke,2017-10-21 23:58,0,3,wants go watch happy death day pig,,,921948822321770497,-0.0516,0.31,0.294,0.397,Neu
2104,edgar_huerta09,2017-10-21 23:57,0,4,strongly recommend happy death day,,,921948665970921472,0.5267,0.295,0.629,0.076,Pos
2105,allayaaaa,2017-10-21 23:56,0,0,happy death day plot twist killer pretty obvious,,,921948374965899265,-0.3182,0.429,0.361,0.209,Neg
2106,guhrillaz,2017-10-21 23:56,0,1,happy death day good need watch figure wtf saw,,,921948315134001152,-0.2732,0.399,0.342,0.259,Neg
2107,tr_niahhh,2017-10-21 23:56,0,0,watched boo happy death day,,,921948236792958977,-0.0516,0.368,0.349,0.283,Neg
2108,JensenGregory,2017-10-21 23:55,0,1,live world movie like happy death day sells tickets movie like,,,921948183491727360,0.5859,0.199,0.444,0.357,Pos
2109,jenbrugler,2017-10-21 23:55,0,2,dramatic happy death day literally good movie hope happens,,,921948012368285696,0.6808,0.212,0.516,0.272,Pos
2110,Lizwirtzfeld,2017-10-21 23:55,0,3,would recommend happy death day best movie,,,921947971759067136,0.7579,0.225,0.601,0.173,Pos
2111,mgxine,2017-10-21 23:54,0,0,imagine spending years film school make movie like happy death day,,,921947929451159552,0.3182,0.215,0.343,0.442,Neu
2112,dmmwitted,2017-10-21 23:54,0,0,happy death day get oscar nod rioting,,,921947847016239109,-0.0516,0.31,0.294,0.397,Neu
2113,vaniIlahood,2017-10-21 23:54,0,3,omg fuck watch happy death day,,,921947778174951425,-0.5719,0.525,0.262,0.213,Neg
2114,wtfhowel,2017-10-21 23:53,0,0,watching happy death day see corner scene,@sampottorff,,921947642812178432,-0.0516,0.31,0.294,0.397,Neu
2115,erra_hazirahh,2017-10-21 23:53,1,1,happy death day mcm bestt jeee nk tgkkkk,,,921947627809161217,-0.0516,0.287,0.272,0.441,Neu
2116,Kev_Hair,2017-10-21 23:53,0,3,girl happy death day dies,,,921947516622405632,-0.0516,0.368,0.349,0.283,Neg
2117,ChaseWaller23,2017-10-21 23:52,0,5,happy death day,,,921947456534917120,-0.0516,0.453,0.43,0.116,Neg
2118,Shaifulrazali_,2017-10-21 23:52,0,0,jom tengok happy death day sanji,,,921947421642334208,-0.0516,0.336,0.319,0.345,Neu
2119,0008th,2017-10-21 23:52,0,2,happy death day funnier thought failed overall charisma,,,921947384128724992,-0.2023,0.409,0.364,0.227,Neg
2120,S_Marie26,2017-10-21 23:52,0,0,movie,,#HappyDeathDay,921947380412448768,0.0,0.0,0.0,1.0,Neu
2121,LocAbrahamer,2017-10-21 23:52,0,0,opinion unpredictably movie actually enjoyed every moment,,#HappyDeathDay,921947373781299200,0.5106,0.0,0.355,0.645,Neu
2122,swammybabe,2017-10-21 23:52,0,0,got seeing fabulous suspect late night ihop finish,@UniversalHorror @RubyModine,,921947282735382528,0.296,0.19,0.293,0.517,Neu
2123,PinkkHeartsss,2017-10-21 23:49,0,0,happy death day funny ass movie,,,921946602360725505,-0.2023,0.463,0.412,0.125,Neg
2124,jennburg21,2017-10-21 23:48,0,1,dont know birthday,,#HappyDeathDay,921946376887341057,0.0,0.0,0.0,1.0,Neu
2125,Another_D0peKid,2017-10-21 23:48,0,0,happy death day soooo,@UniversalHorror,,921946260613009408,-0.0516,0.406,0.385,0.208,Neg
2126,alexal848,2017-10-21 23:47,0,1,saw happy death day tonight say deff watching week,@UniversalHorror,,921946164265672705,-0.0516,0.267,0.253,0.479,Neu
2127,ManassasCinema,2017-10-21 23:46,0,0,showtimes sunday october mountain us happy death day,,,921945856223399936,-0.0516,0.287,0.272,0.441,Neu
2128,cjsmejia,2017-10-21 23:46,0,2,showing ng happy death day,,,921945824275283968,-0.0516,0.368,0.349,0.283,Neg
2129,charmingpasta,2017-10-21 23:45,0,0,ummm ali saw happy death day carter fucking cutie hell,,,921945676975624192,-0.5082,0.413,0.305,0.282,Neg
2130,springdayslut,2017-10-21 23:45,0,0,loved seeing amazing,@RubyModine,#HappyDeathDay,921945469697146880,0.8271,0.0,0.885,0.115,Pos
2131,youkn0wmysteez,2017-10-21 23:45,0,0,happy death day one worst movies ever seen,,,921945456191660033,-0.6486,0.479,0.222,0.299,Neg
2132,fckingbarbie,2017-10-21 23:44,0,0,ive watched happy death day ok ok aku dgn orang sebelah terkejut smpai terhantuk kepala dua dua,,,921945422544769024,0.4939,0.156,0.324,0.52,Neu
2133,likefirstlve,2017-10-21 23:44,0,0,watched happy death day tonight actually much better thought would,,,921945233629343744,0.4019,0.223,0.377,0.4,Neu
2134,aveeilfae,2017-10-21 23:43,0,0,literally going movies tomorrow see happy death day,,,921945158366744576,-0.0516,0.287,0.272,0.441,Neu
2135,ChoiceReznikov,2017-10-21 23:43,0,1,potential suspect,,#HappyDeathDay,921945057342586880,-0.296,0.688,0.0,0.313,Neg
2136,KiTkAtyS,2017-10-21 23:43,0,1,swear happy death day got sooo confused,,#HappyDeathDay,921944979899076610,-0.4019,0.525,0.262,0.213,Neg
2137,deaaaparaiso,2017-10-21 23:43,0,1,happy death day,,,921944979819266053,-0.0516,0.453,0.43,0.116,Neg
2138,diggyazalea,2017-10-21 23:42,0,0,watch happy death day surprised fun,@GraceRandolph,,921944724013010944,0.6124,0.264,0.601,0.135,Pos
2139,benjamjr303,2017-10-21 23:42,0,0,trippy flick,,#happydeathday #happydeathday,921944705704906753,0.0,0.0,0.0,1.0,Neu
2140,ishiefishy,2017-10-21 23:41,0,5,happy death day watch,,,921944620317097984,-0.0516,0.406,0.385,0.208,Neg
2141,_amysuraya,2017-10-21 23:41,0,1,ikutkan hati nak je g tengok happy death day harini tapi kena siapkan laporan kewangan tu dulu,,,921944506768879616,-0.0516,0.181,0.171,0.648,Neu
2142,Juant0n_soup,2017-10-21 23:41,0,0,happy death day amusing though,,,921944453623025664,0.34,0.32,0.516,0.164,Pos
2143,Dinok0618,2017-10-21 23:40,0,0,happy death day,,,921944371578023938,-0.0516,0.453,0.43,0.116,Neg
2144,_K3U,2017-10-21 23:40,0,0,happy death day,,,921944322815221761,-0.0516,0.453,0.43,0.116,Neg
2145,MarkyVille,2017-10-21 23:39,3,22,happy death day,,,921944136642465794,-0.0516,0.453,0.43,0.116,Neg
2146,satanicshovel,2017-10-21 23:39,0,0,want watch happy death day bad cos bitch,,,921944054077599744,-0.802,0.583,0.26,0.156,Neg
2147,thekenxo,2017-10-21 23:39,0,1,happy death day,,,921944047232708608,-0.0516,0.453,0.43,0.116,Neg
2148,mrzfndgn,2017-10-21 23:38,0,0,fall x happy death day hmm,,,921943832173752320,-0.0516,0.368,0.349,0.283,Neg
2149,RealCreole,2017-10-21 23:38,2,4,u seen happy death day roommate,,,921943806840311810,-0.0516,0.368,0.349,0.283,Neg
2150,euflorhia,2017-10-21 23:36,0,3,seriously everyone go watch happy death day,,,921943409237008384,-0.2263,0.421,0.278,0.301,Neg
2151,_paulaya,2017-10-21 23:36,0,0,watch happy death day,,,921943387628032000,-0.0516,0.406,0.385,0.208,Neg
2152,_RockkyP,2017-10-21 23:36,0,0,happy death day,,,921943281948381186,-0.0516,0.453,0.43,0.116,Neg
2153,AaronJJSam,2017-10-21 23:36,0,0,watched happy death day great film,,,921943280182587392,0.5994,0.265,0.531,0.204,Pos
2154,makayylahoward,2017-10-21 23:36,0,2,okay watching happy death day brody singing dying today,,,921943271122898944,0.1779,0.252,0.361,0.387,Neu
2155,FatinDien,2017-10-21 23:36,0,0,hahahhaa tombiruo geostorm best tp tgk happy death day dluuuu,,,921943211291041793,0.6124,0.207,0.42,0.372,Pos
2156,SkullyOnYt,2017-10-21 23:35,1,1,would reccommend watching happy death day really good,,,921943181205237761,0.4576,0.247,0.436,0.317,Pos
2157,hextorworld_,2017-10-21 23:35,0,0,happy death day good movie gone lie,,,921943122044649473,0.4019,0.269,0.455,0.276,Pos
2158,iamvielle,2017-10-21 23:35,0,1,wanna watch bad genius happy death day kaso wala pang sahod,,,921943025533587456,-0.5719,0.387,0.194,0.419,Neu
2159,_martinaguilera,2017-10-21 23:34,0,2,among best likely inventive movie good long,@creetureshow,#HappyDeathDay #horror #blumhouse #creepyfun,921942878619803649,0.7964,0.0,0.587,0.413,Pos
2160,kristennikolee,2017-10-21 23:33,1,3,scariest part homegirl wake w deadly hangover every,,#happydeathday,921942568400752640,0.0,0.0,0.0,1.0,Neu
2161,VlRGO,2017-10-21 23:33,0,0,happy death day crazysksmsmsksskskkskskssk,,,921942516525563906,-0.0516,0.406,0.385,0.208,Neg
2162,RhinosandAliens,2017-10-21 23:33,0,0,wanted let community know going make impressions video,,#HappyDeathDay,921942435219066880,0.2263,0.0,0.213,0.787,Neu
2163,themeparkjosh,2017-10-21 23:32,0,2,used moviepass maybe see happy death day,,,921942242339840001,-0.0516,0.31,0.294,0.397,Neu
2164,mirandajacq,2017-10-21 23:30,0,1,happy death day,,,921941850516279297,-0.0516,0.453,0.43,0.116,Neg
2165,sexwithmoo,2017-10-21 23:30,0,2,im watching happy death day better good,,,921941728969527297,0.6808,0.238,0.579,0.183,Pos
2166,Doubleshotjp,2017-10-21 23:29,0,1,day happy death day days horror via,@YouTube,,921941672757551107,-0.5994,0.497,0.242,0.261,Neg
2167,nicolecantu16,2017-10-21 23:29,0,3,happy death day proves fact always quiet bitches need look,,,921941649848258560,-0.6249,0.422,0.2,0.378,Neg
2168,White_BoyBoothy,2017-10-21 23:29,0,0,happy death day would good people talk whole movie,,,921941620605575168,0.4019,0.236,0.4,0.364,Pos
2169,ladylxzarus,2017-10-21 23:29,0,1,someone leak happy death day hq make icons gif god dammit,,,921941544994668544,-0.128,0.33,0.304,0.366,Neu
2170,lengivyy,2017-10-21 23:28,0,0,ok enough happy death day cant wait thor ragnarok asdfghjkl im exciteddd,,,921941301494345728,0.25,0.207,0.314,0.479,Neu
2171,thatssocharissa,2017-10-21 23:28,0,0,need see happy death day,,,921941260113403904,-0.0516,0.368,0.349,0.283,Neg
2172,kgforreal,2017-10-21 23:28,0,3,happy death day great new anxieties,,,921941212298469378,0.5106,0.359,0.51,0.131,Pos
2173,ellemarrry,2017-10-21 23:27,0,0,brunch sobrang late bad genius happy death day happy,,,921941100750716928,0.0,0.374,0.374,0.253,Pos
2174,samahill,2017-10-21 23:27,0,1,woman happy death day even da club feel ripped,,,921940974808522752,-0.0516,0.267,0.253,0.479,Neu
2175,Ch92Chavez,2017-10-21 23:27,0,0,viendo happy death day en mall del sur,,,921940966382108672,-0.0516,0.287,0.272,0.441,Neu
2176,Ch92Chavez,2017-10-21 23:27,0,0,viendo happy death day en mall del sur,,,921940966323441664,-0.0516,0.287,0.272,0.441,Neu
2177,Ch92Chavez,2017-10-21 23:27,0,0,viendo happy death day en mall del sur,,,921940963945254912,-0.0516,0.287,0.272,0.441,Neu
2178,savannahmc13,2017-10-21 23:26,0,1,saw florida project last night liked tonight saw happy death day liked movie corner sav,,,921940706146570240,0.6597,0.161,0.384,0.455,Neu
2179,OutlawAK,2017-10-21 23:26,0,0,props really enjoyed,@blumhouse,#HappyDeathDay,921940693869891584,0.5563,0.0,0.642,0.358,Pos
2180,CallMeTristian,2017-10-21 23:26,0,0,yea need ask director happy death day watched cause shit like live action damn near,,,921940675456880640,-0.6124,0.386,0.235,0.379,Neg
2181,khairuldghazali,2017-10-21 23:25,0,0,wanna watch happy death day,,,921940597555867648,-0.0516,0.368,0.349,0.283,Neg
2182,BirchBeer1594,2017-10-21 23:25,0,0,happy death day actually really good solid,,,921940520166936576,0.5956,0.249,0.56,0.191,Pos
2183,rosmeryabrego8,2017-10-21 23:23,0,0,happy death day,,,921940122341466113,-0.0516,0.453,0.43,0.116,Neg
2184,EmmaRadstreet,2017-10-21 23:23,0,10,happy death day corny af still enjoyed,,,921940043702423553,0.4767,0.262,0.47,0.268,Pos
2185,SpeedBrkr,2017-10-21 23:21,0,1,fun thrill ride beginning performance bloody worth,@jessica_rothe,#HappyDeathDay,921939634451513345,0.5859,0.213,0.566,0.221,Pos
2186,alexisharrris13,2017-10-21 23:21,0,1,wanna see happy death day,,,921939474384408576,-0.0516,0.368,0.349,0.283,Neg
2187,jessimelyn,2017-10-21 23:21,2,9,happy death day good movie recommend,,,921939471418961920,0.6369,0.26,0.607,0.133,Pos
2188,lengivyy,2017-10-21 23:20,0,0,movie happy death day yesterday bcause killer kinda expectable,,,921939254678134786,-0.6705,0.458,0.207,0.335,Neg
2189,duvan1af,2017-10-21 23:19,0,0,ha gustado un de la misma vida una otra happy death day,@YouTube,,921939085077467136,0.296,0.205,0.321,0.474,Neu
2190,yaidymel,2017-10-21 23:19,3,0,quiero ir ver happy death day,,,921939070472916992,-0.0516,0.336,0.319,0.345,Neu
2191,Sharleenaaaaa,2017-10-21 23:19,0,1,parang gusto ko din yung happy death day,,,921939010414551040,-0.0516,0.287,0.272,0.441,Neu
2192,MovimaxSarinah,2017-10-21 23:18,1,0,get live get happy death day sedang tayang di info jadwal cek,@UIPIndonesia,,921938876930973696,-0.0516,0.222,0.21,0.568,Neu
2193,TheGeeksAttic,2017-10-21 23:18,0,2,pleasantly surprised,,#movie #happydeathday,921938820219752448,0.6124,0.0,1.0,0.0,Pos
2194,MovimaxDinoyo,2017-10-21 23:18,0,0,siapa happy death day sedang tayang di info jadwal cek,@UIPIndonesia,,921938806181212160,-0.0516,0.25,0.237,0.513,Neu
2195,telleistrash,2017-10-21 23:18,0,3,watched,,#BadGenius #Geostorm #HappyDeathDay,921938788225388544,0.0,0.0,0.0,1.0,Neu
2196,Resquivel__,2017-10-21 23:17,1,1,want watch happy death day,,,921938612773466112,0.0258,0.358,0.459,0.183,Pos
2197,TheNicAnthony,2017-10-21 23:17,0,0,happy death day bad pretty enjoyable legit funny better expected,,,921938612299722752,0.802,0.285,0.6,0.115,Pos
2198,aIisemiIy,2017-10-21 23:17,0,27,wish someone would finally useful upload happy death day somewhere,,,921938548563087360,0.6597,0.203,0.484,0.312,Pos
2199,c0conut_head,2017-10-21 23:16,2,5,thought happy death day actually really good,,,921938340252999680,0.4576,0.264,0.466,0.27,Pos
2200,FlipperInvader,2017-10-21 23:16,0,0,goddamn man like anything hearing trashed happy death day,@2gay2lift,,921938306027479040,-0.2023,0.385,0.341,0.275,Neg
2201,Jordynnvarner,2017-10-21 23:15,0,0,seeing happy death day never eating cupcake ever,,#trustnoone,921938009246830592,-0.0516,0.287,0.272,0.441,Neu
2202,dvnielle_bond,2017-10-21 23:15,0,0,happy death day,,,921937997544570880,-0.0516,0.453,0.43,0.116,Neg
2203,briacarlana,2017-10-21 23:15,0,0,happy death day good mad cent even ringtone,,,921937986870218752,-0.128,0.401,0.373,0.226,Neg
2204,yoitsdeniseee,2017-10-21 23:15,0,1,gusto ko manood ng happy death day kaso wala ako,,,921937964258680832,-0.0516,0.25,0.237,0.513,Neu
2205,meganroy_,2017-10-21 23:15,1,2,happy death day,,,921937916234031104,-0.0516,0.453,0.43,0.116,Neg
2206,jesusacostx,2017-10-21 23:14,0,6,happy death day,,,921937655826386944,-0.0516,0.453,0.43,0.116,Neg
2207,carlsozzy,2017-10-21 23:13,0,3,okay happy death day ass go see,,,921937609143746560,-0.4215,0.463,0.35,0.188,Neg
2208,xPoohBloody_,2017-10-21 23:13,0,0,happy death day good af tho lol,,,921937447746928640,0.6705,0.239,0.577,0.184,Pos
2209,bradle__y,2017-10-21 23:13,0,0,happy death day favorite movie,,,921937432509140992,0.4215,0.31,0.532,0.159,Pos
2210,sky_ryan98,2017-10-21 23:13,0,1,happy death day bdubs,,,921937426783883264,-0.0516,0.406,0.385,0.208,Neg
2211,_dajourrrr,2017-10-21 23:13,0,0,happy death day good lol,,,921937421637488640,0.6705,0.273,0.657,0.07,Pos
2212,winksung,2017-10-21 23:12,0,1,happy death day bad,,,921937319741022209,-0.5719,0.612,0.306,0.083,Neg
2213,xlovedolanx,2017-10-21 23:12,0,0,happy death day good guys go watch like got scared three times,,,921937279697981441,0.3182,0.297,0.397,0.306,Pos
2214,lovelyyMIA_,2017-10-21 23:12,0,0,happy death day funny,,,921937268742467585,0.4019,0.339,0.574,0.087,Pos
2215,TheBegatron,2017-10-21 23:12,1,5,happy death day fucking,,,921937259607105536,-0.0516,0.406,0.385,0.208,Neg
2216,therealgore_,2017-10-21 23:11,0,1,modern day slasher film something completely new injecting,,#HappyDeathDay,921937121031712768,0.0,0.0,0.0,1.0,Neu
2217,karlamonitzer_,2017-10-21 23:11,1,1,happy death day,,,921936936180252673,-0.0516,0.453,0.43,0.116,Neg
2218,_nnnatalieee,2017-10-21 23:10,0,2,happy death day cuteee,,,921936871936098305,-0.0516,0.406,0.385,0.208,Neg
2219,Bria_BadAzzz,2017-10-21 23:10,0,0,still happy death day online,,,921936834011238400,-0.0516,0.368,0.349,0.283,Neg
