Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
3484,imarimongeauu,2017-10-22 23:38,0,1,atm happy death day,,,922306157150171137,-0.0516,0.406,0.385,0.208,Neg
3485,sleepofgiants,2017-10-22 23:38,0,1,happy death day wanted,,,922306130788876288,-0.0516,0.406,0.385,0.208,Neg
3486,donnahanscvm,2017-10-22 23:37,0,0,went back see happy death day good,,,922305960114360320,0.4019,0.269,0.455,0.276,Pos
3487,sleepofgiants,2017-10-22 23:37,0,1,thought sure groundhog day aspect would kill happy death day good gags,,,922305958084272128,-0.1779,0.351,0.363,0.286,Pos
3488,KaylieRojas,2017-10-22 23:36,0,3,actually isaac literally sitting tryna figure murderer lol,,#HappyDeathDay,922305692769406977,-0.4215,0.343,0.209,0.448,Neu
3489,Astraaaaaleigh,2017-10-22 23:36,0,1,manonood pa naman sana ng happy death day,,,922305590172323841,-0.0516,0.287,0.272,0.441,Neu
3490,seveeeeeeen_,2017-10-22 23:35,0,6,gonna watch movies foreigner happy death day bad genius,,,922305558467592192,-0.5719,0.433,0.216,0.351,Neg
3491,earputation,2017-10-22 23:34,0,0,happy death day fail one coolest movies seen,,,922305306977124352,-0.5719,0.46,0.23,0.311,Neg
3492,legitxvampire,2017-10-22 23:34,0,1,flatliners happy death day,,,922305145781678080,-0.0516,0.406,0.385,0.208,Neg
3493,christixxnn,2017-10-22 23:33,0,1,pretty cool,,#HappyDeathDay,922304877048619008,0.6705,0.0,1.0,0.0,Pos
3494,dirtydianafoxx,2017-10-22 23:32,0,0,wanna see happy death day badly none friends fw scary movies,,,922304769254936577,-0.4983,0.437,0.289,0.274,Neg
3495,HanieSabri,2017-10-22 23:32,0,0,hilangkan panas tengok happy death day kat wayang je hahah,,,922304587490508800,-0.0516,0.25,0.237,0.513,Neu
3496,Miranda_S_36,2017-10-22 23:31,0,0,go see happy death day girls,,,922304570688180224,-0.0516,0.336,0.319,0.345,Neu
3497,Paz17Victor,2017-10-22 23:31,0,2,happy death day,,,922304476198862848,-0.0516,0.453,0.43,0.116,Neg
3498,LilblakePretty,2017-10-22 23:31,0,0,happy death day pretty good,,,922304384272302080,0.7096,0.265,0.667,0.068,Pos
3499,itsdidayy,2017-10-22 23:30,0,0,tanaw ta happy death day baaa,,,922304262230622208,-0.0516,0.336,0.319,0.345,Neu
3500,jac3_j,2017-10-22 23:28,2,7,happy death day reals,,,922303754229112833,-0.0516,0.406,0.385,0.208,Neg
3501,_xKissME,2017-10-22 23:28,0,0,happy death day finally firestick im scared watch right,,,922303752144482304,-0.4767,0.412,0.224,0.364,Neg
3502,ashleynhannah,2017-10-22 23:28,0,0,somebody take see happy death day,,,922303687065825280,-0.0516,0.336,0.319,0.345,Neu
3503,Mikebook5,2017-10-22 23:28,0,2,main character happy death day called lying said think whole time,@trii_G,,922303586075373569,-0.5574,0.384,0.195,0.421,Neu
3504,Broken_Dreamz11,2017-10-22 23:26,0,1,happy death day best movie,,,922303225855922176,0.6124,0.283,0.572,0.145,Pos
3505,fxtxgrafiamusic,2017-10-22 23:26,0,0,see happy death day month,,,922303108587360256,-0.0516,0.368,0.349,0.283,Neg
3506,ShilinaGolez,2017-10-22 23:25,0,0,watch ta happy death day,,,922303003255652353,-0.0516,0.368,0.349,0.283,Neg
3507,iAmRonTheDon,2017-10-22 23:25,0,0,happy death day better,,,922302936616710144,0.4019,0.339,0.574,0.087,Pos
3508,gomezpaulian44,2017-10-22 23:25,0,1,good watch baby happy death day,,,922302923198967808,0.4019,0.289,0.489,0.222,Pos
3509,isaacamatraca,2017-10-22 23:25,6,0,quiero ver happy death day de que ahora,,,922302909387280384,-0.0516,0.287,0.272,0.441,Neu
3510,LeonardoKyriaz1,2017-10-22 23:25,0,1,mood watch happy death day,,,922302887878946816,-0.0516,0.368,0.349,0.283,Neg
3511,befourmaria,2017-10-22 23:25,0,1,watched happy death day boyfriend stop smart ass knowing killer seconds movie,,,922302873567981568,-0.8176,0.529,0.243,0.228,Neg
3512,desssy___,2017-10-22 23:24,0,0,happy death day good af,,,922302685939949569,0.4019,0.312,0.528,0.16,Pos
3513,LaceeUp,2017-10-22 23:24,0,0,need date go see happy death day,,,922302558881841152,-0.0516,0.31,0.294,0.397,Neu
3514,Auts63,2017-10-22 23:23,0,2,happy death day ward theaters brad carter,,,922302469685809154,-0.0516,0.31,0.294,0.397,Neu
3515,ohmyyeli,2017-10-22 23:23,0,0,happy death day good tbh,,,922302433107333120,0.4019,0.312,0.528,0.16,Pos
3516,doIIpxrts,2017-10-22 23:22,0,2,seeing happy death day looks bad,,,922302067892350976,-0.5719,0.525,0.262,0.213,Neg
3517,CJBamert,2017-10-22 23:21,0,0,movie seen theaters year happy death day happy,,,922302028436586496,0.5423,0.239,0.454,0.307,Pos
3518,FUNSize_Jazzy,2017-10-22 23:21,0,0,laid movie watching happy death day,,,922302007624568832,-0.0516,0.336,0.319,0.345,Neu
3519,k_taehyungs,2017-10-22 23:21,0,0,hari ini mau nonton happy death day ada yang udah seru,,,922301858504359936,-0.0516,0.235,0.223,0.542,Neu
3520,_maddydonnelly,2017-10-22 23:20,0,3,happy death day lowkey got scared,,,922301744339718145,-0.4767,0.504,0.274,0.222,Neg
3521,DubsOnGBs,2017-10-22 23:19,0,0,happy death day bad,,,922301459600781312,-0.5719,0.612,0.306,0.083,Neg
3522,Ayadoodles,2017-10-22 23:19,0,0,happy death day worth,,,922301433684230145,0.1779,0.371,0.533,0.095,Pos
3523,spm_ebooks,2017-10-22 23:19,0,0,happy death day backpack intellect honestly miss,,,922301378348961793,0.6369,0.32,0.564,0.116,Pos
3524,jordan_wilkins0,2017-10-22 23:18,0,0,happy death day retarded,,,922301180826365953,-0.5994,0.618,0.301,0.081,Neg
3525,lindariooos,2017-10-22 23:15,0,0,minutes happy death day fucking miserable lmfao fuck shit,,,922300486904147968,-0.8062,0.585,0.296,0.119,Neg
3526,castieIkrushnic,2017-10-22 23:15,0,0,happy death day definitely see highly recommend everyone else see,@UniversalHorror,,922300306125443074,0.6478,0.204,0.481,0.314,Pos
3527,cperez126,2017-10-22 23:15,0,0,watched happy death day say actually bad,,,922300302358925317,-0.5719,0.49,0.245,0.265,Neg
3528,trippybrii,2017-10-22 23:14,1,1,still gotta see happy death day geostorm,,,922300243374432256,-0.0516,0.31,0.294,0.397,Neu
3529,DaltonGiammusso,2017-10-22 23:14,1,4,happy death day pretty dope ig,,,922300210885414914,0.4588,0.283,0.5,0.217,Pos
3530,denisjovial06,2017-10-22 23:13,0,0,neutral,,#HappyDeathDay,922299958849662976,0.0,0.0,0.0,1.0,Neu
3531,Sinfulxxme,2017-10-22 23:12,0,0,neutral,,#HappyDeathDay,922299584109514752,0.0,0.0,0.0,1.0,Neu
3532,challengingcat,2017-10-22 23:11,0,0,happy death day good im happy w,,,922299408930062336,0.7506,0.241,0.636,0.123,Pos
3533,im_Chopsticks,2017-10-22 23:11,0,0,happy death day pretty good ripe potatoes,,,922299387841273856,0.7096,0.234,0.587,0.18,Pos
3534,matthewshanno20,2017-10-22 23:11,2,0,happy death day best movie everyone experience,,,922299286729232384,0.6124,0.247,0.5,0.253,Pos
3535,froysbutler,2017-10-22 23:10,0,1,finished watching happy death day dropping college becoming full,@israelbroussard,,922299170618142720,-0.0516,0.267,0.253,0.479,Neu
3536,93DKD,2017-10-22 23:10,0,0,happy death day review via,@YouTube,,922299042897547264,-0.0516,0.368,0.349,0.283,Neg
3537,oc_co6,2017-10-22 23:09,0,0,ha gustado un de busy day birthday happy death day,@YouTube,,922298814878441473,0.296,0.229,0.359,0.412,Neu
3538,bad_garrett,2017-10-22 23:08,0,0,kid happy death day posters repo back,,,922298746360213504,-0.0516,0.31,0.294,0.397,Neu
3539,StreamBoxpage,2017-10-22 23:08,0,0,happy death day,,,922298605570060288,-0.0516,0.453,0.43,0.116,Neg
3540,_gtantillo,2017-10-22 23:08,0,0,happy death day,,,922298597869268998,-0.0516,0.453,0.43,0.116,Neg
3541,itsjustmetc,2017-10-22 23:08,0,0,neutral,,#day22 #happydeathday #31daysofhalloween,922298592492163072,0.0,0.0,0.0,1.0,Neu
3542,therealpilar14,2017-10-22 23:07,0,0,watching happy death day,,,922298367325040641,-0.0516,0.406,0.385,0.208,Neg
3543,bellliottt,2017-10-22 23:07,1,4,happy death day,,,922298325184819202,-0.0516,0.453,0.43,0.116,Neg
3544,GarnicaHeather,2017-10-22 23:07,0,0,today happy death day,,#MovieRec,922298292792328192,-0.0516,0.406,0.385,0.208,Neg
3545,iamjoshuagrey,2017-10-22 23:06,0,0,fourth time seeing,@UniversalHorror,#HappyDeathDay,922298151410851840,0.0,0.0,0.0,1.0,Neu
3546,heyheatherrae,2017-10-22 23:05,0,0,happy death day actually pretty cool movie,,,922297883268857858,0.6486,0.242,0.571,0.186,Pos
3547,Matthewvega__,2017-10-22 23:03,0,1,happy death day,,,922297299635552257,-0.0516,0.453,0.43,0.116,Neg
3548,ydjobo,2017-10-22 23:02,0,0,seen happy death day pretty good twist,,,922297190621548544,0.7096,0.234,0.587,0.18,Pos
3549,LeroyFurious,2017-10-22 23:02,0,0,happy death day really cool also never saw groundhog day know also relaxed,,,922297175052378112,0.6801,0.174,0.424,0.402,Pos
3550,LOVELY_BROWN25,2017-10-22 23:02,0,0,happy death day good,,,922297025160364032,0.4019,0.339,0.574,0.087,Pos
3551,Nstarann,2017-10-22 23:01,0,0,guess happy death day bad low budget cause got adhd get bored movie sit hoping ends,,,922296968340213760,-0.6249,0.413,0.231,0.356,Neg
3552,DKD1993,2017-10-22 23:01,0,0,happy death day review via,@YouTube,,922296811305558023,-0.0516,0.368,0.349,0.283,Neg
3553,IndyCredible,2017-10-22 23:00,0,0,happy death day better thought going,,,922296703792934912,0.4019,0.289,0.489,0.222,Pos
3554,DickinsonDarby,2017-10-22 23:00,0,0,happy death day review via,@YouTube,,922296638831546368,-0.0516,0.368,0.349,0.283,Neg
3555,LucilleApples,2017-10-22 22:59,0,4,ok happy death day freaking def,,,922296517217710082,-0.2023,0.459,0.404,0.137,Neg
3556,SergioPimwong,2017-10-22 22:59,0,1,saying happy death day bad would people choose watch horror film thinks unique,,,922296443271987201,-0.8126,0.466,0.155,0.378,Neg
3557,mweso50,2017-10-22 22:59,1,10,happy death day solid,,,922296398078513153,0.1027,0.382,0.52,0.098,Pos
3558,akhbar,2017-10-22 22:59,1,4,neutral,,# #,922296345674870786,0.0,0.0,0.0,1.0,Neu
3559,JuStaGiRl82,2017-10-22 22:58,0,0,maryjane couple friends went movies today saw happy death day,,,922296160089452544,0.4404,0.22,0.384,0.395,Neu
3560,SergioPimwong,2017-10-22 22:57,0,0,movie well people would rather watch happy death day,,,922295894006890497,0.2263,0.248,0.369,0.382,Neu
3561,mallie_b13,2017-10-22 22:57,0,2,thought pampers commercial spotify happy death day hiding covers diaper,,,922295871076696065,-0.34,0.363,0.22,0.417,Neu
3562,_kylaaaa_,2017-10-22 22:57,0,0,happy death day cool till seen louisiana state trooper car,,,922295847542513664,0.2732,0.231,0.355,0.414,Neu
3563,DarbyDickinson,2017-10-22 22:57,0,0,happy death day review via,@YouTube,,922295784099414016,-0.0516,0.368,0.349,0.283,Neg
3564,anna_petty98,2017-10-22 22:56,0,4,see happy death day,,,922295704319610880,-0.0516,0.406,0.385,0.208,Neg
3565,Nstarann,2017-10-22 22:55,0,0,went movies last saw really much better happy death day,,,922295485410545664,0.501,0.216,0.396,0.388,Pos
3566,sunnyvanzandt,2017-10-22 22:55,0,11,happy death day,,,922295335594098688,-0.0516,0.453,0.43,0.116,Neg
3567,itssmritz,2017-10-22 22:54,0,0,one best thriller movie seen,,#HappyDeathDay,922295259111059456,0.6808,0.0,0.651,0.349,Pos
3568,CavesMovies,2017-10-22 22:54,1,1,week box boo madea halloween geostorm happy death day,,#UUMBADM,922295256393093120,-0.0516,0.267,0.253,0.479,Neu
3569,2fab__,2017-10-22 22:54,0,1,happy death day good,,,922295222817689600,0.4019,0.339,0.574,0.087,Pos
3570,Johdigregorio,2017-10-22 22:54,0,0,happy death day via,@YouTube,,922295175526993920,-0.0516,0.406,0.385,0.208,Neg
3571,D0_Something,2017-10-22 22:54,0,1,lol good,,,922295150474174464,0.6908,0.0,1.0,0.0,Pos
3572,telleistrash,2017-10-22 22:54,0,0,watched really bothered damage inflicted wakes,,#HappyDeathDay,922295095881220096,-0.7245,0.603,0.0,0.397,Neg
3573,CrystalClown96,2017-10-22 22:54,0,0,happy death day hilariously movie constant laughs plot twists,,,922295091515002880,0.4588,0.232,0.411,0.357,Pos
3574,tinkeuubell,2017-10-22 22:53,0,0,happy death day,,,922294967313227776,-0.0516,0.453,0.43,0.116,Neg
3575,thedeenyal,2017-10-22 22:52,0,1,happy death day actually p lit,,,922294649389244419,-0.0516,0.368,0.349,0.283,Neg
3576,Thatguyy_,2017-10-22 22:52,0,0,even happy death day like copy another still looks like might good,,,922294621622996992,0.7717,0.173,0.516,0.311,Pos
3577,takstsukamoto,2017-10-22 22:52,0,1,happy death day sana umabot,,,922294604363268096,-0.0516,0.368,0.349,0.283,Neg
3578,vanaldrinm,2017-10-22 22:52,0,0,happy death day predictable af,,,922294583056146432,-0.0516,0.368,0.349,0.283,Neg
3579,jason_lavergne,2017-10-22 22:52,0,2,happy death day,,,922294557336891398,-0.0516,0.453,0.43,0.116,Neg
3580,Pikeytchuu,2017-10-22 22:51,0,0,nood tayo happy death day pls,@tindelier,,922294410171129856,0.0258,0.328,0.42,0.252,Pos
3581,lastIetter,2017-10-22 22:51,0,1,watched happy death day bad pretty cheesy bad thought,,,922294371755667457,-0.6124,0.5,0.317,0.183,Neg
3582,TheJuanMoreno,2017-10-22 22:50,0,1,sooooo good,@UniversalHorror,#HappyDeathDay,922294202167365632,0.4404,0.0,0.744,0.256,Pos
3583,brisaamar10,2017-10-22 22:50,0,0,happy death day,,,922294199277498368,-0.0516,0.453,0.43,0.116,Neg
3584,WhatsGoodXavier,2017-10-22 22:50,0,1,lowkey whole time watching happy death day thought bitch stuck genjutsu make repeat days death,,,922294085918121984,-0.872,0.498,0.136,0.366,Neg
3585,arianaadelgado,2017-10-22 22:50,0,7,happy death day,,,922294084844310529,-0.0516,0.453,0.43,0.116,Neg
3586,ElDouchebagel,2017-10-22 22:49,0,0,happy death day terrible,,,922293996797313025,-0.5106,0.598,0.316,0.085,Neg
3587,inicksmith,2017-10-22 22:49,0,0,today first day rest,,#HappyDeathDay,922293900005527553,0.0,0.0,0.0,1.0,Neu
3588,Scenic_Ass_T,2017-10-22 22:49,0,0,happy death day really coo though,,,922293835484614657,-0.0516,0.336,0.319,0.345,Neu
3589,DejaVooDoo420,2017-10-22 22:47,0,0,went saw free surprisingly,,#HappyDeathDay #80snostalgia,922293420156125184,0.6705,0.0,0.733,0.267,Pos
3590,EpilepticHorse,2017-10-22 22:47,0,0,gonna see happy death day first movie seen without company,,,922293414502137857,-0.0516,0.25,0.237,0.513,Neu
3591,Luiissda,2017-10-22 22:47,0,1,happy death day mucho,,,922293343165575168,-0.0516,0.406,0.385,0.208,Neg
3592,andreimalpaya,2017-10-22 22:47,1,3,happy death day,,,922293273124732928,-0.0516,0.453,0.43,0.116,Neg
3593,inicksmith,2017-10-22 22:46,0,0,scary dying,,#HappyDeathDay,922293107848249345,-0.4939,0.762,0.0,0.238,Neg
3594,inicksmith,2017-10-22 22:46,0,0,loved fun slasher film really clever twist take really liked,,#HappyDeathDay,922292997789831168,0.9272,0.0,0.694,0.306,Pos
3595,inicksmith,2017-10-22 22:45,0,0,neutral,,#HappyDeathDay,922292810266660864,0.0,0.0,0.0,1.0,Neu
3596,taybrooke04,2017-10-22 22:45,0,0,neutral,,#HappyDeathDay,922292795754336257,0.0,0.0,0.0,1.0,Neu
3597,_nissapizza,2017-10-22 22:44,0,2,tell happy death day made cry scared,,,922292709817188352,-0.7351,0.596,0.223,0.181,Neg
3598,diyanpeelip,2017-10-22 22:44,0,1,happy death day,,,922292686777757696,-0.0516,0.453,0.43,0.116,Neg
3599,lindsaybbyxoxo_,2017-10-22 22:44,0,0,watching happy death day,,,922292566426517512,-0.0516,0.406,0.385,0.208,Neg
3600,1Singledadd,2017-10-22 22:43,0,0,meh watching happy death day,,,922292352026333184,-0.128,0.477,0.339,0.183,Neg
3601,Ramirezzz301,2017-10-22 22:43,0,1,ok tryna go watch happy death day get back scicon,,,922292332472320000,0.25,0.232,0.351,0.417,Neu
3602,kaybreegirl,2017-10-22 22:43,0,7,someone take one team pleaseeeeeee see happy death day bc bored damn mind,,,922292284065923073,-0.6124,0.407,0.173,0.421,Neu
3603,ZacharyNicolos,2017-10-22 22:42,0,1,seeing happy death day wanting see like months omg,,,922292231590907905,0.3182,0.242,0.385,0.373,Pos
3604,yaribugatti,2017-10-22 22:42,0,0,going go see happy death day loml text back,,,922292231058481152,-0.0516,0.267,0.253,0.479,Neu
3605,Shanwimberly,2017-10-22 22:42,0,0,happy death day good,,,922292187253170176,0.4019,0.339,0.574,0.087,Pos
3606,thill_danny,2017-10-22 22:42,0,0,checked surprisingly really knew going really clever,,#HappyDeathDay,922292140457078785,0.6697,0.0,0.523,0.477,Pos
3607,itdakris,2017-10-22 22:42,0,8,saw happy death day plot twist actually really good movie,@me,,922292026946805760,0.4576,0.219,0.387,0.393,Neu
3608,brandikbomb,2017-10-22 22:41,0,0,tuesday movie night gonna see happy death day,,,922291885766578177,-0.0516,0.287,0.272,0.441,Neu
3609,thealzuzzare,2017-10-22 22:41,0,0,happy death day fue,,,922291831924248576,-0.0516,0.406,0.385,0.208,Neg
3610,GHappeny,2017-10-22 22:40,0,0,watched happy death day good movie,,,922291716006252544,0.4019,0.289,0.489,0.222,Pos
3611,quebeckirsten,2017-10-22 22:39,1,0,happy death day wackkkk,,,922291444185907200,-0.0516,0.406,0.385,0.208,Neg
3612,Ice__Cookie,2017-10-22 22:38,1,10,watched yet missin,,#HappyDeathDay,922291054715469824,0.0,0.0,0.0,1.0,Neu
3613,TheMiguelShow,2017-10-22 22:37,0,0,watching,,#HappyDeathDay,922290927523323904,0.0,0.0,0.0,1.0,Neu
3614,robbcstark,2017-10-22 22:37,0,1,every time put phone get scared baby mask killer happy death day,,,922290812859355136,-0.8126,0.487,0.162,0.351,Neg
3615,mollyyy_bethh,2017-10-22 22:36,1,0,someone take see happy death day,,,922290694408015872,-0.0516,0.336,0.319,0.345,Neu
3616,LordMattyMalik,2017-10-22 22:36,0,0,happy death day ass af,,,922290672585109505,-0.5719,0.565,0.282,0.153,Neg
3617,trinacanion,2017-10-22 22:36,0,0,happy death day wild lmao,,,922290561918341122,0.5719,0.289,0.563,0.148,Pos
3618,nathacalista,2017-10-22 22:36,0,0,dan film tom cruise yg berkonsep seperti happy death day berjudul edge tomorrow live die repeat itu tagline,,,922290516951121921,-0.6249,0.294,0.14,0.566,Neu
3619,aIexelliott,2017-10-22 22:35,0,1,yall fight happy happy death day,,,922290268098871296,0.2263,0.409,0.465,0.126,Pos
3620,alicia_kn,2017-10-22 22:34,0,1,yall seen happy death day shit deadass nigga sick,,,922290032479735808,-0.7964,0.554,0.19,0.256,Neg
3621,KiaraSai,2017-10-22 22:33,0,0,cuando mami se le ocurre ir ver happy death day esta hora,,,922289934391750658,-0.0516,0.222,0.21,0.568,Neu
3622,youth_perez,2017-10-22 22:33,0,0,tried make happy death day blonde white girl version get,,,922289764300181504,-0.0516,0.25,0.237,0.513,Neu
3623,AmberrJolie,2017-10-22 22:32,0,1,wanna go watch happy death day,,,922289556623413248,-0.0516,0.336,0.319,0.345,Neu
3624,KinanoNanina,2017-10-22 22:31,0,0,checkout latest news post box happy death day drops jackie falls,,,922289376754880518,-0.0516,0.235,0.223,0.542,Neu
3625,firebackmovies,2017-10-22 22:30,0,1,box scary movies like happy death day event movies kids,,,922289013016449024,-0.2263,0.368,0.321,0.311,Neg
3626,Luiissda,2017-10-22 22:29,0,5,muchas mujeres tienen que ver happy death day de pana,,,922288887329906688,-0.0516,0.25,0.237,0.513,Neu
3627,khatariaaaa_,2017-10-22 22:28,2,1,okkk happy death day good ass movieee,,,922288504637394945,-0.2023,0.435,0.388,0.176,Neg
3628,Jared_Siprian,2017-10-22 22:28,23,9,still seen happy death day smh,,,922288481413533698,-0.3612,0.481,0.287,0.233,Neg
3629,clipsonlinetv,2017-10-22 22:27,0,0,box happy death day drops jackie falls forbes,,#Movies #Film,922288458009382912,-0.0516,0.287,0.272,0.441,Neu
3630,zmoviescc,2017-10-22 22:27,0,0,happy death day z movies,,#,922288344033316864,-0.0516,0.406,0.385,0.208,Neg
3631,gloriangalvan,2017-10-22 22:27,0,0,highly recommend watching happy death day,,,922288317940621312,0.4323,0.286,0.495,0.22,Pos
3632,OhShizBalls,2017-10-22 22:26,0,1,go watch happy death day good,,,922288183328608256,0.4019,0.289,0.489,0.222,Pos
3633,pastelxlights,2017-10-22 22:26,0,4,words amazing fucking creative happy death day fucking words bitch,,,922288159358160896,0.4077,0.34,0.453,0.206,Pos
3634,maiaallene,2017-10-22 22:25,1,2,see happy death day girl,@hayleyjae_,,922287922312749056,-0.0516,0.368,0.349,0.283,Neg
3635,Qwuillice,2017-10-22 22:25,1,0,happy death day movie bout wackk,,,922287848283426817,-0.0516,0.336,0.319,0.345,Neu
3636,ABeeJBee,2017-10-22 22:25,1,0,mask,,#HappyDeathDay,922287817719291905,0.0,0.0,0.0,1.0,Neu
3637,jasholeee,2017-10-22 22:25,0,6,someone take go see happy death day jigsaw,,,922287748177788928,-0.0516,0.287,0.272,0.441,Neu
3638,__moeche__,2017-10-22 22:24,0,0,happy death day actually one good horror movies,,,922287626572451840,-0.25,0.418,0.363,0.22,Neg
3639,lovebug_xoxo,2017-10-22 22:23,0,0,going see happy death day,@UniversalHorror,#hype,922287368283009024,-0.0516,0.368,0.349,0.283,Neg
3640,nxthingnxwhere,2017-10-22 22:22,0,0,happy death day actually really good,,,922287158324613120,0.4576,0.283,0.5,0.218,Pos
3641,squatsnsplits,2017-10-22 22:22,0,0,happy death day good movie,,,922287066138005505,0.4019,0.312,0.528,0.16,Pos
3642,hannbann03,2017-10-22 22:21,1,1,wanna go see,,#happydeathday,922286916829106176,0.0,0.0,0.0,1.0,Neu
3643,XylenaCartagena,2017-10-22 22:21,0,0,happy death day,,,922286766840619008,-0.0516,0.453,0.43,0.116,Neg
3644,moviewalker_bce,2017-10-22 22:21,2,0,boo madea happy death day,,,922286742140362752,-0.0516,0.368,0.349,0.283,Neg
3645,hanzRmax,2017-10-22 22:21,0,0,hari ni mau nonton ama satu lagi bgsn nonton apa,,#Geostrom #HappyDeathDay,922286717813395456,0.0,0.0,0.0,1.0,Neu
3646,AlilouBoukhalfa,2017-10-22 22:21,0,0,watching happy death day,,,922286707084529664,-0.0516,0.406,0.385,0.208,Neg
3647,POPlPOS,2017-10-22 22:20,0,0,happy death day horrible hhhhhhhhhhh,,,922286491535015938,-0.5719,0.565,0.282,0.153,Neg
3648,KingDaitron,2017-10-22 22:19,0,0,watching,,#HappyDeathDay,922286254187794432,0.0,0.0,0.0,1.0,Neu
3649,yexenxa,2017-10-22 22:18,0,0,still watched happy death day,,,922286164186296322,-0.0516,0.368,0.349,0.283,Neg
3650,yaribugatti,2017-10-22 22:18,0,1,wanted go see happy death day,,,922286143818948609,-0.0516,0.336,0.319,0.345,Neu
3651,melieoverdose,2017-10-22 22:18,0,0,happy death day one bad good scary,,,922286068430405632,-0.6124,0.552,0.344,0.104,Neg
3652,AlanCorreabfr,2017-10-22 22:17,0,0,review happy death day letterboxd,,,922285775785484289,-0.0516,0.368,0.349,0.283,Neg
3653,MacDaddyNita,2017-10-22 22:17,0,0,need see boo happy death day,,,922285734589095936,-0.0516,0.336,0.319,0.345,Neu
3654,RSanchezCesar,2017-10-22 22:16,0,0,running ahora san,@Cineplanet,#HappyDeathDay,922285659611648000,0.0,0.0,0.0,1.0,Neu
3655,DemisexualDucky,2017-10-22 22:16,0,0,saw happy death day loved good missing thing two around good movie,,,922285645757743104,0.8074,0.239,0.525,0.235,Pos
3656,_TreyS,2017-10-22 22:16,0,0,happy death day good movie,,,922285524957777921,0.4019,0.312,0.528,0.16,Pos
3657,TheGPExperience,2017-10-22 22:16,1,13,gonna need somebody go see happy death day sometime week,,,922285496952225793,-0.0516,0.25,0.237,0.513,Neu
3658,DGLORIV,2017-10-22 22:16,0,1,happy death day good,,,922285448394887168,0.4019,0.339,0.574,0.087,Pos
3659,fireunfly,2017-10-22 22:15,0,0,came back watching happy death day scary first two times got killed rest,,,922285401070620680,-0.836,0.477,0.152,0.37,Neg
3660,Westerns_SQ,2017-10-22 22:14,0,0,mending nonton happy death day apa,,,922285192391172096,-0.0516,0.336,0.319,0.345,Neu
3661,svvaffles,2017-10-22 22:13,0,0,watched happy death day seen recommend pretty,,,922284937167953920,0.6705,0.239,0.577,0.184,Pos
3662,nerdygingergirl,2017-10-22 22:13,0,3,happy death day good campy horror movie makes laugh kind way,,,922284903059918848,0.7184,0.29,0.519,0.191,Pos
3663,RonnaTabor,2017-10-22 22:13,0,1,geostorm happy death day,,,922284827151278080,-0.0516,0.406,0.385,0.208,Neg
3664,MattParkerLo,2017-10-22 22:13,0,0,medyo magulo yung happy death day pero oks,,,922284762978324480,-0.0516,0.287,0.272,0.441,Neu
3665,DanielMercurio,2017-10-22 22:13,0,2,happy death day gets extra surprising music,@mothermother,,922284696771244033,0.2263,0.285,0.423,0.292,Pos
3666,carsonjessaa,2017-10-22 22:12,2,1,happy death day definitely worth,,,922284601392984069,0.5267,0.295,0.629,0.076,Pos
3667,Ruby77091344,2017-10-22 22:12,0,1,check amc watching happy death day,,#TikTok #At,922284587136487424,-0.0516,0.336,0.319,0.345,Neu
3668,taylorsuemares,2017-10-22 22:12,0,1,happy death day dumb af,,,922284489564413952,-0.5423,0.558,0.287,0.155,Neg
3669,bucketboigio,2017-10-22 22:11,1,9,happy death day dumb movie recommend,,,922284419146117120,-0.25,0.468,0.403,0.13,Neg
3670,smfhkatt,2017-10-22 22:11,0,4,thanks forcing see happy death day,@lillyaanderson,,922284413022502914,0.4019,0.289,0.489,0.222,Pos
3671,annnaniicolee,2017-10-22 22:11,0,2,see happy death day instantly fall love,@israelbroussard,,922284360195297280,0.6124,0.247,0.5,0.253,Pos
3672,aydianmatthew16,2017-10-22 22:11,0,1,happy death day highly recommended watch,,,922284294940143618,0.2247,0.307,0.456,0.236,Pos
3673,lcncelebnews,2017-10-22 22:11,0,0,happy death day movie number movie today inspired bill,,,922284271708135425,0.5106,0.228,0.48,0.292,Pos
3674,vanguardcdk,2017-10-22 22:11,0,0,went saw happy death day fun little slasher,,,922284265085329409,0.4767,0.245,0.44,0.314,Pos
3675,drawbIood,2017-10-22 22:10,0,1,happy death day roasts basically groundhog day movie,,,922283969277775873,-0.0516,0.287,0.272,0.441,Neu
3676,_alejandra_a_,2017-10-22 22:09,0,0,someone come see happy death day meee,,,922283865519116289,-0.0516,0.31,0.294,0.397,Neu
3677,nikavritt,2017-10-22 22:09,0,0,happy death day knew killer almost immediately still entertaining tho,,,922283717476810752,-0.4336,0.399,0.309,0.292,Neg
3678,juliagracexm,2017-10-22 22:08,0,0,u watch happy death day,,,922283667468140546,-0.0516,0.406,0.385,0.208,Neg
3679,RissaEvee,2017-10-22 22:08,0,0,happy death day fucking,,,922283656869306368,-0.0516,0.406,0.385,0.208,Neg
3680,_dianasandoval_,2017-10-22 22:08,2,0,happy death day good ass movie highly recommend yal take yal girls see,,,922283548194824192,0.2484,0.298,0.379,0.323,Pos
3681,McalisterMaddy,2017-10-22 22:07,2,7,someone take see happy death day plz,,,922283315251511296,0.0258,0.302,0.388,0.31,Pos
