Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
4519,HKtaiyaki,2017-10-15 00:28,0,0,happy death day,,,919419588550582272,-0.0516,0.453,0.43,0.116,Neg
4520,sierraroman19,2017-10-15 00:27,2,5,happy death day dumb af dont go save money,,,919419514474737664,-0.7293,0.53,0.2,0.27,Neg
4521,_qveendee,2017-10-15 00:27,0,1,happy death day funny af weak,,,919419492387651584,-0.0516,0.442,0.429,0.13,Neg
4522,Mark_Milian88,2017-10-15 00:27,0,0,happy death day tracking million,,,919419488541360130,-0.0516,0.368,0.349,0.283,Neg
4523,kayleekawehi,2017-10-15 00:27,0,0,guess watching happy death day lil braddah cousin,,,919419485504782336,-0.0516,0.287,0.272,0.441,Neu
4524,trulythanks,2017-10-15 00:27,0,2,went see happy death day today pretty sure saw best part movie tbh,@sampottorff,,919419369666547712,0.8591,0.154,0.53,0.316,Pos
4525,emmaevans3142,2017-10-15 00:27,2,3,happy death day sooo bomb,,,919419319561285632,-0.5267,0.555,0.289,0.156,Neg
4526,Kaylisuehansen,2017-10-15 00:26,0,1,highly recommend happy death day,,,919419306772922368,0.3834,0.322,0.523,0.155,Pos
4527,darbyrees,2017-10-15 00:26,0,3,bomb movie,,#HappyDeathDay,919419303622877184,-0.4939,0.762,0.0,0.238,Neg
4528,4PotNoodle,2017-10-15 00:26,0,2,today long tiring debate old nanny could see,,#HappyDeathDay,919419285503598592,0.0,0.0,0.0,1.0,Neu
4529,xxx_QueenNisha,2017-10-15 00:26,0,0,happy death day good af,,,919419205174341632,0.4019,0.312,0.528,0.16,Pos
4530,AbbyMarie___,2017-10-15 00:26,0,9,baron watched happy death day tonight sooo highly recommend,,,919419200682254336,0.3804,0.238,0.396,0.366,Pos
4531,ScoutHartlage,2017-10-15 00:26,1,6,would recommend seeing happy death day,,,919419200485183488,0.3182,0.298,0.473,0.229,Pos
4532,_itsindiii,2017-10-15 00:26,0,0,happy death day damn confusing,,,919419182676172800,-0.5859,0.644,0.28,0.076,Neg
4533,aetherkids,2017-10-15 00:26,1,0,got happy death day way enjoyable needed beautiful perfect daughter neve,,,919419148144447488,0.8834,0.162,0.589,0.249,Pos
4534,idalisseee,2017-10-15 00:26,0,2,go watch happy death day,,,919419077357133824,-0.0516,0.368,0.349,0.283,Neg
4535,OhIts_Marcus,2017-10-15 00:25,0,1,happy death day pay ticket though soo lol thanks,@J_Rob94,,919418958767362048,0.6249,0.283,0.503,0.214,Pos
4536,PhallBella,2017-10-15 00:25,0,0,happy death day terrible lol,,,919418864873693190,-0.128,0.483,0.448,0.069,Neg
4537,clipsonlinetv,2017-10-15 00:25,0,0,box happy death day nabs million thursday night variety,,#Movies #Film,919418849174450176,-0.0516,0.267,0.253,0.479,Neu
4538,jarabejia,2017-10-15 00:25,0,0,happy death day ofc,,,919418848599613440,-0.0516,0.406,0.385,0.208,Neg
4539,jugging_semaj,2017-10-15 00:25,0,1,happy death day worst,,,919418843528859648,-0.6486,0.63,0.291,0.079,Neg
4540,DrlyBeloved,2017-10-15 00:24,0,0,happy death day poop,,,919418759068168192,-0.0516,0.406,0.385,0.208,Neg
4541,MY_ownPARADISE,2017-10-15 00:24,0,0,happy death day good movie fr,,,919418704353427461,0.4019,0.289,0.489,0.222,Pos
4542,calliehogg,2017-10-15 00:24,0,2,happy death day looks sooo bad,,,919418672187310080,-0.5719,0.525,0.262,0.213,Neg
4543,drewsmith_01,2017-10-15 00:24,0,4,happy death day straight,,,919418663488368640,0.1779,0.371,0.533,0.095,Pos
4544,Hayley_Beee,2017-10-15 00:24,0,2,saw happy death day home,,,919418650838355968,-0.0516,0.368,0.349,0.283,Neg
4545,jillyybeannnn,2017-10-15 00:24,0,2,happy death day good shook,,,919418590167740416,0.3182,0.411,0.512,0.078,Pos
4546,Aliw_2018,2017-10-15 00:24,4,6,wanna see happy death day badly,,,919418587298836480,-0.5106,0.511,0.27,0.219,Neg
4547,shaay10_,2017-10-15 00:23,0,0,happy death day pretty good baby,,,919418514355625984,0.7096,0.248,0.624,0.127,Pos
4548,YeoNokio,2017-10-15 00:23,0,0,happy death day finish,,,919418503815245824,-0.0516,0.406,0.385,0.208,Neg
4549,ohhmellss,2017-10-15 00:23,1,9,someone go see happy death day,,,919418499994226688,-0.0516,0.336,0.319,0.345,Neu
4550,waysofdani,2017-10-15 00:23,0,0,happy death day kinda funny jumpy,,,919418369245437952,0.1742,0.404,0.453,0.144,Pos
4551,MentionStacey,2017-10-15 00:23,0,0,happy death day crazy lol know feel movie,,,919418353244045313,0.0516,0.375,0.387,0.238,Pos
4552,tinyceli_,2017-10-15 00:22,0,4,thought happy death day going suck soooo wrong,,,919418263070576640,-0.7351,0.563,0.21,0.227,Neg
4553,Kennneken,2017-10-15 00:22,0,0,happy death day,,,919418231839850496,-0.0516,0.453,0.43,0.116,Neg
4554,imuglyay,2017-10-15 00:22,1,0,alright happy death day really good movie,@me,,919418220418826240,0.6115,0.247,0.563,0.19,Pos
4555,haileygarza8,2017-10-15 00:22,1,6,went see happy death day way better still pretty good plot twist end still,@the,,919418209861857281,0.8316,0.152,0.496,0.352,Pos
4556,leopwalsh,2017-10-15 00:22,0,0,mad saw happy death day,,,919418201506766848,-0.5267,0.555,0.289,0.156,Neg
4557,HKtaiyaki,2017-10-15 00:22,0,3,happy death day,,,919418171018358784,-0.0516,0.453,0.43,0.116,Neg
4558,heytheregeanna,2017-10-15 00:22,0,0,saw happy death day almost heart got got bit,,,919418158469013504,-0.0516,0.267,0.253,0.479,Neu
4559,TheMatzy,2017-10-15 00:22,0,1,four thumbs two happy death day two,@_RyanTurek,,919418102416330753,-0.0516,0.31,0.294,0.397,Neu
4560,MaliciousKO,2017-10-15 00:22,0,10,itachi used izanami happy death day,,,919418091158757378,-0.0516,0.336,0.319,0.345,Neu
4561,toki_dou,2017-10-15 00:22,0,0,death horror flick watch,,#39 #39 #39 #39,919418079787937792,-0.8225,0.792,0.0,0.208,Neg
4562,mgerber73,2017-10-15 00:21,0,0,saw happy death day favorite,,,919417970195083265,0.4215,0.31,0.532,0.159,Pos
4563,berthabell,2017-10-15 00:21,0,0,happy death day good movie thinking seeing,,,919417875089281024,0.4019,0.269,0.455,0.276,Pos
4564,Kassidyarnold11,2017-10-15 00:20,0,2,highly recommend happy death day great movie,,,919417780721643520,0.7722,0.231,0.603,0.166,Pos
4565,KatieeeR33,2017-10-15 00:20,0,1,psa happy death day really good movie guys,,,919417659644575745,0.4576,0.247,0.436,0.317,Pos
4566,HCibely,2017-10-15 00:20,0,0,great time watching,,,919417620654317568,0.6249,0.0,0.672,0.328,Pos
4567,TheRealFlash20,2017-10-15 00:20,2,9,happy death day honestly really good,,,919417615147290624,0.7178,0.247,0.626,0.127,Pos
4568,osokeeks,2017-10-15 00:20,0,0,happy death day amazing,,,919417576265891841,0.5574,0.315,0.605,0.081,Pos
4569,Rebo___,2017-10-15 00:19,1,1,sooo girlfriend left movies watching happy death day confusing movie year,,,919417316642906112,-0.2732,0.331,0.211,0.457,Neu
4570,lonskeezo,2017-10-15 00:19,0,2,happy death day movie cold af,,,919417310712020992,-0.0516,0.336,0.319,0.345,Neu
4571,VindicaSean,2017-10-15 00:18,0,1,worth happy death day lot goofy slasher use greater kill still,,,919417248598675456,-0.3612,0.379,0.357,0.264,Neg
4572,AlexTaylor1988,2017-10-15 00:18,0,0,happy death day really say great,@RubyModine,,919417244479885312,0.6344,0.26,0.539,0.2,Pos
4573,Rikayaaaa,2017-10-15 00:18,4,2,trying go see happy death day,,,919417205783085056,-0.0516,0.336,0.319,0.345,Neu
4574,Joshy_J,2017-10-15 00:18,0,1,night happy death day perfect,,,919417195574300672,0.5423,0.293,0.556,0.15,Pos
4575,SheriffSwanlive,2017-10-15 00:18,0,0,seen happy death day saw pretty,,,919417187911249920,0.4588,0.283,0.5,0.217,Pos
4576,JoshIsMean,2017-10-15 00:18,0,0,think go see happy death day feeling blade,,,919417161185075200,0.0772,0.277,0.369,0.355,Pos
4577,NikeFiend927,2017-10-15 00:18,2,3,spoiler alert astros r killer happy death day alcs version,,,919417070718279681,-0.5106,0.429,0.309,0.262,Neg
4578,symbolicsides,2017-10-15 00:18,0,0,pls go see happy death day friends want,,,919417062606475264,0.5423,0.239,0.577,0.184,Pos
4579,kaileyannenadon,2017-10-15 00:17,0,0,happy death day bomb ass movie,,,919417028754268162,-0.7845,0.65,0.227,0.123,Neg
4580,marinkaa_12,2017-10-15 00:17,0,0,happy death day good movie,,,919417021816860672,0.4019,0.312,0.528,0.16,Pos
4581,zeuspreme,2017-10-15 00:17,0,1,happy death day garbage,,,919417002975825920,-0.0516,0.406,0.385,0.208,Neg
4582,OdiousCygnus,2017-10-15 00:17,0,0,finished watching happy death day lit,,,919416986635038721,-0.0516,0.336,0.319,0.345,Neu
4583,aurifromguam,2017-10-15 00:17,0,0,im really tryna watch happy death day,,,919416825577746432,0.0164,0.303,0.308,0.389,Neu
4584,Drikkk_,2017-10-15 00:16,0,1,happy death day actually good,,,919416785853665280,0.4019,0.312,0.528,0.16,Pos
4585,dilillicious,2017-10-15 00:16,0,3,happy death day,,,919416771848916992,-0.0516,0.453,0.43,0.116,Neg
4586,KayleyBoddy,2017-10-15 00:16,1,4,happy death day making bank edgy couples,,,919416604613586944,-0.0516,0.31,0.294,0.397,Neu
4587,quintoriaa__,2017-10-15 00:16,0,0,happy death day,,,919416557075181568,-0.0516,0.453,0.43,0.116,Neg
4588,MrPurple4857,2017-10-15 00:16,0,1,finished watching happy death day movie pretty realized entire film white,,,919416552692355072,0.4588,0.207,0.367,0.426,Neu
4589,amanda_pena41,2017-10-15 00:16,0,10,everyone definetly watch happy death day waaaaay better expected,,,919416544320524291,0.4019,0.236,0.4,0.364,Pos
4590,morpmarkk,2017-10-15 00:15,0,1,happy death day btch,,,919416515627065344,-0.0516,0.406,0.385,0.208,Neg
4591,done_w_life,2017-10-15 00:15,0,0,happened yesterday classmates see happy death day today go relate,,,919416512196341760,-0.0516,0.25,0.237,0.513,Neu
4592,yooo__ebb,2017-10-15 00:15,0,0,going see happy death day wanna go see movie,,,919416465140404224,-0.0516,0.267,0.253,0.479,Neu
4593,KinanoNanina,2017-10-15 00:15,0,0,checkout latest news post box happy death day nabs million thursday night variety,,,919416451924185088,-0.0516,0.21,0.199,0.591,Neu
4594,KinanoNanina,2017-10-15 00:15,0,0,checkout latest news post weekend box happy death day scaring runner hollywood,,,919416447864066049,-0.4767,0.349,0.19,0.462,Neu
4595,_lilylilylily,2017-10-15 00:15,0,3,see happy death day,,,919416341748006917,-0.0516,0.406,0.385,0.208,Neg
4596,klaudia_cyganik,2017-10-15 00:15,0,0,happy death day like,,,919416316502728704,0.3182,0.351,0.559,0.09,Pos
4597,Izaguirre_Sam,2017-10-15 00:15,0,5,happy death day disappointing watch theaters psa,,,919416303894650880,-0.5267,0.48,0.25,0.27,Neg
4598,jose_rdz_10,2017-10-15 00:15,0,0,like fr fr go watch happy death day,,,919416291101786112,0.3182,0.258,0.411,0.331,Pos
4599,jeahmarsbars,2017-10-15 00:15,1,2,omg fun go see,,#HappyDeathDay,919416289843490816,0.5106,0.0,0.524,0.476,Pos
4600,Geo_Pina,2017-10-15 00:14,0,1,nah happy death day,,,919416226081792000,-0.1531,0.53,0.37,0.1,Neg
4601,_danneshaa,2017-10-15 00:14,0,0,happy death day good asf,,,919416178812051456,0.4019,0.312,0.528,0.16,Pos
4602,NumberJuanC,2017-10-15 00:14,0,2,happy death day taught anything u trust anyone owns crocs,,,919416151226114048,0.4767,0.231,0.414,0.355,Pos
4603,N8TheGR8_,2017-10-15 00:14,0,0,happy death day must see imo,,,919416118061576192,-0.0516,0.336,0.319,0.345,Neu
4604,LanceDravis,2017-10-15 00:14,0,1,happy death day,,,919416094795866115,-0.0516,0.453,0.43,0.116,Neg
4605,Jake_Schannep,2017-10-15 00:14,0,2,give girl like tree gelbman happy death day,,,919416083723030528,0.3182,0.258,0.411,0.331,Pos
4606,TheTwoSixteen,2017-10-15 00:13,0,0,probably high see currently seeing,,#HappyDeathDay,919415978546597888,0.0,0.0,0.0,1.0,Neu
4607,kelsdagr8,2017-10-15 00:13,0,0,movie happy death day dumb lol,,,919415937069174790,-0.1779,0.459,0.414,0.127,Neg
4608,maciriggs,2017-10-15 00:13,0,1,happy death day would recommend,,,919415936330944512,0.3182,0.322,0.512,0.165,Pos
4609,Mafwingo,2017-10-15 00:13,0,0,happy death day really think would like know title god awful trust,,,919415914013093889,0.6077,0.279,0.479,0.242,Pos
4610,ThatJakeKid91,2017-10-15 00:13,0,1,wish dialog happy death day,,,919415889056985089,0.3612,0.317,0.52,0.163,Pos
4611,andreagalindoo2,2017-10-15 00:13,0,1,trynna go see happy death day,@Shelbie_Wright,,919415866747510784,-0.0516,0.336,0.319,0.345,Neu
4612,xMidgetFuryx,2017-10-15 00:13,0,0,interesting plot predictable twist worth rental,,#HappyDeathDay,919415850913947649,0.5574,0.0,0.535,0.465,Pos
4613,crystalsmrie,2017-10-15 00:13,0,10,saw happy death day wasnt bad thought going,,,919415818231967744,0.3919,0.252,0.424,0.324,Pos
4614,_queenhenny,2017-10-15 00:12,0,0,happy death day look good,,,919415768131035136,0.4019,0.312,0.528,0.16,Pos
4615,candyyyhigh,2017-10-15 00:12,0,0,happy death day,,,919415691685462016,-0.0516,0.453,0.43,0.116,Neg
4616,badgalporsh,2017-10-15 00:12,0,0,happy death day good lil movie,,,919415681870979072,0.4019,0.289,0.489,0.222,Pos
4617,audreysutton201,2017-10-15 00:12,0,1,happy death day recommend,,,919415680377683968,0.3182,0.351,0.559,0.09,Pos
4618,QBComics,2017-10-15 00:12,0,3,adult human excited showing happy death day start,,,919415602468372480,0.296,0.26,0.407,0.333,Pos
4619,msbll94,2017-10-15 00:12,0,1,neutral,,#HappyDeathDay,919415536152403968,0.0,0.0,0.0,1.0,Neu
4620,melgdrop,2017-10-15 00:11,0,1,happy death day pretty good tbh,,,919415485132816386,0.7096,0.248,0.624,0.127,Pos
4621,Orbitalkilla,2017-10-15 00:11,0,0,day went friend seen long time watch happy death day,,,919415419164876800,0.4588,0.219,0.388,0.393,Neu
4622,l4uryn_,2017-10-15 00:11,1,0,happy death day good,,,919415408456798209,0.4019,0.339,0.574,0.087,Pos
4623,lyg_xx,2017-10-15 00:11,1,4,happy death day definitely worth,,,919415367025549313,0.5267,0.295,0.629,0.076,Pos
4624,FantasticWhit84,2017-10-15 00:11,0,0,want go see happy death day see,,,919415344870989824,0.0258,0.302,0.388,0.31,Pos
4625,evanino,2017-10-15 00:11,0,0,happy death day review cinemastance,,,919415307155906560,-0.0516,0.368,0.349,0.283,Neg
4626,ScaryCute13,2017-10-15 00:10,0,1,killer fun felt way better wasting money,,#HappyDeathDay #flatliners #killerthriller,919415273639247872,-0.2023,0.432,0.383,0.185,Neg
4627,C1TYDWELLER,2017-10-15 00:10,1,0,saw happy death day,,,919415254442012672,-0.0516,0.406,0.385,0.208,Neg
4628,giannaashaw,2017-10-15 00:10,0,0,u seen happy death day,,,919415237115305985,-0.0516,0.406,0.385,0.208,Neg
4629,PuteriAlani_,2017-10-15 00:10,0,0,gotta watch happy death day asap,,,919415136326057984,-0.0516,0.336,0.319,0.345,Neu
4630,LjPerez2,2017-10-15 00:10,0,0,happy death day pretty good,,,919415121713254400,0.7096,0.265,0.667,0.068,Pos
4631,veyekiyoj,2017-10-15 00:10,0,0,happy death day,,,919415119540502529,-0.0516,0.453,0.43,0.116,Neg
4632,kelseyslager,2017-10-15 00:10,0,0,bright happy death day,,,919415081728962560,0.4019,0.339,0.574,0.087,Pos
4633,alvaro817,2017-10-15 00:10,0,1,neutral,,#HappyDeathDay,919415033536290817,0.0,0.0,0.0,1.0,Neu
4634,A_Alia23,2017-10-15 00:09,0,1,saw last really,,#HappyDeathDay,919415027236401152,0.0,0.0,0.0,1.0,Neu
4635,AaronFlux,2017-10-15 00:09,0,2,enjoyed bit groundhog bit even little nod halloween fun grats,@_RyanTurek,#HappyDeathDay,919414930943590400,0.7458,0.0,0.442,0.558,Neu
4636,poppajaayy,2017-10-15 00:09,2,1,wanna see happy death day,,,919414899809271808,-0.0516,0.368,0.349,0.283,Neg
4637,abbeemarie,2017-10-15 00:09,0,3,happy death day,,,919414882453385216,-0.0516,0.453,0.43,0.116,Neg
4638,JoeyJo68,2017-10-15 00:09,0,1,watching happy death day rather die twice many times one day watch movie,,,919414828040462337,-0.6249,0.363,0.172,0.465,Neu
4639,JeremyC_0,2017-10-15 00:09,0,1,happy death day pissed,,,919414797975900165,-0.6597,0.633,0.289,0.078,Neg
4640,im_alannaaa,2017-10-15 00:08,0,0,happy death day dumb asf,,,919414756406120448,-0.5423,0.558,0.287,0.155,Neg
4641,austinscott_55,2017-10-15 00:08,0,2,happy death day good would,,,919414712554713088,0.4019,0.312,0.528,0.16,Pos
4642,mleane4,2017-10-15 00:08,0,1,happy death day sooo good yet predictable recommend,,,919414670842359808,0.6369,0.229,0.535,0.235,Pos
4643,WillieMoonshine,2017-10-15 00:08,0,0,chick happy death day quite possibly beautiful smile ever seen,,,919414634825728001,0.7745,0.19,0.518,0.292,Pos
4644,tfbmaddi,2017-10-15 00:08,0,3,carter happy death day,,,919414544031559680,-0.0516,0.406,0.385,0.208,Neg
4645,azgaz,2017-10-15 00:07,0,3,despite dumb happy death day pretty,,,919414519687815168,0.7227,0.213,0.644,0.142,Pos
4646,pphockey80,2017-10-15 00:07,0,1,fun enjoyed horror movie much quite,,,919414514256359424,0.4404,0.278,0.496,0.226,Pos
4647,bokaszzz,2017-10-15 00:07,0,1,happy death day,,,919414490872950785,-0.0516,0.453,0.43,0.116,Neg
4648,nenaisme_,2017-10-15 00:07,0,0,happy death day kenapa gak ada ya di,,,919414454126723073,-0.0516,0.287,0.272,0.441,Neu
4649,seanlightass,2017-10-15 00:07,0,0,happy death day good dab,,,919414411256774656,0.4019,0.312,0.528,0.16,Pos
4650,CindyyNavarro1,2017-10-15 00:07,0,1,happy death day expected fyi watch worth,,,919414387517149184,0.3612,0.273,0.517,0.21,Pos
4651,BigBossX,2017-10-15 00:07,0,0,watching happy death day movie dumb shit fucking predicted killer,,,919414380487413760,-0.9132,0.639,0.154,0.208,Neg
4652,steephhxoxo,2017-10-15 00:07,0,0,know rotten tomatoes gave happy death day bad good,,,919414353736192000,-0.6249,0.502,0.31,0.188,Neg
4653,manilynne_,2017-10-15 00:07,0,0,wanna see happy death day friday,,,919414311143002112,-0.0516,0.336,0.319,0.345,Neu
4654,TheGeekFortress,2017-10-15 00:07,0,0,happy death day one minute review via,@YouTube,,919414306915147776,-0.0516,0.31,0.294,0.397,Neu
4655,iFarhan555,2017-10-15 00:07,0,1,watched nice movie,,#HappyDeathDay,919414300959236096,0.4215,0.0,0.583,0.417,Pos
4656,stephanieyikes,2017-10-15 00:07,0,3,omg happy death day good loved made want boyfriend bad,,,919414297817518080,0.5267,0.319,0.509,0.172,Pos
4657,AdamYIssa,2017-10-15 00:07,1,7,happy death day g r b g funnier scary surprise bad bad,,,919414291064860672,-0.765,0.597,0.36,0.042,Neg
4658,giannaashaw,2017-10-15 00:07,0,0,saw happy death day bb,,,919414283842318336,-0.0516,0.368,0.349,0.283,Neg
4659,SuedeWadee,2017-10-15 00:06,0,2,think person common sense happy death day,,,919414213528948736,-0.0516,0.31,0.294,0.397,Neu
4660,lqbtrobbins,2017-10-15 00:06,0,1,gonna see happy death day tonight excited,,,919414104514641921,0.296,0.279,0.436,0.286,Pos
4661,T1NYXO,2017-10-15 00:06,0,6,watched happy death day high af last night movies keep getting stupider,,,919414097388511232,-0.5719,0.368,0.184,0.448,Neu
4662,BrandonDuzIt,2017-10-15 00:06,0,0,watching happy death day hope shit,,,919414048797552640,-0.2263,0.466,0.41,0.124,Neg
4663,ThaLayshaShow,2017-10-15 00:05,0,1,happy death day good,,#HappyDeathDay,919414015746392065,0.4019,0.339,0.574,0.087,Pos
4664,SmokedOutQuille,2017-10-15 00:05,22,34,happy death day good movie,,,919413986826780672,0.4019,0.312,0.528,0.16,Pos
4665,bri_janectic,2017-10-15 00:05,1,1,happy death day,,,919413976051650560,-0.0516,0.453,0.43,0.116,Neg
4666,heauxin,2017-10-15 00:05,0,0,spoil dies birthday happy death day,,,919413951577968640,-0.0516,0.336,0.319,0.345,Neu
4667,lilsumsum_,2017-10-15 00:05,0,0,happy death day,,,919413933999558656,-0.0516,0.453,0.43,0.116,Neg
4668,Stocky_17,2017-10-15 00:05,1,7,happy death day,,,919413867360419840,-0.0516,0.453,0.43,0.116,Neg
4669,agent123cd,2017-10-15 00:05,0,0,happy death day bad made laugh,,,919413799496634368,-0.0258,0.443,0.437,0.12,Neg
4670,madeliimmee,2017-10-15 00:04,0,1,happy death day good lmao,,,919413709428183040,0.765,0.253,0.682,0.065,Pos
4671,byoceline,2017-10-15 00:04,1,1,went watch happy death day really loved highly recommend,@kaseydanielle_,,919413655200043013,0.7935,0.196,0.552,0.252,Pos
4672,JaylanAntonio,2017-10-15 00:04,0,0,happy death day,,,919413619103817728,-0.0516,0.453,0.43,0.116,Neg
4673,Reflectionz01,2017-10-15 00:04,1,1,movie night zaddy,,#HappyDeathDay,919413598996361217,0.0,0.0,0.0,1.0,Neu
4674,lalaLOVE_redd,2017-10-15 00:04,0,1,fixing watch bei amc festival plaza,,#HappyDeathDay,919413557565026304,0.4939,0.0,0.39,0.61,Neu
4675,patriiick_13,2017-10-15 00:04,0,0,happy death day,,,919413522806820864,-0.0516,0.453,0.43,0.116,Neg
4676,TotallySyked,2017-10-15 00:03,0,3,happy death day sucks seen better acting pornos,,,919413473586679809,0.0516,0.376,0.388,0.235,Pos
4677,asiadanae_,2017-10-15 00:03,0,0,happy death day dumb,,,919413466200510464,-0.5423,0.605,0.311,0.084,Neg
4678,_miiiranndaaa_,2017-10-15 00:03,8,10,tryna see happy death day,,,919413465969721344,-0.0516,0.368,0.349,0.283,Neg
4679,mjaaaeeee,2017-10-15 00:03,10,10,want go see happy death day bc gonna repeat shit ima get annoyed lol,,,919413438043922433,-0.5106,0.39,0.301,0.309,Neg
4680,MattVencill,2017-10-15 00:03,0,3,happy death day good holy shit im glad friends convinced go see,,,919413411183808513,0.7845,0.269,0.552,0.179,Pos
4681,509matthew,2017-10-15 00:03,0,0,watching happy death day regal cinemas northtown mall,,,919413366648688641,-0.0516,0.287,0.272,0.441,Neu
4682,BrittKnowsBestt,2017-10-15 00:02,0,0,seeing happy death day,,,919413235937312769,-0.0516,0.406,0.385,0.208,Neg
4683,burritodrea,2017-10-15 00:02,0,1,recommend happy death day,,,919413200801628160,0.3182,0.351,0.559,0.09,Pos
4684,AlsabrookTrey,2017-10-15 00:02,0,0,happy death day wack,,,919413173190561793,-0.0516,0.406,0.385,0.208,Neg
4685,stangenick,2017-10-15 00:02,0,1,great move,,#HappyDeathDay,919413165649223686,0.6249,0.0,0.804,0.196,Pos
4686,iGxtham,2017-10-15 00:02,1,3,happy death day es una demasiaaaaaado,,,919413104462761984,-0.0516,0.336,0.319,0.345,Neu
4687,CJ__H__,2017-10-15 00:02,1,3,u fake ass hoes go see happy death day maybe u learn thing,,,919413098712387584,-0.7783,0.495,0.175,0.33,Neg
4688,LightfootInHwd,2017-10-15 00:02,0,2,weekend box happy death day taking scaring,,,919413086523572224,-0.4767,0.469,0.255,0.276,Neg
4689,Highlighthwd,2017-10-15 00:02,0,0,weekend box happy death day taking scaring,,,919413078004862976,-0.4767,0.469,0.255,0.276,Neg
4690,preciousnicky28,2017-10-15 00:01,0,0,happy death day,,,919413017548283906,-0.0516,0.453,0.43,0.116,Neg
4691,Discourse_,2017-10-15 00:01,0,0,happy death day anyone wanna see,,,919413011835580416,-0.0516,0.336,0.319,0.345,Neu
4692,we_didnt_start,2017-10-15 00:01,1,1,mike humble victoria abdul seahawks happy death day nra,,,919413011663769600,-0.0516,0.267,0.253,0.479,Neu
4693,LifeWith_Gg,2017-10-15 00:01,0,0,happy death day soo good,,,919412967740907520,0.4019,0.312,0.528,0.16,Pos
4694,anvsofia,2017-10-15 00:01,0,3,lil ringtone happy death day stuck head,,,919412947876765696,-0.296,0.434,0.272,0.294,Neg
4695,ceci_ramirez22,2017-10-15 00:01,0,0,happy death day bad thought going,,,919412941623001088,-0.5719,0.525,0.262,0.213,Neg
4696,dormanzr,2017-10-15 00:01,1,1,happy death day funny scary,,,919412885092294657,-0.128,0.483,0.449,0.068,Neg
4697,reedpitstick_,2017-10-15 00:01,0,4,would recommend seeing happy death day freaking crazy,,,919412837390471168,-0.4404,0.497,0.339,0.164,Neg
4698,anvrod,2017-10-15 00:00,0,1,need go finish watching happy death day another,,,919412754372595712,-0.0516,0.287,0.272,0.441,Neu
4699,dontaskDWill,2017-10-15 00:00,0,0,happy death day ight fr,,,919412690405285889,-0.0516,0.368,0.349,0.283,Neg
4700,PurpGoddess_812,2017-10-15 00:00,0,0,date night wit really enjoyed oh happy death day actually kinda good,,,919412629340393472,0.7402,0.177,0.461,0.363,Pos
4701,Raeee_Symone,2017-10-15 00:00,0,0,okay happy death day greatttt,,,919412610688212992,0.1779,0.339,0.487,0.174,Pos
4702,SCRIZO21,2017-10-15 00:00,0,0,happy death day ehhh,,,919412535329206272,-0.0516,0.406,0.385,0.208,Neg
4703,RadicxlBella,2017-10-14 23:59,0,1,happy death day really good got,,,919412482048851968,0.4576,0.283,0.5,0.218,Pos
4704,respect_mendes,2017-10-14 23:59,0,1,watched happy death day loved,,,919412470678036480,0.5719,0.289,0.563,0.148,Pos
4705,Kdn_5,2017-10-14 23:59,0,0,happy death day decent movie,,,919412469105332225,-0.0516,0.368,0.349,0.283,Neg
4706,siarah_,2017-10-14 23:59,0,1,better happy death day,,,919412438465998855,0.4019,0.339,0.574,0.087,Pos
4707,yeezyc7,2017-10-14 23:59,0,0,happy death day good,,,919412427971842048,0.4019,0.339,0.574,0.087,Pos
4708,IBH_Network,2017-10-14 23:59,0,1,saw happy death day tonight super great must see,,,919412373919760384,0.8316,0.189,0.568,0.243,Pos
4709,thtkid_nick,2017-10-14 23:59,0,0,really want go happy death day,,,919412353216626688,0.1672,0.313,0.446,0.241,Pos
4710,dropdehdjay,2017-10-14 23:59,0,2,happy death day honestly good asf,,,919412296539090944,0.6908,0.252,0.619,0.129,Pos
4711,SjTakesTheWorld,2017-10-14 23:59,0,1,happy death day happy,,,919412285403205633,0.5423,0.317,0.602,0.081,Pos
4712,ingestiblebulk,2017-10-14 23:58,0,0,happy death day really surprisingly,,,919412262636486656,0.3167,0.323,0.512,0.165,Pos
4713,greedycvnt,2017-10-14 23:58,0,33,im seeing happy death day brother next two weeks issa date,,,919412249134899203,-0.0516,0.235,0.223,0.542,Neu
4714,kissmxjauregui,2017-10-14 23:58,0,1,happy death day v good,,,919412226296913920,0.4019,0.339,0.574,0.087,Pos
4715,joelfeaterick,2017-10-14 23:58,0,0,happy death day deserves coins,,,919412133221117952,-0.0516,0.368,0.349,0.283,Neg
4716,GuadeloupeJones,2017-10-14 23:58,0,0,happy death day good movie roommate keeps killing,,,919412115269652481,-0.4019,0.439,0.349,0.212,Neg
4717,reneepadell,2017-10-14 23:58,0,0,happy death day legit awesome,,,919412104494571521,0.5994,0.285,0.569,0.146,Pos
4718,Ceelos0917,2017-10-14 23:58,0,0,happy death day killer roommate,,,919412024282570752,-0.6705,0.59,0.266,0.144,Neg
4719,mdunks_10,2017-10-14 23:57,0,1,happy death day horrible,,,919412000303845377,-0.5719,0.612,0.306,0.083,Neg
4720,lukaseggen,2017-10-14 23:57,0,2,going give,,#HappyDeathDay,919411935354880000,0.0,0.0,0.0,1.0,Neu
