body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
ya quiero ver deadpool,2016-02-15 17:46:11,0,5,,,,0.0,0.0,0.0,1.0,NN,77
los compramos sin quedamos muy manija con deadpool los robamos,2016-02-15 17:46:11,0,0,@HermannMaru,,,-0.5574,0.286,0.0,0.714,Neg,77
marvel beat dc deadpool still got suicide squad means dc coming,2016-02-15 17:46:10,2,3,,,,-0.4019,0.276,0.172,0.552,Neg,77
group sneak deadpool loser want sneak latest michael moore,2016-02-15 17:46:10,0,8,,,,-0.4767,0.291,0.111,0.598,Neg,77
fui ver deadpool foda demaaaais aquele filme,2016-02-15 17:46:10,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool features easter secret,2016-02-15 17:46:08,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool shows investors need pay attention fox,2016-02-15 17:46:07,0,1,,,,-0.1027,0.189,0.0,0.811,Neg,77
want see deadpool,2016-02-15 17:46:06,0,0,,,,0.0772,0.0,0.394,0.606,PP,77
ormai una tendenza,2016-02-15 17:46:06,0,0,,#deadpool #Milan,,0.0,0.0,0.0,1.0,NN,77
deadpool batiendo records de es todos los las,2016-02-15 17:46:06,0,0,,,,0.0,0.0,0.0,1.0,NN,77
james hollywood learn lesson deadpool success,2016-02-15 17:46:05,0,0,,,,0.5719,0.0,0.425,0.575,PP,77
james gunn conoce la del de,2016-02-15 17:46:03,11,14,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
quiero ir ver deadpool quiero ir ver deadpool quiero ir ver deadpool quiero ir ver deadpool,2016-02-15 17:46:03,1,1,,,,0.0,0.0,0.0,1.0,NN,77
treat like one thing deadpool,2016-02-15 17:46:02,0,1,,,,0.6369,0.0,0.634,0.366,PP,77
visto deadpool quiero verla ya,2016-02-15 17:46:02,1,2,,,,0.0,0.0,0.0,1.0,NN,77
qui est chaud pour aller voir deadpool,2016-02-15 17:46:02,0,2,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 17:46:02,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool crushes rated r record million opening weekend,2016-02-15 17:46:01,0,0,,,,-0.4404,0.326,0.0,0.674,Neg,77
quiero ir ver deadpool,2016-02-15 17:46:01,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool amazing definitely worth shit crazy basically porno story line,2016-02-15 17:46:01,1,2,,,,0.34,0.309,0.433,0.258,PP,77
deadpool rap de teamheadkick,2016-02-15 17:46:01,0,0,,#NowPlaying #L,,0.0,0.0,0.0,1.0,NN,77
deadpool much definitely fun,2016-02-15 17:46:00,0,0,@WaddleandSilvy,,,0.7184,0.0,0.75,0.25,PP,77
manghimas ng unicorn la deadpool,2016-02-15 17:45:59,0,0,@RX931,#SanayNaAko #TheMorningRush,,0.0,0.0,0.0,1.0,NN,77
deadpool funny af,2016-02-15 17:45:58,0,1,,,,0.4404,0.0,0.592,0.408,PP,77
muy buena deadpool muy recomendable,2016-02-15 17:45:57,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool fkn hilarious holy shit,2016-02-15 17:45:57,0,0,,,,-0.2263,0.387,0.29,0.323,Neg,77
deadpool,2016-02-15 17:45:57,0,0,@drkserkan,,,0.0,0.0,0.0,1.0,NN,77
full review thought bubble including reaction deadpool called,2016-02-15 17:45:56,0,11,@Da7e,,,0.0,0.0,0.0,1.0,NN,77
chillin fireside deadpool vancityreynolds chimichangas,2016-02-15 17:45:55,0,0,@papapiccione,#nyc,,0.0,0.0,0.0,1.0,NN,77
deadpool one best films seen,2016-02-15 17:45:55,0,0,,,,0.6369,0.0,0.512,0.488,PP,77
star pulse loved deadpool comic book movies watch,2016-02-15 17:45:55,0,0,,,,0.5994,0.0,0.358,0.642,PP,77
james gunn worried hollywood learn wrong lessons deadpool,2016-02-15 17:45:55,0,0,,,,-0.6486,0.469,0.0,0.531,Neg,77
gostei de um de fomos deadpool,2016-02-15 17:45:54,0,0,@YouTube @nilmoretto,,,0.0,0.0,0.0,1.0,NN,77
deadpool sin duda,2016-02-15 17:45:53,0,0,@Batalla_Epica,,,-0.5574,0.643,0.0,0.357,Neg,77
kinda wanna go watch deadpool good,2016-02-15 17:45:53,0,1,,,,0.4404,0.0,0.367,0.633,PP,77
need go see deadpool,2016-02-15 17:45:52,0,1,,,,0.0,0.0,0.0,1.0,NN,77
wanna waste money deadpool bc changes story line walking tf,2016-02-15 17:45:52,0,0,,,,-0.4215,0.237,0.0,0.763,Neg,77
tem gente achando deadpool uma tudo mas falta esse mesmo pessoal falar que vingadores foi bom heauheauhe,2016-02-15 17:45:52,1,2,,,,0.0,0.0,0.0,1.0,NN,77
someone pls take see deadpool,2016-02-15 17:45:52,1,0,,,,0.0772,0.0,0.245,0.755,PP,77
need go watch deadpool,2016-02-15 17:45:52,0,0,,,,0.0,0.0,0.0,1.0,NN,77
gostei de um de gameplay deadpool,2016-02-15 17:45:52,0,0,@YouTube @gamandogames,#01,,0.0,0.0,0.0,1.0,NN,77
tenho logo que ir ver deadpool filme deve ser,2016-02-15 17:45:50,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool tomorrow night late valentines gift rich,2016-02-15 17:45:50,0,0,,,,0.7579,0.0,0.565,0.435,PP,77
wanna go see deadpool,2016-02-15 17:45:50,0,4,,,,0.0,0.0,0.0,1.0,NN,77
curious many people deadpool know comic answer one,2016-02-15 17:45:48,0,0,,,,0.3182,0.0,0.247,0.753,PP,77
go splitting,2016-02-15 17:45:48,0,0,,#deadpool,,0.0,0.0,0.0,1.0,NN,77
lush bubble bar called unicorn horn deadpool think wade goodbye,2016-02-15 17:45:47,0,4,,,,0.0,0.0,0.0,1.0,NN,77
well,2016-02-15 17:45:47,0,0,,#Deadpool,,0.2732,0.0,1.0,0.0,PP,77
hocam diyon da sonunda deadpool kara murat lan bu,2016-02-15 17:45:47,0,0,@FamousSoldier,,,0.0,0.0,0.0,1.0,NN,77
preach,2016-02-15 17:45:46,0,1,,#fangirl #Deadpool #DeadpoolMovie #Marvel,,0.0,0.0,0.0,1.0,NN,77
got class instead going home sleep going see deadpool friend,2016-02-15 17:45:46,0,2,,,,0.4939,0.0,0.262,0.738,PP,77
deadpool tonight,2016-02-15 17:45:46,1,2,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 17:45:45,0,0,,,,0.0,0.0,0.0,1.0,NN,77
quiero ver la pelicula de deadpool,2016-02-15 17:45:45,1,0,,,,0.0,0.0,0.0,1.0,NN,77
liked video watch awkward interview deadpool,2016-02-15 17:45:45,0,0,@YouTube,,,0.296,0.19,0.333,0.476,PP,77
deadpool fuckin day wait,2016-02-15 17:45:45,0,2,,#CaptainAmericaCivilWar,,0.0,0.0,0.0,1.0,NN,77
deadpool sick ryan reynolds bluddy joker,2016-02-15 17:45:44,0,0,,,,-0.4215,0.375,0.17,0.455,Neg,77
try separate character deadpool movie critique nothing,2016-02-15 17:45:43,0,1,@ClubbingSealCub,,,0.0,0.0,0.0,1.0,NN,77
vcs acham msm q eu ia perder deadpool cinema pra ir pra escola nem pau,2016-02-15 17:45:43,0,0,,,,0.0,0.0,0.0,1.0,NN,77
want watch zoolander deadpool,2016-02-15 17:45:42,0,2,,,,0.0772,0.0,0.302,0.698,PP,77
deadpool broke many insane records,2016-02-15 17:45:42,0,0,,,,-0.6705,0.647,0.0,0.353,Neg,77
gostei de um de deadpool pinball,2016-02-15 17:45:42,0,1,@YouTube @viximorreu,#16,,0.0,0.0,0.0,1.0,NN,77
tried watch deadpool aint know wtf going,2016-02-15 17:45:42,0,1,,,,0.4717,0.0,0.339,0.661,PP,77
estreno cine gama presenta del al de febrero zoolander deadpool,2016-02-15 17:45:41,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ei magos da internet arrumem deadpool legendado online ai fazendo,2016-02-15 17:45:41,1,2,,,,0.0,0.0,0.0,1.0,NN,77
que deadpool las cosas sea el de los power rangers mutantes,2016-02-15 17:45:41,0,0,@rich_oropeza,,,0.0,0.0,0.0,1.0,NN,77
ever think playing deadpool,2016-02-15 17:45:41,0,0,@emmablackery,,,0.2023,0.0,0.375,0.625,PP,77
way see,2016-02-15 17:45:41,0,0,@ArtofBrainFart @GreyMatterBBox,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-15 17:45:40,0,0,,#Deadpool #MovieReview #RyanReynolds #MorenaBaccarin #EdSkrein #TJMIller #BriannaHildebrand #Marvel #XMen,,0.0,0.0,0.0,1.0,NN,77
liked video mj appleballs unmasked deadpool slams dude,2016-02-15 17:45:40,0,0,@YouTube,,,0.4215,0.0,0.286,0.714,PP,77
neutral,2016-02-15 17:45:40,0,1,,#Deadpool #MovieReview #RyanReynolds #MorenaBaccarin #EdSkrein #TJMIller #BriannaHildebrand #Marvel #XMen,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-15 17:45:40,0,0,,#Deadpool #MovieReview #RyanReynolds #MorenaBaccarin #EdSkrein #TJMIller #BriannaHildebrand #Marvel #XMen,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-15 17:45:40,0,0,,#Deadpool #MovieReview #RyanReynolds #MorenaBaccarin #EdSkrein #TJMIller #BriannaHildebrand #Marvel #XMen,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-15 17:45:40,0,0,,#Deadpool #MovieReview #RyanReynolds #MorenaBaccarin #EdSkrein #TJMIller #BriannaHildebrand #Marvel #XMen,,0.0,0.0,0.0,1.0,NN,77
gostei de um de rap deadpool tauz raptributo,2016-02-15 17:45:39,0,0,@YouTube @tauzoficial,,,0.0,0.0,0.0,1.0,NN,77
deadpool action ainas bija tik ka pat uz spriedzes,2016-02-15 17:45:37,0,0,,,,0.0,0.0,0.0,1.0,NN,77
gostei de um de deadpool fdp,2016-02-15 17:45:37,0,0,@YouTube @pandora_101,,,0.0,0.0,0.0,1.0,NN,77
little afraid see deadpool kind want,2016-02-15 17:45:36,1,2,,#queersuperheroes,,0.5719,0.0,0.54,0.46,PP,77
though studios could fumble deadpool beloved people know,2016-02-15 17:45:36,0,0,@DAlter007,,,0.5106,0.0,0.32,0.68,PP,77
deadpool without doubt favourite marvel damn funny good,2016-02-15 17:45:34,0,0,,,,0.4363,0.316,0.496,0.188,PP,77
tienen esta millennial deadpool hizo ver que es la,2016-02-15 17:45:34,0,1,,,,0.0,0.0,0.0,1.0,NN,77
que ganas de que saquen deadpool cago en todo,2016-02-15 17:45:34,4,13,,,,0.0,0.0,0.0,1.0,NN,77
deadpool pek bi samimiyetim olmasa da gidip izleyesim var,2016-02-15 17:45:33,0,1,,,,0.0,0.0,0.0,1.0,NN,77
qual e piada de publicar ja agora tambem vou por aqui todaa piadas de deadpool e que voces sa fodam todos,2016-02-15 17:45:33,0,2,,,,0.0,0.0,0.0,1.0,NN,77
bad guys deadpool sucked,2016-02-15 17:45:31,0,1,,,,-0.7579,0.765,0.0,0.235,Neg,77
expectations going squeamish,2016-02-15 17:45:30,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
talk records deadpool smashed shall,2016-02-15 17:45:29,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 17:45:29,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool tysons corner,2016-02-15 17:45:29,0,0,@AMC,#Yelp,,0.0,0.0,0.0,1.0,NN,77
sobre deadpool,2016-02-15 17:45:27,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool breaks opening weekend reminds us studio execs know want,2016-02-15 17:45:27,0,0,,,,0.0772,0.0,0.126,0.874,PP,77
disturbing thing abt people bringing children isnt aware still,2016-02-15 17:45:27,0,1,,#DEADPOOL,,-0.5106,0.292,0.0,0.708,Neg,77
deadpool,2016-02-15 17:45:26,0,0,,,,0.0,0.0,0.0,1.0,NN,77
movie deadpool via,2016-02-15 17:45:26,1,1,@CebuFinest @luffy_d_monkey,#CebuFinest #movie #review #Deadpool,,0.0,0.0,0.0,1.0,NN,77
movie deadpool via,2016-02-15 17:45:26,0,0,@CebuFinest @luffy_d_monkey,#CebuFinest #movie #review #Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 17:45:26,0,0,,,,0.0,0.0,0.0,1.0,NN,77
eight graphic novels gear,2016-02-15 17:45:26,1,2,@VPL,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
going see deadpool cineplex cinemas via,2016-02-15 17:45:26,0,0,@CineplexMovies,,,0.0,0.0,0.0,1.0,NN,77
passeio com branco para assistir deadpool,2016-02-15 17:45:26,0,0,@Bourbon,#night #brothers #deadpool #movie,,0.0,0.0,0.0,1.0,NN,77
writer james gunn explains deadpool made money,2016-02-15 17:45:26,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool arrasa con la taquilla en los cines de ee uu en sus primeros de estreno,2016-02-15 17:45:23,0,0,,,,0.0,0.0,0.0,1.0,NN,77
forget deadpool catpool mercenary need take care rodent problem,2016-02-15 17:45:23,0,0,,,,-0.1027,0.333,0.232,0.435,Neg,77
everyone talking deadpool,2016-02-15 17:45:23,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool looks painfully shit,2016-02-15 17:45:22,0,0,,,,-0.7906,0.778,0.0,0.222,Neg,77
see deadpool,2016-02-15 17:45:21,0,1,,,,0.0,0.0,0.0,1.0,NN,77
stuff watched weekend office single san andreas b paper towns c parenthood c deadpool,2016-02-15 17:45:21,0,0,,,,0.0,0.0,0.0,1.0,NN,77
film could possibly get r rating following deadpool success,2016-02-15 17:45:21,0,0,,,,0.5719,0.0,0.346,0.654,PP,77
segundo falando sobre deadpool e muito,2016-02-15 17:45:20,0,0,,,,0.0,0.0,0.0,1.0,NN,77
mj appleballs unmasked deadpool slams dude,2016-02-15 17:45:20,0,1,,,,0.0,0.0,0.0,1.0,NN,77
finished watching deadpool awesome,2016-02-15 17:45:19,0,0,,,,0.6249,0.0,0.577,0.423,PP,77
neutral,2016-02-15 17:45:19,0,0,,#deadpool,,0.0,0.0,0.0,1.0,NN,77
wanna go see deadpool,2016-02-15 17:45:19,0,0,,,,0.0,0.0,0.0,1.0,NN,77
esta hermosa alpha con skin de la solo existe en el,2016-02-15 17:45:17,4,4,,#Alienware #Deadpool #Chimichanga,,0.0,0.0,0.0,1.0,NN,77
estou em uci kinoplex assistindo deadpool em pe,2016-02-15 17:45:16,0,0,@ucicinemas,,,0.0,0.0,0.0,1.0,NN,77
wen u buy tix watch went wrong theatre watch,2016-02-15 17:45:16,0,0,,#deadpool #soldoutdaw #kawawasila,,-0.4767,0.307,0.0,0.693,Neg,77
tengo muchas ganas de ver deadpool,2016-02-15 17:45:15,1,1,,,,0.0,0.0,0.0,1.0,NN,77
watched deadpool,2016-02-15 17:45:14,0,4,,,,0.0,0.0,0.0,1.0,NN,77
deadpool good,2016-02-15 17:45:14,0,1,,,,0.4404,0.0,0.744,0.256,PP,77
deadpool movie stupidest movie ever good job,2016-02-15 17:45:14,0,0,,,,-0.128,0.301,0.257,0.442,Neg,77
ese chapulin colorado si se ha vuelto ah ya va ya va ese es deadpool jaja excelente por fin le hicieron justicia,2016-02-15 17:45:13,0,0,,,,0.34,0.0,0.103,0.897,PP,77
celui qui le de deadpool je direct un dieu se gars,2016-02-15 17:45:12,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool married,2016-02-15 17:45:12,0,0,,,,0.0,0.0,0.0,1.0,NN,77
really thinking going see deadpool,2016-02-15 17:45:11,0,1,,,,0.0,0.0,0.0,1.0,NN,77
movie still,2016-02-15 17:45:11,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool downloaded,2016-02-15 17:45:11,0,0,,,,0.0,0.0,0.0,1.0,NN,77
guy train dressed deadpool lmao,2016-02-15 17:45:10,0,0,,,,0.5994,0.0,0.494,0.506,PP,77
wanna see deadpool u texted ranting abt egg,2016-02-15 17:45:10,0,0,@ianalindley,,,0.0,0.0,0.0,1.0,NN,77
saw deadpool,2016-02-15 17:45:09,0,0,@Michael5SOS,#WOW,,0.0,0.0,0.0,1.0,NN,77
seriously want see,2016-02-15 17:45:09,0,0,,#deadpool,,-0.1027,0.425,0.325,0.25,Neg,77
seen fredonia deadpool campus details mysterious character,2016-02-15 17:45:08,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool est,2016-02-15 17:45:08,0,2,,,,0.0,0.0,0.0,1.0,NN,77
un video de de deadpool sin spoilers,2016-02-15 17:45:08,0,0,@YouTube @fidelmonero,,,-0.5574,0.375,0.0,0.625,Neg,77
little clip upcoming deadpool full video later today,2016-02-15 17:45:07,0,0,,,,0.0,0.0,0.0,1.0,NN,77
hablando de les dejamos nuestra,2016-02-15 17:45:07,1,0,@CINEsfuerzoblog,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
lol review us,2016-02-15 17:45:07,0,1,@BettyMWhite @Deadpoolmovie,#magnifiermag #deadpool,,0.4215,0.0,0.583,0.417,PP,77
oh man deadpool best,2016-02-15 17:45:07,0,0,,,,0.6369,0.0,0.583,0.417,PP,77
deadpool reviews deadpool voice,2016-02-15 17:45:06,0,0,@EpicVoiceGuy,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 17:45:05,0,0,@Eros_Lunar,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 17:45:05,0,1,,,,0.0,0.0,0.0,1.0,NN,77
helmer james gunn slams deadline studio exec deadpool succeeded,2016-02-15 17:45:04,0,0,,,,0.4215,0.0,0.259,0.741,PP,77
deadpool might beginning type superhero rogue individual draws attention,2016-02-15 17:45:04,0,1,,#comics #movies,,0.0,0.0,0.0,1.0,NN,77
deadpool melhor filme,2016-02-15 17:45:03,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 17:45:02,0,0,,,,0.0,0.0,0.0,1.0,NN,77
liked video snuckel plays deadpool,2016-02-15 17:45:02,0,0,@YouTube @moosnuckel,,,0.5859,0.0,0.615,0.385,PP,77
see deadpool,2016-02-15 17:45:01,1,1,@bibblebutera93,,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-15 17:45:01,0,0,,#DEADPOOL,,0.0,0.0,0.0,1.0,NN,77
thami foi ver deadpool inveja,2016-02-15 17:45:01,1,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool funny af,2016-02-15 17:45:00,0,0,,,,0.4404,0.0,0.592,0.408,PP,77
deadpool ricks burger good catch g,2016-02-15 17:45:00,0,0,,,,0.4404,0.0,0.42,0.58,PP,77
best film ever love brilliant film must see,2016-02-15 17:44:59,0,0,@VancityReynolds,#DEADPOOL #Marvel,,0.9217,0.0,0.709,0.291,PP,77
see,2016-02-15 17:44:58,0,0,,#Deadpool #Chimichangas,,0.0,0.0,0.0,1.0,NN,77
deadpool es la mejor del episodio,2016-02-15 17:44:58,0,5,,,,0.0,0.0,0.0,1.0,NN,77
latest deadpool movie,2016-02-15 17:44:58,0,0,,,,0.0,0.0,0.0,1.0,NN,77
joke david voice deadpool made one else theater,2016-02-15 17:44:57,0,0,,,,0.296,0.0,0.239,0.761,PP,77
one gamer reviews touching read,2016-02-15 17:44:57,0,0,@robertliefeld @FabianNicieza @VancityReynolds,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
que filme foda,2016-02-15 17:44:57,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
un video de de deadpool resumen del personaje noticias,2016-02-15 17:44:56,0,1,@YouTube @senhorinos,,,0.0,0.0,0.0,1.0,NN,77
opa ontem felizes quando percebemos piadas sobre deadpool,2016-02-15 17:44:55,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ver deadpool,2016-02-15 17:44:54,1,0,@_Alhsiek,,,0.0,0.0,0.0,1.0,NN,77
deadpool memento del cine,2016-02-15 17:44:54,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,77
de nada deadpool jous sigue un heroe,2016-02-15 17:44:54,0,1,@aleeberrocal4,,,0.0,0.0,0.0,1.0,NN,77
estou em assistindo deadpool em rio sp com,2016-02-15 17:44:52,0,0,@jzerodrigues,,,0.0,0.0,0.0,1.0,NN,77
deadpool sex scenes wild,2016-02-15 17:44:51,0,1,,,,0.0,0.0,0.0,1.0,NN,77
h onestly ryan reynolds took shirt first time deadpool stg whole theater let collective gasp,2016-02-15 17:44:51,0,0,,,,0.0,0.0,0.0,1.0,NN,77
alors ce deadpool,2016-02-15 17:44:51,0,0,@OdReOlle,,,0.0,0.0,0.0,1.0,NN,77
ok deadpool really,2016-02-15 17:44:48,1,1,,,,0.296,0.0,0.524,0.476,PP,77
deadpool main fxg story bonus interview director insider members,2016-02-15 17:44:48,8,13,,,,0.5423,0.0,0.304,0.696,PP,77
que raro fue ver deadpool,2016-02-15 17:44:47,0,0,,,,0.0,0.0,0.0,1.0,NN,77
otro mas que va ver deadpool lleva,2016-02-15 17:44:47,0,0,,,,0.0,0.0,0.0,1.0,NN,77
tj miller deadpool one silicon valley fans,2016-02-15 17:44:46,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
olha essa cena filme deadpool olha de onde,2016-02-15 17:44:46,0,0,@,,,0.0,0.0,0.0,1.0,NN,77
wish could deadpool url,2016-02-15 17:44:46,1,0,,,,0.4019,0.0,0.474,0.526,PP,77
neutral,2016-02-15 17:44:45,0,0,,#nw #Deadpool,,0.0,0.0,0.0,1.0,NN,77
watched deadpool hilarious film must,2016-02-15 17:44:45,0,0,,,,0.4019,0.0,0.403,0.597,PP,77
deadpool,2016-02-15 17:44:45,0,0,,#Deadpool #DeadpoolMovie,,0.0,0.0,0.0,1.0,NN,77
epic deadpool prize pack giveaway,2016-02-15 17:44:45,0,0,@screenrant @collectsideshow,,,0.5106,0.0,0.452,0.548,PP,77
deadpool good,2016-02-15 17:44:45,2,2,,,,0.4404,0.0,0.744,0.256,PP,77
deadpool tws various,2016-02-15 17:44:43,0,0,@mrbearathome,,,0.0,0.0,0.0,1.0,NN,77
deadpool kanka,2016-02-15 17:44:43,0,0,@seydizm @gelbiikonuscaz @haykualitifatih @ArapFaik,,,0.0,0.0,0.0,1.0,NN,77
one deadpoolmovie,2016-02-15 17:44:42,0,0,,#sleep #deadpool #greenlantern #fanart #ipadpro #drawing #a,,0.0,0.0,0.0,1.0,NN,77
one weekend deadpool became highest grossing movie far,2016-02-15 17:44:42,0,0,,,,-0.0772,0.157,0.0,0.843,Neg,77
unas entradas para ver deadpool,2016-02-15 17:44:41,0,0,@enekodx,,,0.0,0.0,0.0,1.0,NN,77
anyone seen go see right second viewing,2016-02-15 17:44:40,0,0,,#deadpool,,0.0,0.0,0.0,1.0,NN,77
anyone trying go watch deadpool,2016-02-15 17:44:40,0,1,,,,0.0,0.0,0.0,1.0,NN,77
new box deadpool racks massive million globally,2016-02-15 17:44:39,0,0,,#Movies,,0.0,0.0,0.0,1.0,NN,77
sigo esperando que invites al cine ver deadpool,2016-02-15 17:44:39,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 17:44:38,0,1,@Victor_DUva,,,0.0,0.0,0.0,1.0,NN,77
really people calling deadpool first comic book even first ryan reynolds comic movie,2016-02-15 17:44:37,1,4,,,,0.0,0.0,0.0,1.0,NN,77
still seen deadpool much,2016-02-15 17:44:37,0,0,,,,0.0,0.0,0.0,1.0,NN,77
askip il est nul alors que deadpool tout le monde en dit du bien,2016-02-15 17:44:36,0,2,@colinechpt @bryanzmbr,,,-0.128,0.103,0.0,0.897,Neg,77
deadpool dominates box office globally,2016-02-15 17:44:36,0,0,,,,0.0516,0.0,0.231,0.769,NN,77
mas gusto kong panoorin kung fu panda kesa sa deadpool,2016-02-15 17:44:35,0,0,,,,-0.6908,0.343,0.0,0.657,Neg,77
love deadpool honest love deadpool,2016-02-15 17:44:35,0,0,,#Deadpool,,0.9136,0.0,0.854,0.146,PP,77
quero ir cinema ver deadpool,2016-02-15 17:44:34,0,0,,,,0.0,0.0,0.0,1.0,NN,77
adivina kien vera deadpool adivina kien le contaran el final xd xd,2016-02-15 17:44:34,1,1,@alexaokay46,,,0.8225,0.0,0.432,0.568,PP,77
hell thought sneaking deadpool,2016-02-15 17:44:32,5,6,,,,-0.6808,0.605,0.0,0.395,Neg,77
highly recommend quality,2016-02-15 17:44:32,0,0,,#deadpool,,0.4201,0.0,0.583,0.417,PP,77
deadpool estoy en en metropolitana,2016-02-15 17:44:31,0,0,@CineplanetChile,,,0.0,0.0,0.0,1.0,NN,77
slays australian box office,2016-02-15 17:44:30,0,0,@Deadpool,,,0.0,0.0,0.0,1.0,NN,77
deadpool think new fav superhero,2016-02-15 17:44:30,0,2,,,,0.4588,0.0,0.429,0.571,PP,77
tho deadpool isnt really one whatever still,2016-02-15 17:44:30,0,0,@joisunny @deadpoolmovie,,,0.0,0.0,0.0,1.0,NN,77
de la bso de deadpool un clasicazo de dmx,2016-02-15 17:44:30,0,1,,,,0.0,0.0,0.0,1.0,NN,77
director predicts studios miss point deadpool success via,2016-02-15 17:44:29,0,0,@thr,,,0.4767,0.142,0.327,0.531,PP,77
claudia n quer ir cinema assistir deadpool vou socar cara dela,2016-02-15 17:44:28,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool crazy,2016-02-15 17:44:28,0,0,,,,-0.34,0.706,0.0,0.294,Neg,77
con muchas ganas de ver el ahora ver deadpool,2016-02-15 17:44:27,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool rompe la taquilla en su fin de semana de estreno,2016-02-15 17:44:26,0,0,,,,0.0,0.0,0.0,1.0,NN,77
watching deadpool,2016-02-15 17:44:23,0,0,@VancityReynolds,#Deadpool #Movie #DeadpoolMovie #,,0.0,0.0,0.0,1.0,NN,77
la mano en el pecho una bajando de mi ojo deadpool deadpool deadpool deadpool,2016-02-15 17:44:23,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
liked video killer deadpool facts,2016-02-15 17:44:23,0,0,@YouTube @alltime10s,,,-0.3612,0.426,0.277,0.297,Neg,77
deadpool shatters box office records wall street journal anyone see,2016-02-15 17:44:23,0,0,,,,0.0,0.0,0.0,1.0,NN,77
watched deadpool agh happy,2016-02-15 17:44:22,0,0,@kirstensexyyyy,,,0.5719,0.0,0.552,0.448,PP,77
deadpool killed box office fantastic movie,2016-02-15 17:44:22,0,0,,,,-0.2263,0.372,0.298,0.331,Neg,77
finally going see deadpool,2016-02-15 17:44:22,0,6,,,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-15 17:44:22,0,0,@CineplexMovies,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
make perfect,2016-02-15 17:44:21,0,0,,#Deadpool #pizza,,0.5719,0.0,0.787,0.213,PP,77
james hollywood learn lesson deadpool ryan deadpool,2016-02-15 17:44:21,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds explains took years deadpool get green mans sway crazy,2016-02-15 17:44:20,0,0,,,,-0.34,0.194,0.0,0.806,Neg,77
wonder jim knows sideline lol,2016-02-15 17:44:19,0,1,,#Gotham #Deadpool,,0.4215,0.0,0.412,0.588,PP,77
meu deus quase li deadpool por causa da aba activity quase tweetdeck,2016-02-15 17:44:18,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool great,2016-02-15 17:44:16,0,1,,,,0.6249,0.0,0.804,0.196,PP,77
quero ver deadpool tipo,2016-02-15 17:44:16,0,0,,,,0.0,0.0,0.0,1.0,NN,77
komik aksiyon dolu izlenesi bir film ilgililere tavsiye,2016-02-15 17:44:14,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
trop envie de voir deadpool au laaaa,2016-02-15 17:44:14,0,0,,,,0.0,0.0,0.0,1.0,NN,77
