body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
line entering deadpool screening two kind kids wear snapback,2016-02-12 17:41:39,0,0,,,,0.5267,0.0,0.298,0.702,PP,77
deadpool pinche peliculon,2016-02-12 17:41:39,0,0,,,,0.0,0.0,0.0,1.0,NN,77
pretty sure going go see deadpool,2016-02-12 17:41:39,0,0,,,,0.6705,0.0,0.579,0.421,PP,77
much coming,2016-02-12 17:41:38,2,5,@https,#Deadpool #2016 #CivilWar #TeamCap #TeamIronMan,,0.0,0.0,0.0,1.0,NN,77
deadpool deadpool miguel ciudad de,2016-02-12 17:41:38,0,0,@cinepolis,,,0.0,0.0,0.0,1.0,NN,77
deadpool review spoilers via,2016-02-12 17:41:37,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,77
secrets know deadpool even ryan reynolds,2016-02-12 17:41:35,0,0,,,,0.0,0.0,0.0,1.0,NN,77
vu deadpool avec clem jules et thibault et beaucoup,2016-02-12 17:41:35,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool nuf said,2016-02-12 17:41:35,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ha gustado un de curiosidades de deadpool cosas que,2016-02-12 17:41:35,0,0,@YouTube,,,0.34,0.0,0.231,0.769,PP,77
neutral,2016-02-12 17:41:35,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool brings mind ravi podcast listened days happened,2016-02-12 17:41:35,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ver deadpool las,2016-02-12 17:41:34,0,0,,,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-12 17:41:34,0,0,,#deadpool,,0.0,0.0,0.0,1.0,NN,77
anyone seen custom sketches,2016-02-12 17:41:34,1,2,,#Deadpool #art #Marvel,,0.0,0.0,0.0,1.0,NN,77
peguei rindo sozinho lembrando das cenas de deadpool caras preciso ver esse filme muito,2016-02-12 17:41:34,0,0,,,,0.0,0.0,0.0,1.0,NN,77
going see theaters tonight friends,2016-02-12 17:41:34,0,0,@dpujmac,#Deadpool,,0.4767,0.0,0.437,0.563,PP,77
grave bien deadpool,2016-02-12 17:41:33,0,1,,,,-0.3818,0.565,0.0,0.435,Neg,77
ryan sen kocaman bir deadpool bu adam en az film,2016-02-12 17:41:32,0,1,,,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-12 17:41:32,1,2,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
would unfortunately went expecting wanted deadpool film obviously people,2016-02-12 17:41:32,0,0,,,,-0.34,0.231,0.0,0.769,Neg,77
comic book series year make first new mutants feb,2016-02-12 17:41:31,0,0,@ArcLightCinemas,#Deadpool #98 #ArcLightT,,0.0,0.0,0.0,1.0,NN,77
momento quando irei ao cinema assistir deadpool,2016-02-12 17:41:31,1,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool good,2016-02-12 17:41:31,0,0,,,,0.4404,0.0,0.744,0.256,PP,77
eu quero mto ver filme deadpool,2016-02-12 17:41:30,1,0,,,,0.0,0.0,0.0,1.0,NN,77
would go see deadpool theaters would weird watch people sex big screen parents,2016-02-12 17:41:30,0,4,,,,-0.1779,0.124,0.0,0.876,Neg,77
chaotic neutral cat effortlessly pulls deadpool cosplay,2016-02-12 17:41:30,0,0,,,,-0.4939,0.348,0.0,0.652,Neg,77
two fags spotted watching deadpool,2016-02-12 17:41:29,0,3,@its_fucking_edd @DerpppppLord @mauryn_chan,,,0.0,0.0,0.0,1.0,NN,77
deadpool jangan menolak perubahan hanya karena kita takut kehilangan yang telah karena dengannya kita,2016-02-12 17:41:28,0,0,,#TIADA2 #terla4058,,0.0,0.0,0.0,1.0,NN,77
deadpool great hilarious,2016-02-12 17:41:27,0,0,,,,0.7783,0.0,0.872,0.128,PP,77
deadpool defo w zajebioza,2016-02-12 17:41:27,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool sim,2016-02-12 17:41:26,0,1,@fuck_you_want,,,0.0,0.0,0.0,1.0,NN,77
marvel really outdid deadpool,2016-02-12 17:41:26,0,0,,,,0.4215,0.0,0.483,0.517,PP,77
e deadpool esperando,2016-02-12 17:41:26,0,0,@CdNLeon,,,0.0,0.0,0.0,1.0,NN,77
bring kid deadpool guide via,2016-02-12 17:41:26,0,0,@ParentingGeekly,,,0.0,0.0,0.0,1.0,NN,77
deadpool foul disgusting gratuitous vile violence pant pissingly hysterical,2016-02-12 17:41:25,0,0,,,,-0.9136,0.718,0.0,0.282,Neg,77
deadpool quand une tuerie,2016-02-12 17:41:25,0,4,,,,0.0,0.0,0.0,1.0,NN,77
frickin need see,2016-02-12 17:41:25,0,0,@VancityReynolds,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
made,2016-02-12 17:41:25,0,0,@deadpoolmovie,#DEADPOOL #FridayFeeling #thingslincolndidntsay,,0.0,0.0,0.0,1.0,NN,77
titles deadpool,2016-02-12 17:41:25,114,744,,,,0.0,0.0,0.0,1.0,NN,77
eu kaike erick e leh vamo assistir deadpool,2016-02-12 17:41:25,1,3,,,,0.0,0.0,0.0,1.0,NN,77
deadpool film,2016-02-12 17:41:25,0,3,,,,0.0,0.0,0.0,1.0,NN,77
love fan art wish idea came,2016-02-12 17:41:25,3,18,@MarvelHeroes,#deadpool #PlayMarvelHeroes,,0.8481,0.0,0.754,0.246,PP,77
want watch deadpool,2016-02-12 17:41:25,0,1,,,,0.0772,0.0,0.394,0.606,PP,77
sunday watching deadpool next sunday seeing hoodie say pretty great plan,2016-02-12 17:41:25,0,2,,,,0.8074,0.0,0.448,0.552,PP,77
huge fan ryan reynolds seems perfect deadpool really want see movie,2016-02-12 17:41:24,0,4,,,,0.8357,0.0,0.586,0.414,PP,77
round equally satisfying,2016-02-12 17:41:24,0,0,,#Deadpool,,0.4588,0.0,0.6,0.4,PP,77
queria dizer que roupa deadpool eh coisa mais linda desse mundo puta merda eh igualzinha hqs fiquei sem palavras pra descrever,2016-02-12 17:41:24,0,1,,,,0.0,0.0,0.0,1.0,NN,77
smoking brother thought documentary something corrected,2016-02-12 17:41:24,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
new arrival celebrate movie new deadpool mopeez,2016-02-12 17:41:24,1,3,,#Deadpool #HappyPanda #funko #choosehappy,,0.5719,0.0,0.381,0.619,PP,77
liked video deadpool movie review,2016-02-12 17:41:23,0,0,@YouTube @ryscavenger,,,0.4215,0.0,0.412,0.588,PP,77
believe able watch deadpool till really wanted see,2016-02-12 17:41:23,0,0,,,,0.0,0.0,0.0,1.0,NN,77
lead listening angel morning,2016-02-12 17:41:23,0,0,,#Deadpool #BestValentineMovie,,0.0,0.0,0.0,1.0,NN,77
se cara erra um em um filme como deadpool ele precisa se aposentat,2016-02-12 17:41:22,0,0,,,,0.0,0.0,0.0,1.0,NN,77
leva pra ir ver deadpool,2016-02-12 17:41:21,0,1,,,,0.0,0.0,0.0,1.0,NN,77
passes,2016-02-12 17:41:21,0,0,@VancityReynolds @IMAX @Stanle,#deadpool #ValentinesDay #Marvel #20thcentury #maxiumeffort,,0.0,0.0,0.0,1.0,NN,77
quero deadpool vou aceitar ir com qualquer um desses que chamando e pronto,2016-02-12 17:41:21,0,0,,,,0.0,0.0,0.0,1.0,NN,77
querooooo assisti,2016-02-12 17:41:20,0,0,,#deadpool,,0.0,0.0,0.0,1.0,NN,77
nobody played deadpool good ryan,2016-02-12 17:41:19,0,0,,,,0.6486,0.0,0.639,0.361,PP,77
well dicktits,2016-02-12 17:41:19,0,1,,#Deadpool,,0.2732,0.0,0.677,0.323,PP,77
deadpool,2016-02-12 17:41:19,0,1,,,,0.0,0.0,0.0,1.0,NN,77
wanna go watch deadpool,2016-02-12 17:41:19,9,4,,,,0.0,0.0,0.0,1.0,NN,77
deadpool top marvel even gassing,2016-02-12 17:41:18,0,1,,,,0.5574,0.0,0.605,0.395,PP,77
chaotic neutral cat effortlessly pulls deadpool ryan merc,2016-02-12 17:41:17,0,0,,,,-0.4939,0.314,0.0,0.686,Neg,77
waiting movie long,2016-02-12 17:41:17,0,0,,#DeadPool,,0.0,0.0,0.0,1.0,NN,77
necesito ver deadpool,2016-02-12 17:41:17,2,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool movie gonna,2016-02-12 17:41:17,0,0,,,,0.0,0.0,0.0,1.0,NN,77
queria ver deadpool esse final de semana mas pelo visto irei ver somente proximo,2016-02-12 17:41:17,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-12 17:41:16,0,0,@jacksfilms,,,0.0,0.0,0.0,1.0,NN,77
que filme deadpool ta muito e dublagem ficou foda pode ir ver dublado que tem,2016-02-12 17:41:16,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ready weekend like get go prom dress shopping deadpool tomorrow night amazing,2016-02-12 17:41:15,0,0,,#yasss,,0.8316,0.0,0.494,0.506,PP,77
siento que deadpool va ser una de las que quotes voy,2016-02-12 17:41:15,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool amazing,2016-02-12 17:41:14,0,0,,,,0.5859,0.0,0.792,0.208,PP,77
thats dmx deadpool song,2016-02-12 17:41:13,0,0,@Kaorious,,,0.0,0.0,0.0,1.0,NN,77
yas watching deadpool movie vip cineplex odeon yonge dundas,2016-02-12 17:41:13,0,0,,#deadpool,,0.5106,0.0,0.292,0.708,PP,77
deadpool fucking good,2016-02-12 17:41:13,0,3,,,,0.4927,0.0,0.615,0.385,PP,77
ben deadpool okurken sinirleri bozulan filmde,2016-02-12 17:41:12,2,5,,,,0.0,0.0,0.0,1.0,NN,77
deadpool brilliant,2016-02-12 17:41:12,2,0,,,,0.5859,0.0,0.792,0.208,PP,77
deadpool loads greatly tons pacing reynolds born play,2016-02-12 17:41:12,0,0,,,,0.34,0.0,0.255,0.745,PP,77
deadpool mt legal indico,2016-02-12 17:41:11,0,0,,,,0.128,0.0,0.333,0.667,PP,77
deadpool xbox deadpool xbox one activision xbox november,2016-02-12 17:41:11,0,0,,#2,,0.0,0.0,0.0,1.0,NN,77
deadpool bae,2016-02-12 17:41:10,0,0,,,,0.0,0.0,0.0,1.0,NN,77
hey francis look finally found,2016-02-12 17:41:10,0,1,@edskrein @VancityReynolds @deadpoolmovie,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
bout see deadpool looking forward ryan renolds full frontal nudity scene,2016-02-12 17:41:10,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool amazing,2016-02-12 17:41:10,1,3,,,,0.5859,0.0,0.792,0.208,PP,77
anybody watch deadpool worth,2016-02-12 17:41:08,0,0,,,,0.2263,0.0,0.388,0.612,PP,77
deadpool especially opening sequence perfectly set tone movie,2016-02-12 17:41:08,1,2,,,,0.6666,0.0,0.389,0.611,PP,77
wanna see deadpool,2016-02-12 17:41:08,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-12 17:41:06,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ich freu mich bissle zu viel auf deadpool ich hoffe ich kann noch jemanden zwingen mit mir rein zu,2016-02-12 17:41:05,0,1,,,,0.0,0.0,0.0,1.0,NN,77
gonna go see deadpool movie,2016-02-12 17:41:05,0,0,@ZackCloudHall,,,0.0,0.0,0.0,1.0,NN,77
deadpool good,2016-02-12 17:41:05,0,2,,,,0.4404,0.0,0.744,0.256,PP,77
deadpool explained,2016-02-12 17:41:04,0,0,,,,0.0,0.0,0.0,1.0,NN,77
seen deadpool take,2016-02-12 17:41:04,1,0,,,,0.0,0.0,0.0,1.0,NN,77
go see deadpool pride prejudice,2016-02-12 17:41:03,0,0,,,,-0.2263,0.379,0.276,0.345,Neg,77
tried natural look kinda gonna see deadpool tho,2016-02-12 17:41:03,0,0,,,,0.3612,0.0,0.263,0.737,PP,77
less,2016-02-12 17:41:03,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
vulgar violent deadpool superhero film people sick superheroes tribeca,2016-02-12 17:41:02,0,0,,,,-0.802,0.507,0.0,0.493,Neg,77
feel knowing deadpool already top,2016-02-12 17:41:02,0,0,@VancityReynolds,#72,,0.2023,0.0,0.31,0.69,PP,77
wait see deadpool hope guys enjoy,2016-02-12 17:41:02,0,0,@ChilledChaos,,,0.7269,0.0,0.604,0.396,PP,77
wanna see deadpool anyone see,2016-02-12 17:41:02,0,0,,,,0.0,0.0,0.0,1.0,NN,77
pissed seeing deadpool tonight,2016-02-12 17:41:01,0,0,,,,-0.6369,0.583,0.0,0.417,Neg,77
fingers good,2016-02-12 17:41:01,1,9,,#Deadpool,,0.4404,0.0,0.744,0.256,PP,77
sequel nothing fiasco deadpool movie,2016-02-12 17:41:01,0,0,,,,0.4023,0.0,0.403,0.597,PP,77
go see,2016-02-12 17:41:00,0,0,,#DEADPOOL #MovieTime,,0.0,0.0,0.0,1.0,NN,77
play deadpool pick hip hop artist think would die december,2016-02-12 17:41:00,0,0,,,,-0.3612,0.273,0.168,0.559,Neg,77
jeg kunne lide en fra whisper challenge ryan reynolds deadpool,2016-02-12 17:41:00,0,0,@YouTube @ksiolajidebt,,,0.0772,0.0,0.126,0.874,PP,77
deadpool,2016-02-12 17:40:59,0,1,,,,0.0,0.0,0.0,1.0,NN,77
los voy ver deadpool,2016-02-12 17:40:59,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-12 17:40:59,0,0,,,,0.0,0.0,0.0,1.0,NN,77
fact remind deadpool kind worries tbh,2016-02-12 17:40:59,0,4,,,,0.1531,0.275,0.333,0.392,PP,77
deadpool solid watched blurry imax screen paid,2016-02-12 17:40:59,0,0,@ODEONCinemas,,,0.0516,0.175,0.2,0.625,NN,77
hace unos meses ni se sabia quien era deadpool ahora es el favorito de todos,2016-02-12 17:40:59,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool chill,2016-02-12 17:40:58,1,0,,,,0.0,0.0,0.0,1.0,NN,77
goin see,2016-02-12 17:40:57,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
dear come entertain roommates thinking deadpool food sleeping cta tents monopoly,2016-02-12 17:40:57,0,4,,,,0.5994,0.0,0.353,0.647,PP,77
deadpool date tonight,2016-02-12 17:40:57,1,2,,,,0.0,0.0,0.0,1.0,NN,77
por deadpool jajajajajajaja pero que iba saber yo que ir,2016-02-12 17:40:56,0,0,@Carlitos_theOne,,,0.0,0.0,0.0,1.0,NN,77
domingo vou ir deadpool cinema,2016-02-12 17:40:56,0,0,,,,0.0,0.0,0.0,1.0,NN,77
came back watching deadpool pretty darn cool unique,2016-02-12 17:40:56,0,0,,,,0.6705,0.0,0.478,0.522,PP,77
deadpool strong violence language sexual graphic freaking,2016-02-12 17:40:55,1,0,,,,-0.5574,0.486,0.232,0.282,Neg,77
adorais deadpool je pense que tout le monde veut une suite,2016-02-12 17:40:55,0,0,,,,-0.128,0.13,0.0,0.87,Neg,77
saw deadpool liked deadpool want read deadpool,2016-02-12 17:40:54,0,9,,,,0.4767,0.0,0.451,0.549,PP,77
eu nem vi deadpool e sei que vai ser melhor filme que eu vou ver esse ano,2016-02-12 17:40:54,0,1,,,,0.0,0.0,0.0,1.0,NN,77
two types tweens ones begging parents see deadpool smart ones already fake,2016-02-12 17:40:54,0,4,,,,-0.1027,0.196,0.171,0.633,Neg,77
hoy si gusta otra vez jejeje,2016-02-12 17:40:53,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
watched time,2016-02-12 17:40:53,0,2,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool funniest movie ever,2016-02-12 17:40:52,0,2,,,,0.5574,0.0,0.545,0.455,PP,77
deadpool one best comic book films seen long completely breaks fourth wall films ryan reynolds class,2016-02-12 17:40:51,0,1,,,,0.6369,0.0,0.219,0.781,PP,77
deadpool best wins,2016-02-12 17:40:51,0,1,,,,0.836,0.0,0.888,0.112,PP,77
rated deadpool born play deadpool,2016-02-12 17:40:50,0,0,@VancityReynolds,#IMDb #Deadpool,,0.34,0.0,0.375,0.625,PP,77
forget deadpool kicks crouches,2016-02-12 17:40:50,0,0,@deadpool @byransinger @xmen @2othcenturyfox @marvel @films @ryanreynolds,,,-0.2263,0.388,0.0,0.612,Neg,77
pay watch deadpool wait decent online copy come online question,2016-02-12 17:40:50,0,1,,,,-0.1027,0.135,0.0,0.865,Neg,77
even taking see deadpool people taking,2016-02-12 17:40:50,0,5,,,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-12 17:40:49,0,0,@VancityReynolds,#L #Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool fun,2016-02-12 17:40:49,0,1,,,,0.5106,0.0,0.767,0.233,PP,77
deadpool maldita seaaaaaaa,2016-02-12 17:40:49,0,0,,,,0.0,0.0,0.0,1.0,NN,77
right wife saw deadpool say,2016-02-12 17:40:49,0,0,@KevinMcCarthyTV,#Chick,,0.0,0.0,0.0,1.0,NN,77
friends backpedalling watching deadpool,2016-02-12 17:40:49,0,0,,,,0.4767,0.0,0.508,0.492,PP,77
ryan deadpool opens record thursday night,2016-02-12 17:40:48,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool ator que interpretou colossus fala de cena divertida dos na,2016-02-12 17:40:48,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-12 17:40:47,0,0,,,,0.0,0.0,0.0,1.0,NN,77
chose deadpool laugh,2016-02-12 17:40:47,0,1,@Loserfruit,,,0.5574,0.0,0.643,0.357,PP,77
hj fui cinema assistir deadpool,2016-02-12 17:40:47,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool fucking,2016-02-12 17:40:47,0,8,,,,0.0,0.0,0.0,1.0,NN,77
ya por fin ver,2016-02-12 17:40:47,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
wanna get go watch deadpool get,2016-02-12 17:40:46,0,0,,,,0.0,0.0,0.0,1.0,NN,77
acabo de llegar de ver deadpool en es una pelicula super divertida la subiendo,2016-02-12 17:40:46,0,2,,,,0.5994,0.0,0.231,0.769,PP,77
deadpool,2016-02-12 17:40:46,0,6,,,,0.0,0.0,0.0,1.0,NN,77
advance screening deadpool,2016-02-12 17:40:45,0,2,@SeanWard @northbellerogue,,,0.0,0.0,0.0,1.0,NN,77
deadpool two wait date plus extras coming,2016-02-12 17:40:45,0,1,@ScarlieKenno,,,0.0,0.0,0.0,1.0,NN,77
going see deadpool jawn tonight,2016-02-12 17:40:44,0,0,,,,0.0,0.0,0.0,1.0,NN,77
trynna see,2016-02-12 17:40:44,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
went first screening deadpool,2016-02-12 17:40:44,0,1,,,,0.0,0.0,0.0,1.0,NN,77
pls marry deadpool,2016-02-12 17:40:43,0,0,,,,0.0772,0.0,0.394,0.606,PP,77
todo el que valla ver deadpool hasta el final ya que hay dos escenas de,2016-02-12 17:40:43,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ever played deadpool video people say great really enjoyed,2016-02-12 17:40:43,0,0,@BitnerdGX,,,0.8777,0.0,0.627,0.373,PP,77
quero disposto ir comigo ver deadpool,2016-02-12 17:40:43,0,1,,,,0.0,0.0,0.0,1.0,NN,77
viendo deadpool,2016-02-12 17:40:41,0,0,,,,0.0,0.0,0.0,1.0,NN,77
need watch deadpool,2016-02-12 17:40:41,0,0,,,,0.0,0.0,0.0,1.0,NN,77
esta super cabrona la movie,2016-02-12 17:40:41,0,0,,#Deadpool,,0.5994,0.0,0.494,0.506,PP,77
muazzam biraz deadpool kahraman evrenine sahnesinden keyif emin,2016-02-12 17:40:40,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ok deadpool fab,2016-02-12 17:40:40,0,1,,,,0.6369,0.0,0.839,0.161,PP,77
sequel deadpool lihwk,2016-02-12 17:40:40,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool muito bom cr,2016-02-12 17:40:38,0,0,,,,0.0,0.0,0.0,1.0,NN,77
im seein deadpool since glasses r still missing wear year old ones bought joke,2016-02-12 17:40:37,0,3,,,,0.0,0.143,0.143,0.714,NN,77
deadpool dead seeing,2016-02-12 17:40:35,0,0,,,,-0.6486,0.683,0.0,0.317,Neg,77
liked video great quotes deadpool,2016-02-12 17:40:35,0,1,@YouTube,,,0.7845,0.0,0.697,0.303,PP,77
hearing lots great things wait see,2016-02-12 17:40:34,0,0,,#Deadpool,,0.6249,0.0,0.451,0.549,PP,77
deadpool,2016-02-12 17:40:33,0,3,,,,0.0,0.0,0.0,1.0,NN,77
mission find deadpool funko pop,2016-02-12 17:40:33,0,4,,,,0.0,0.0,0.0,1.0,NN,77
pinto deadpool,2016-02-12 17:40:32,0,0,,,,0.0,0.0,0.0,1.0,NN,77
little excited deadpool,2016-02-12 17:40:31,0,3,,,,0.2748,0.0,0.513,0.487,PP,77
academia ou deadpool academia,2016-02-12 17:40:31,0,1,,,,0.0,0.0,0.0,1.0,NN,77
riktigt snygga effekter deadpool undantaget colossus som var lite b,2016-02-12 17:40:31,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool promo clip imax ryan reynolds superhero,2016-02-12 17:40:30,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool tn,2016-02-12 17:40:30,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool genial junto con el de sabina que puede ofrecer este,2016-02-12 17:40:30,0,0,,#JoaquinSabina,,0.4215,0.0,0.219,0.781,PP,77
vou ver deadpool falta pouco,2016-02-12 17:40:30,0,0,,,,0.0,0.0,0.0,1.0,NN,77
fucking maximum,2016-02-12 17:40:29,0,2,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
home town still going need arm sweets one deadpool,2016-02-12 17:40:29,0,0,,,,0.4939,0.0,0.286,0.714,PP,77
assisti deadpool pessoal,2016-02-12 17:40:29,0,1,,,,0.0,0.0,0.0,1.0,NN,77
liked video deadpool wrestling school grim wrestles mj appleballs epic match curt,2016-02-12 17:40:29,0,0,@YouTube,,,-0.2263,0.224,0.17,0.606,Neg,77
numara bir film zaten olan beklentileri,2016-02-12 17:40:29,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool kanye anders michael wolf cet,2016-02-12 17:40:29,0,0,,#damkronorna #trndnl,,0.0,0.0,0.0,1.0,NN,77
deadpool verdade que wolverine tem inveja de,2016-02-12 17:40:28,0,0,,#DeadpoolResponde,,0.0,0.0,0.0,1.0,NN,77
deadpool good,2016-02-12 17:40:28,0,0,,,,0.4404,0.0,0.744,0.256,PP,77
deadpool lines,2016-02-12 17:40:28,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ver deadpool,2016-02-12 17:40:28,1,1,@MontezumaMi,,,0.0,0.0,0.0,1.0,NN,77
lrt wondering wanted chimichangas bring kids deadpool,2016-02-12 17:40:28,0,0,,,,0.0,0.0,0.0,1.0,NN,77
mercenary tshirt print design via,2016-02-12 17:40:28,0,1,,#deadpool,,0.0,0.0,0.0,1.0,NN,77
im gonna go see deadpool tomorrow ur invited probably,2016-02-12 17:40:27,0,0,,,,0.0,0.0,0.0,1.0,NN,77
fakta unik deadpool yang mungkin kamu tak tahu deadpool,2016-02-12 17:40:27,0,0,,#FILM #HIBURAN #jurnalisrakyat #sosialmedianetizen,,0.0,0.0,0.0,1.0,NN,77
deadpool sold,2016-02-12 17:40:27,0,0,,,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-12 17:40:26,0,0,,#buccaneers #tampa #deadpool #nfl #football #pirate,,0.0,0.0,0.0,1.0,NN,77
liked video ryan reynolds might leaked deadpool test footage,2016-02-12 17:40:26,0,0,@YouTube,,,0.128,0.19,0.231,0.579,PP,77
deadpool good,2016-02-12 17:40:26,0,0,,,,0.4404,0.0,0.744,0.256,PP,77
secrets know deadpool even ryan deadpool,2016-02-12 17:40:25,0,0,,#entertainmentnews,,0.0,0.0,0.0,1.0,NN,77
fiquei final filme e ainda fui zoado pelo deadpool kkkkk,2016-02-12 17:40:25,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool also greatest stan lee cameo,2016-02-12 17:40:25,1,1,,,,0.6369,0.0,0.457,0.543,PP,77
em vez de trair minha gente vamos assistir deadpool nos cinemas e dar muita risada,2016-02-12 17:40:24,0,4,@radiomixfm,#FielNoMixTudo,,0.0,0.0,0.0,1.0,NN,77
da idem gledati deadpool debilno mi tako ti je kad prijatelja u velikom gradu,2016-02-12 17:40:24,0,1,,,,0.0,0.0,0.0,1.0,NN,77
gostei de um de deadpool vale ou pena jogar,2016-02-12 17:40:23,0,0,@YouTube @zangadogames,,,0.0,0.0,0.0,1.0,NN,77
deadpool derken,2016-02-12 17:40:23,1,1,,,,0.0,0.0,0.0,1.0,NN,77
partiu ir assistir deadpool,2016-02-12 17:40:23,0,1,,,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-12 17:40:23,0,0,@sammy_m0,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool kelly make jokes,2016-02-12 17:40:23,0,0,@albertxii,,,0.25,0.0,0.4,0.6,PP,77
deadpool,2016-02-12 17:40:22,0,1,,,,0.0,0.0,0.0,1.0,NN,77
got deadpool tickets tomorrow gonna lit,2016-02-12 17:40:22,0,0,,,,0.0,0.0,0.0,1.0,NN,77
like want go see deadpool,2016-02-12 17:40:21,0,0,,,,0.4215,0.0,0.559,0.441,PP,77
dang think able play watching deadpool tonight home hours away lol,2016-02-12 17:40:21,0,0,@ZackarySD,,,0.6369,0.0,0.366,0.634,PP,77
best,2016-02-12 17:40:21,0,0,,#Deadpool,,0.6369,0.0,1.0,0.0,PP,77
good fantastic four movie easy came deadpool apocalypse looks ff gotta suck,2016-02-12 17:40:21,0,1,,,,0.8519,0.131,0.552,0.317,PP,77
incredibly definitely need see,2016-02-12 17:40:21,0,0,,#Deadpool,,0.4576,0.0,0.499,0.501,PP,77
deadpool higher rotten tomatoes rating latest coen outing hail perfectly okay,2016-02-12 17:40:20,0,1,,,,0.4767,0.186,0.418,0.395,PP,77
get deadpool another boring superhero,2016-02-12 17:40:20,0,0,@Joe_Hallenbeck @VancityReynolds @deadpoolmovie,,,-0.3182,0.365,0.0,0.635,Neg,77
quiero ver deadpool,2016-02-12 17:40:19,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool harta yang paling menguntungkan ialah teman yang paling akrab adalah pengawal peribadi yang,2016-02-12 17:40:19,0,0,,#TIADA2 #farha3327,,0.0,0.0,0.0,1.0,NN,77
celeb alliser throne redoes romeo daario battles deadpool,2016-02-12 17:40:18,0,0,,,,-0.3818,0.271,0.0,0.729,Neg,77
deadpool aside kinda want die rn,2016-02-12 17:40:18,0,0,,,,-0.5595,0.42,0.117,0.464,Neg,77
deadpool absolutely absolutely nailed,2016-02-12 17:40:18,0,2,,,,0.0,0.0,0.0,1.0,NN,77
deadpool best film seen long time,2016-02-12 17:40:18,0,0,,,,0.6369,0.0,0.457,0.543,PP,77
rt deadpool awesome,2016-02-12 17:40:18,0,0,,,,0.6249,0.0,0.672,0.328,PP,77
preordered deadpool,2016-02-12 17:40:18,0,1,,,,0.0,0.0,0.0,1.0,NN,77
gotta catch deadpool waiting movie,2016-02-12 17:40:18,3,20,,,,0.0,0.0,0.0,1.0,NN,77
one hour deadpool,2016-02-12 17:40:17,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool sikkkkk,2016-02-12 17:40:17,0,0,,,,0.0,0.0,0.0,1.0,NN,77
happy birthday deadpool way get one huge fan ur work get change meet ya get,2016-02-12 17:40:17,0,0,@robertliefeld,,,0.8074,0.0,0.409,0.591,PP,77
neutral,2016-02-12 17:40:16,0,0,,#driveby #Deadpool,,0.0,0.0,0.0,1.0,NN,77
