body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
everyone seeing deadpool except wtf,2016-02-20 15:20:33,0,0,,,,-0.5859,0.487,0.0,0.513,Neg,62
birthday suprise,2016-02-20 15:20:33,1,2,@FairFezzik,#Deadpool #Marvel #whatsinthebox,,0.0,0.0,0.0,1.0,NN,62
muy fan del cameo de en deadpool,2016-02-20 15:20:32,0,1,@TheRealStanLee,,,0.3182,0.0,0.277,0.723,PP,62
miller hilarious interview deadpool eating super spicy hot wings,2016-02-20 15:20:32,0,1,,,,0.765,0.0,0.485,0.515,PP,62
quiero marvel de como deadpool lenguaje soez sangre que en,2016-02-20 15:20:31,0,1,,,,0.4215,0.0,0.237,0.763,PP,62
witch horrible gone seen,2016-02-20 15:20:28,0,1,,#deadpool #regret #marvel,,-0.7184,0.75,0.0,0.25,Neg,62
need see auditions sidekick,2016-02-20 15:20:26,0,2,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
deadpool ha sido cojonuda lo,2016-02-20 15:20:26,0,1,,,,0.34,0.0,0.375,0.625,PP,62
deadpool es,2016-02-20 15:20:25,0,3,,,,0.0,0.0,0.0,1.0,NN,62
copia para volver ir verse deadpool,2016-02-20 15:20:25,0,1,,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 15:20:25,0,1,,,,0.0,0.0,0.0,1.0,NN,62
deadpool massa,2016-02-20 15:20:25,0,1,,,,0.0,0.0,0.0,1.0,NN,62
gostei de um de perguntas sobre deadpool nerd news,2016-02-20 15:20:25,0,2,@YouTube @oficialnerdnews,#32,,-0.296,0.216,0.0,0.784,Neg,62
surprised many people character first kids deadpool,2016-02-20 15:20:24,0,1,@diamondxgirl,,,0.2263,0.0,0.241,0.759,PP,62
deadpool shot vancouver succ,2016-02-20 15:20:24,0,3,,,,0.0,0.0,0.0,1.0,NN,62
brilliant deadpool cocky legend,2016-02-20 15:20:22,0,1,,#Deadpool,,0.5106,0.205,0.521,0.274,PP,62
neutral,2016-02-20 15:20:21,0,1,,#ObamaAndKids #SoundCloud #Telescope #coaching #Deadpool #NYFW #WhereToInvadeNext,,0.0,0.0,0.0,1.0,NN,62
deadpool film matches deadpool comic complex,2016-02-20 15:20:20,0,1,,,,0.0,0.0,0.0,1.0,NN,62
liked video review deadpool,2016-02-20 15:20:20,0,1,@YouTube,,,0.4215,0.0,0.483,0.517,PP,62
fix something kitchen,2016-02-20 15:20:20,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
gostei de um de deadpool ryan reynolds premiere de londres,2016-02-20 15:20:18,0,1,@YouTube @naosalvo,,,0.0,0.0,0.0,1.0,NN,62
envie de voir deadpool,2016-02-20 15:20:18,0,1,,,,0.0,0.0,0.0,1.0,NN,62
hubs seeing deadpool aunt tomorrow body ready,2016-02-20 15:20:17,0,4,,,,0.3612,0.0,0.294,0.706,PP,62
quem nao esperou perdeu cena de deadpool risos,2016-02-20 15:20:16,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool ryan reynolds responds snl host petition kanye rant parody,2016-02-20 15:20:16,0,0,,,,-0.34,0.211,0.0,0.789,Neg,62
vou ir ver deadpool sozinha,2016-02-20 15:20:15,0,0,,,,0.0,0.0,0.0,1.0,NN,62
finally getting see deadpool hope good people claim,2016-02-20 15:20:15,0,0,,#Deadpool,,0.7003,0.0,0.492,0.508,PP,62
esta tarde visto deadpool mira,2016-02-20 15:20:15,0,1,,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 15:20:13,0,1,,,,0.0,0.0,0.0,1.0,NN,62
looking forward seeing deadpool fuss,2016-02-20 15:20:12,0,1,,,,0.0,0.0,0.0,1.0,NN,62
shoe shopping chris loves comfortable new fubu deadpool colors,2016-02-20 15:20:11,0,0,@TheSharkDaymond,#fubu,,0.7906,0.0,0.5,0.5,PP,62
noticias deadpool encabeza taquilla mexicana,2016-02-20 15:20:10,0,0,,#ZonadeEntretenimiento,,0.0,0.0,0.0,1.0,NN,62
salt n pepa shoop deadpool,2016-02-20 15:20:10,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,62
ya tengo ganas de ver otra vez la vi ayer,2016-02-20 15:20:10,0,0,,#deadpool,,0.0,0.0,0.0,1.0,NN,62
deadpool pode ser muito foda mas nunca mai ser melhor que wolverine amigos,2016-02-20 15:20:09,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool seriously one best films seen long long time,2016-02-20 15:20:08,0,2,,,,0.5423,0.132,0.326,0.543,PP,62
neutral,2016-02-20 15:20:07,0,1,,,,0.0,0.0,0.0,1.0,NN,62
care sad makes taking sister see next lost count many times seen,2016-02-20 15:20:06,0,0,,#Deadpool,,-0.296,0.307,0.182,0.511,Neg,62
deadpool fuckin amazing everybody congratulations greeting spain,2016-02-20 15:20:06,0,0,@VancityReynolds,#Deadpool,,0.8834,0.0,0.72,0.28,PP,62
todo el mundo viendo deadpool yo hasta el mes que viene podre,2016-02-20 15:20:04,0,1,,,,0.0,0.0,0.0,1.0,NN,62
late movie,2016-02-20 15:20:04,0,1,,#Deadpool #jrumsfitness,,0.0,0.0,0.0,1.0,NN,62
rt deadpool spoofs kanye backstage rant host rejection,2016-02-20 15:20:01,0,0,@IAm360Wise,,,-0.7096,0.496,0.0,0.504,Neg,62
cinema,2016-02-20 15:20:01,0,0,,#Deadpool #Marvel,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 15:20:00,0,0,,#deadpool #lol,,0.0,0.0,0.0,1.0,NN,62
anyone watched deadpool,2016-02-20 15:20:00,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool odeon starcity,2016-02-20 15:19:58,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool love red beard,2016-02-20 15:19:58,0,0,,,,0.6369,0.0,0.583,0.417,PP,62
liked video deadpool promo clip saturday night live rant ryan reynolds,2016-02-20 15:19:55,0,0,@YouTube @joblocom,,,0.1027,0.169,0.197,0.634,PP,62
deadpool rio de janeiro,2016-02-20 15:19:55,0,0,@CinemarkOficial,,,0.0,0.0,0.0,1.0,NN,62
give deadpool pretty dang good,2016-02-20 15:19:54,0,0,,,,0.7269,0.0,0.67,0.33,PP,62
vayais ver deadpool,2016-02-20 15:19:53,0,0,,,,0.0,0.0,0.0,1.0,NN,62
every trailer saw made sad future american,2016-02-20 15:19:52,0,2,,#Deadpool,,-0.4767,0.341,0.0,0.659,Neg,62
deadpool,2016-02-20 15:19:48,0,1,,,,0.0,0.0,0.0,1.0,NN,62
watching deadpool bbl,2016-02-20 15:19:48,0,2,,,,0.0,0.0,0.0,1.0,NN,62
people want deadpool ryan reynolds host deadpool would,2016-02-20 15:19:47,0,1,,,,0.0772,0.0,0.157,0.843,PP,62
guys believe going see deadpool alone bc friends idiots,2016-02-20 15:19:47,0,2,,,,0.2732,0.165,0.256,0.579,PP,62
alerta de spoiler de stan lee sale en un chongo,2016-02-20 15:19:47,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
things getting fly getting high watching deadpool,2016-02-20 15:19:45,0,0,,,,0.0,0.0,0.0,1.0,NN,62
got fine ass date gonna see deadpool hold hands whole time,2016-02-20 15:19:44,0,1,,,,-0.4019,0.245,0.126,0.629,Neg,62
ha gustado un de de deadpool trailer subtitulado sin censura,2016-02-20 15:19:43,0,0,@YouTube @kevin1098686,,,-0.296,0.257,0.171,0.571,Neg,62
spoiled rotten leather recliners deadpool,2016-02-20 15:19:43,0,2,,#cinamarkaltoona,,-0.5106,0.452,0.0,0.548,Neg,62
excelentes por de casualidad tienen la venta de deadpool,2016-02-20 15:19:41,0,0,@LaBaticueva_,,,0.0,0.0,0.0,1.0,NN,62
quiero ver deadpool quiero ver muy fuertemente,2016-02-20 15:19:38,1,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
visto deadpool,2016-02-20 15:19:34,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool movie,2016-02-20 15:19:33,0,0,,,,0.0,0.0,0.0,1.0,NN,62
bu aralar izledigim en iyi film,2016-02-20 15:19:33,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
im still good deadpool,2016-02-20 15:19:33,0,1,,,,0.4404,0.0,0.492,0.508,PP,62
deadpool,2016-02-20 15:19:30,0,0,,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 15:19:30,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
alguien viene ver deadpool,2016-02-20 15:19:29,1,3,,,,0.0,0.0,0.0,1.0,NN,62
tengo que decir que deadpool ha sido la leche,2016-02-20 15:19:28,0,2,,,,0.34,0.0,0.231,0.769,PP,62
ryan reynolds walked right deadpool im telling right fucking shit,2016-02-20 15:19:27,0,5,,,,-0.5984,0.302,0.0,0.698,Neg,62
finally watched deadpool original version dubbed german,2016-02-20 15:19:27,0,0,,,,0.3182,0.0,0.277,0.723,PP,62
second probably,2016-02-20 15:19:25,0,0,@VancityReynolds @deadpoolmovie,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
watched deadpool,2016-02-20 15:19:23,0,0,,,,0.0,0.0,0.0,1.0,NN,62
watching deadpool get pegged worth,2016-02-20 15:19:22,0,0,,,,0.2263,0.0,0.322,0.678,PP,62
procurando para assistir deadpool cmg,2016-02-20 15:19:22,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool foda demais kkkk,2016-02-20 15:19:22,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 15:19:20,0,0,,,,0.0,0.0,0.0,1.0,NN,62
en la cola para ver deadpool,2016-02-20 15:19:20,0,0,,,,0.0,0.0,0.0,1.0,NN,62
watching deadpool movie super cinema vogue tower,2016-02-20 15:19:19,0,1,,,,0.5994,0.0,0.394,0.606,PP,62
deadpool parece una de en,2016-02-20 15:19:17,0,0,@tviso_es,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 15:19:15,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
que acha deadpool,2016-02-20 15:19:15,0,0,,#DeadpoolResponde,,0.0,0.0,0.0,1.0,NN,62
noche de muy,2016-02-20 15:19:15,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
ainda vi deadpool na bad estou,2016-02-20 15:19:15,0,0,,,,-0.5423,0.412,0.0,0.588,Neg,62
deadpool responded fan petition demanding,2016-02-20 15:19:14,0,0,,#TVNews #FilmFlickers #KanyeWest #RyanReynolds #YouTube,,0.1027,0.264,0.319,0.417,PP,62
deadpool round,2016-02-20 15:19:14,0,0,,#FuckYeah,,0.0,0.0,0.0,1.0,NN,62
look vogue deadpool luton,2016-02-20 15:19:14,0,0,@Cineworld,,,0.0,0.0,0.0,1.0,NN,62
find hard spots thats came thanks deadpool,2016-02-20 15:19:09,0,0,,,,0.3612,0.151,0.312,0.538,PP,62
vou ver deadpool,2016-02-20 15:19:06,0,0,,,,0.0,0.0,0.0,1.0,NN,62
someone go see deadpool,2016-02-20 15:19:06,0,0,,,,0.0,0.0,0.0,1.0,NN,62
wanna go watch deadpool stay home watching netflix time,2016-02-20 15:19:06,0,0,@justicemadison1,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 15:19:05,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
grazie per avermi ricordato che devo vedere deadpool grazie,2016-02-20 15:19:03,1,1,,,,0.0,0.0,0.0,1.0,NN,62
deadpool sooooo much fun,2016-02-20 15:19:03,0,1,@Electrokitteh,,,0.5106,0.0,0.524,0.476,PP,62
visto la deadpool en,2016-02-20 15:19:01,0,0,@tviso_es,,,0.0,0.0,0.0,1.0,NN,62
gonna deadpool related,2016-02-20 15:18:59,0,1,,,,0.0,0.0,0.0,1.0,NN,62
people high expectations deadpool gonna even better imagine,2016-02-20 15:18:58,0,0,@all,,,0.4404,0.0,0.293,0.707,PP,62
deadpool puahahhahsjsjssjdjsjdjjdjdjdjdjd,2016-02-20 15:18:57,0,0,,,,0.0,0.0,0.0,1.0,NN,62
bendito kodi estoy viendo deadpool en privada la doga villa colonial,2016-02-20 15:18:57,0,0,,#16,,0.0,0.0,0.0,1.0,NN,62
deadpool deadpool,2016-02-20 15:18:55,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool hosting snl via,2016-02-20 15:18:55,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 15:18:54,0,0,@Abohamad92,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
disappointed deadpool always superhero,2016-02-20 15:18:53,0,0,@TheMrTDub32,#LoseFivePoundsImmediately #Zoolander1,,-0.4767,0.508,0.0,0.492,Neg,62
cinemex deadpool mexico df,2016-02-20 15:18:52,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool esta agotado,2016-02-20 15:18:52,0,0,,,,0.0,0.0,0.0,1.0,NN,62
gostei de um de eu sou deadpool uma madrugada,2016-02-20 15:18:50,0,0,@YouTube @miticojovem,,,0.0,0.0,0.0,1.0,NN,62
complaining deadpool inappropriate movie literally r rating u expect,2016-02-20 15:18:50,0,1,@parents,,,-0.2023,0.231,0.0,0.769,Neg,62
deadpool cosplaying way around xd,2016-02-20 15:18:50,0,0,@Jack_Septic_Eye,,,0.5859,0.0,0.487,0.513,PP,62
liked video vlog deadpool pop hunt,2016-02-20 15:18:46,0,1,@YouTube @jeffsoarestube,#1,,0.4215,0.0,0.359,0.641,PP,62
wanna go see deadpool,2016-02-20 15:18:45,2,2,,,,0.0,0.0,0.0,1.0,NN,62
deadpool du quoi,2016-02-20 15:18:44,0,0,,,,0.0,0.0,0.0,1.0,NN,62
rt high cut februari issue x,2016-02-20 15:18:44,2,3,,#HyunA #Deadpool,,-0.2732,0.344,0.0,0.656,Neg,62
hecho para estilo,2016-02-20 15:18:43,0,1,@cinexceso,#deadpool #cine #noticias #analisis #review #comics #marvel #Dc #comics #dise,,0.0,0.0,0.0,1.0,NN,62
finally time see greenville grande stadium,2016-02-20 15:18:43,0,0,@Regal,#deadpool,,0.0,0.0,0.0,1.0,NN,62
quero ver deadpool,2016-02-20 15:18:41,0,0,,,,0.0,0.0,0.0,1.0,NN,62
bora ver deadpool,2016-02-20 15:18:40,0,0,,,,0.0,0.0,0.0,1.0,NN,62
rt high cut februari issue x,2016-02-20 15:18:40,3,4,,#HyunA #Deadpool,,-0.2732,0.344,0.0,0.656,Neg,62
deadpool holds top spot new releases,2016-02-20 15:18:39,0,0,,,,0.2023,0.0,0.265,0.735,PP,62
mi piaciuto un video di recensione deadpool,2016-02-20 15:18:38,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,62
deadpool sooo,2016-02-20 15:18:35,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 15:18:35,0,0,,,,0.0,0.0,0.0,1.0,NN,62
aaaand shit dislike seeing deadpool even less shipped rarely even,2016-02-20 15:18:34,0,0,@DeanMcCoppln,,,-0.7351,0.437,0.0,0.563,Neg,62
goo,2016-02-20 15:18:33,1,18,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
salty dad left home see deadpool without,2016-02-20 15:18:32,0,1,,,,0.0,0.0,0.0,1.0,NN,62
thank thank average heavy saturated irony sarcasm splendid otherwise normal movie,2016-02-20 15:18:32,7,0,,#deadpool,,0.7717,0.173,0.492,0.335,PP,62
loved deadpool want say anything around time came know bunch,2016-02-20 15:18:31,0,0,,,,0.6369,0.0,0.394,0.606,PP,62
watching deadpool movie amc valley view,2016-02-20 15:18:30,0,0,,,,0.0,0.0,0.0,1.0,NN,62
really hope deadpool good u lot saying,2016-02-20 15:18:30,0,0,,,,0.7474,0.0,0.614,0.386,PP,62
actually people upset deadpool,2016-02-20 15:18:30,0,0,,,,-0.3818,0.464,0.0,0.536,Neg,62
deadpool give,2016-02-20 15:18:28,0,0,,,,0.0,0.0,0.0,1.0,NN,62
os odio por ir ver deadpool yo,2016-02-20 15:18:28,1,3,,,,0.0,0.0,0.0,1.0,NN,62
im trying decide parents rewatching star wars deadpool hardest decision ive make month,2016-02-20 15:18:27,0,0,,,,-0.5574,0.231,0.0,0.769,Neg,62
deadpool,2016-02-20 15:18:26,0,0,,,,0.0,0.0,0.0,1.0,NN,62
see deadpool,2016-02-20 15:18:26,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool ryan reynolds responds snl host petition kanye rant parody,2016-02-20 15:18:24,0,0,,,,-0.34,0.211,0.0,0.789,Neg,62
annnnd,2016-02-20 15:18:22,1,2,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
saw deadpool last night old mate great laugh,2016-02-20 15:18:21,0,1,,#Deadpool,,0.8271,0.0,0.562,0.438,PP,62
deadpool tho,2016-02-20 15:18:19,0,0,,,,0.0,0.0,0.0,1.0,NN,62
shot imax cameras begin stop imax put deadpool screen rip us,2016-02-20 15:18:18,0,0,@MerellaNada,,,-0.296,0.18,0.0,0.82,Neg,62
deadpool il est vraiment cool,2016-02-20 15:18:18,0,0,,,,0.3182,0.0,0.365,0.635,PP,62
film review deadpool might best superhero movie see,2016-02-20 15:18:18,0,0,,,,0.6369,0.0,0.375,0.625,PP,62
watch movie last episode,2016-02-20 15:18:16,5,9,,#Deadpool #AkameGaKill,,0.0,0.0,0.0,1.0,NN,62
os voy decir una cualquier persona que vea este debe repito debe ver deadpool,2016-02-20 15:18:13,0,0,,,,0.0,0.0,0.0,1.0,NN,62
hype por ver deadpool,2016-02-20 15:18:12,0,0,,,,0.0,0.0,0.0,1.0,NN,62
go movies high af watch deadpool,2016-02-20 15:18:11,0,1,,,,0.0,0.0,0.0,1.0,NN,62
donc ryan reynolds en deadpool maintenant de voir ben affleck en batman,2016-02-20 15:18:11,0,0,,,,0.0,0.0,0.0,1.0,NN,62
fomos ver deadpool top,2016-02-20 15:18:09,0,0,,,,0.2023,0.0,0.375,0.625,PP,62
win deadpool jacket signed ryan reynolds photo,2016-02-20 15:18:08,0,0,,,,0.5859,0.0,0.388,0.612,PP,62
neutral,2016-02-20 15:18:07,0,6,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
deadpool obra maestra,2016-02-20 15:18:06,0,1,,,,0.0,0.0,0.0,1.0,NN,62
finally got round watching deadpool,2016-02-20 15:18:05,1,2,,,,0.0,0.0,0.0,1.0,NN,62
playing deadpool zoolander kung,2016-02-20 15:18:04,0,0,,,,0.2023,0.0,0.375,0.625,PP,62
voy ver deadpool este tuit ha sido patrocinado,2016-02-20 15:18:04,0,0,,,,0.34,0.0,0.255,0.745,PP,62
liked video pitch deadpool sequel kevin movie,2016-02-20 15:18:01,0,0,@YouTube,,,0.4215,0.0,0.318,0.682,PP,62
arrive sur youtube critweet via,2016-02-20 15:18:00,2,0,@YouTube,#cinema #critique #film #sansprisedetete #DEADPOOL,,0.0,0.0,0.0,1.0,NN,62
snuck deadpool break,2016-02-20 15:17:59,0,0,,,,0.0,0.0,0.0,1.0,NN,62
watching second time tonight,2016-02-20 15:17:57,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
shaping deadpool witch double feature,2016-02-20 15:17:57,0,0,,,,-0.3612,0.385,0.0,0.615,Neg,62
draw shia deadpool,2016-02-20 15:17:57,0,0,@Jack_Septic_Eye,,,0.0,0.0,0.0,1.0,NN,62
deadpool superhero formula crack philippine online chronicles,2016-02-20 15:17:57,0,0,,#Movie #Review,,0.0,0.0,0.0,1.0,NN,62
la gente en el cine viendo deadpool yo mientras,2016-02-20 15:17:57,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 15:17:55,1,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool tonight,2016-02-20 15:17:55,0,1,,,,0.0,0.0,0.0,1.0,NN,62
solo que con la peli de hoy hay alguien mas que debe ser colgado en mi pared,2016-02-20 15:17:55,1,2,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
deadpool con la cata el torres lo region,2016-02-20 15:17:54,0,0,@CineplanetChile,,,0.0,0.0,0.0,1.0,NN,62
see fuss,2016-02-20 15:17:54,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
veo que busque enamorar veo una fan de deadpool con un cosplay de,2016-02-20 15:17:53,0,2,,,,0.3182,0.0,0.161,0.839,PP,62
ok deadpool vraiment une tuerie sa,2016-02-20 15:17:53,0,6,,,,0.296,0.0,0.306,0.694,PP,62
getting north point mall,2016-02-20 15:17:52,0,0,@AMC,#Deadpool #cheeky #cheeks #BestChairEver,,0.0,0.0,0.0,1.0,NN,62
deadpool riding,2016-02-20 15:17:52,0,0,@Jack_Septic_Eye,,,0.0,0.0,0.0,1.0,NN,62
deadpool spider man monopoly,2016-02-20 15:17:51,0,0,@Jack_Septic_Eye,,,0.0,0.0,0.0,1.0,NN,62
de deadpool la mejor peli,2016-02-20 15:17:50,1,1,@BySuperYT,,,0.0,0.0,0.0,1.0,NN,62
deadpool hosting snl,2016-02-20 15:17:50,0,0,,#kanyewest #snl #deadpool,,0.0,0.0,0.0,1.0,NN,62
deadpool hyuna im okay,2016-02-20 15:17:49,0,1,,,,0.2263,0.0,0.388,0.612,PP,62
deadpool good movie,2016-02-20 15:17:49,0,0,,,,0.4404,0.0,0.592,0.408,PP,62
suppose naked fight scene deadpool going watch,2016-02-20 15:17:48,0,0,,,,-0.3818,0.302,0.0,0.698,Neg,62
missed deadpool thanks dodgy point even watching half twice see rest,2016-02-20 15:17:48,0,0,@ODEONCinemas,,,-0.0516,0.273,0.193,0.533,NN,62
deadpool movie pretty good,2016-02-20 15:17:45,0,1,,,,0.7269,0.0,0.753,0.247,PP,62
barton creek square deadpool imax experience,2016-02-20 15:17:45,0,0,@AMC @amctheatres,,,0.0,0.0,0.0,1.0,NN,62
good deadpool,2016-02-20 15:17:44,0,1,,,,0.4404,0.0,0.744,0.256,PP,62
un video de noticias deadpool wolverine justice league baywatch,2016-02-20 15:17:43,0,0,@YouTube,,,0.5267,0.0,0.298,0.702,PP,62
la puerta una rated r de para,2016-02-20 15:17:43,3,3,,#Deadpool #OldManLogan,,0.0,0.0,0.0,1.0,NN,62
da minha madrasta ela quer levar toda pra ver deadpool,2016-02-20 15:17:42,0,0,,,,0.0,0.0,0.0,1.0,NN,62
liked video hottest fan ever deadpool,2016-02-20 15:17:42,0,0,@YouTube @cinnamontoastk,,,0.6249,0.0,0.56,0.44,PP,62
quiero ver deadpool,2016-02-20 15:17:42,5,0,,,,0.0,0.0,0.0,1.0,NN,62
liked video deadpool sidekick auditions ryan reynolds,2016-02-20 15:17:41,0,1,@YouTube,,,0.4215,0.0,0.318,0.682,PP,62
prize bundle including signed photo deadpool jacket,2016-02-20 15:17:41,0,0,,#Win #Deadpool #RyanReynolds #capncookuk,,0.5106,0.0,0.355,0.645,PP,62
es la mezcla perfecta entre romance ryan reynolds hace una excelente,2016-02-20 15:17:39,0,1,,#Deadpool #DeadpoolMovie,,0.7184,0.0,0.4,0.6,PP,62
seeing deadpool morgan dixon rylee seeing kung fu panda watching deadpool movie,2016-02-20 15:17:38,0,0,,,,-0.6908,0.299,0.0,0.701,Neg,62
deadpool market place,2016-02-20 15:17:37,0,0,@Cinemark,#688,,0.0,0.0,0.0,1.0,NN,62
finish tweet,2016-02-20 15:17:37,0,0,,#Deadpool #tweeter #tweet,,0.0,0.0,0.0,1.0,NN,62
need deadpool comics hands like sustain till,2016-02-20 15:17:37,0,1,@crysmaldonado @deadpoolmovie @VancityReynolds,,,0.3612,0.0,0.294,0.706,PP,62
wanna go see deadpool movie,2016-02-20 15:17:34,0,0,,,,0.0,0.0,0.0,1.0,NN,62
es la hora que visto deadpool,2016-02-20 15:17:33,0,0,,,,0.0,0.0,0.0,1.0,NN,62
seeing l right,2016-02-20 15:17:33,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
like deadpool,2016-02-20 15:17:32,0,0,@ArianaGrande,,,0.3612,0.0,0.714,0.286,PP,62
hahaa assistindo deadpool filme,2016-02-20 15:17:30,0,0,,,,0.0,0.0,0.0,1.0,NN,62
eben kann den teil nicht,2016-02-20 15:17:30,0,0,,#Deadpool #wadewilson #marvel #cable #comic #geek,,0.0,0.0,0.0,1.0,NN,62
bad deadpool,2016-02-20 15:17:27,0,0,,,,-0.5423,0.778,0.0,0.222,Neg,62
searched deadpool ost cool soundtrack movie instead given honestly,2016-02-20 15:17:23,0,5,,,,0.6486,0.0,0.431,0.569,PP,62
trop bien comme film de le,2016-02-20 15:17:23,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
today superhero movies day deadpool thor ant man,2016-02-20 15:17:23,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deapool section omegle anyone wants find put interest kabal deadpool,2016-02-20 15:17:22,3,2,,,,0.4588,0.0,0.25,0.75,PP,62
twitter told deadpool good going see afternoon,2016-02-20 15:17:20,0,1,,,,0.4404,0.0,0.326,0.674,PP,62
deadpool,2016-02-20 15:17:20,0,0,,,,0.0,0.0,0.0,1.0,NN,62
liked video puking everywhere deadpool,2016-02-20 15:17:19,0,0,@YouTube @cinnamontoastk,,,0.0,0.326,0.326,0.349,NN,62
comic book lovers,2016-02-20 15:17:17,0,0,@Comicbookslover,#marvel #deadpool #com1cbooks #comicbooks,,0.5267,0.0,0.63,0.37,PP,62
katsu curry followed great,2016-02-20 15:17:17,0,2,,#Deadpool,,0.6249,0.0,0.577,0.423,PP,62
deadpool point,2016-02-20 15:17:15,2,2,,,,0.0,0.0,0.0,1.0,NN,62
definitely seeing deadpool,2016-02-20 15:17:14,0,0,,,,0.4019,0.0,0.574,0.426,PP,62
deadpool hosting snl would,2016-02-20 15:17:14,0,0,,,,0.0,0.0,0.0,1.0,NN,62
ayer fui ver la peli de deadpool la gente le mucha,2016-02-20 15:17:13,0,1,,,,0.0,0.0,0.0,1.0,NN,62
viendo en nassica ver que tal esta,2016-02-20 15:17:13,0,1,@Cinesa,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
deadpool banged,2016-02-20 15:17:12,0,1,,,,0.0,0.0,0.0,1.0,NN,62
guardando deadpool,2016-02-20 15:17:11,0,0,,,,0.0,0.0,0.0,1.0,NN,62
cinemark deadpool santo sp,2016-02-20 15:17:10,0,0,,,,0.0,0.0,0.0,1.0,NN,62
francis deadpool,2016-02-20 15:17:09,0,0,,,,0.0,0.0,0.0,1.0,NN,62
hoy es el,2016-02-20 15:17:07,0,0,,#TouchYourselfTonight #DeadPool #DiaInternacionalDelGato #FelizSabado #conel,,0.0,0.0,0.0,1.0,NN,62
deadpool unicorn,2016-02-20 15:17:06,0,0,@Jack_Septic_Eye,,,0.0,0.0,0.0,1.0,NN,62
movie nathan regan watching deadpool movie regal louisiana boardwalk stadium imax,2016-02-20 15:17:05,0,0,,,,0.0,0.0,0.0,1.0,NN,62
person scored mad fury road deadpool fave movies,2016-02-20 15:17:04,0,1,,,,-0.6124,0.466,0.196,0.338,Neg,62
well deadpool,2016-02-20 15:17:04,0,0,@pewdiepie,,,0.2732,0.0,0.677,0.323,PP,62
like movies deadpool good,2016-02-20 15:17:03,0,0,,,,0.6597,0.0,0.73,0.27,PP,62
quiero ver deadpool,2016-02-20 15:17:01,0,0,,,,0.0,0.0,0.0,1.0,NN,62
like deadpool,2016-02-20 15:17:01,0,0,@CatWomaniya,,,0.3612,0.0,0.714,0.286,PP,62
lo todo xd pues tampoco tienen mucho que es necesitan la otp deadpool,2016-02-20 15:17:01,0,1,@LissieGl,,,0.5859,0.0,0.241,0.759,PP,62
deadpool spoofs kanye leaked audio fans deadpool recently launched petition demanding,2016-02-20 15:17:00,0,0,,,,-0.4019,0.307,0.109,0.584,Neg,62
deadpool,2016-02-20 15:17:00,0,0,,,,0.0,0.0,0.0,1.0,NN,62
