Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
5168,sunnnia,10/15/2017 22:37,0,1,recommend new movie happy death day,,,9.19392e+17,0.3182,0.298,0.473,0.229,PP
5169,keepmeposted25,10/15/2017 22:37,0,1,saw happy death day today pretty awesome,,,9.19392e+17,0.7964,0.218,0.615,0.168,PP
5170,mjsiilva,10/15/2017 22:37,0,0,come watch happy death day tn,,,9.19392e+17,-0.0516,0.336,0.319,0.345,NN
5171,_michellefaith,10/15/2017 22:36,1,1,happy death day good cringy asl,,,9.19392e+17,0.4019,0.289,0.489,0.222,PP
5172,eedeenn,10/15/2017 22:36,0,1,saw happy death day predicted murderer still great film tho even better detective,,,9.19392e+17,0.296,0.313,0.393,0.294,PP
5173,GoogleMy_THICK,10/15/2017 22:36,0,0,happy death day really good movie,,,9.19391e+17,0.4576,0.283,0.5,0.218,PP
5174,cambboua,10/15/2017 22:36,0,0,ok happy death day funny,,,9.19391e+17,0.5994,0.285,0.642,0.073,PP
5175,LoveSimone106,10/15/2017 22:36,4,0,wanna see happy death day,,,9.19391e+17,-0.0516,0.368,0.349,0.283,NN
5176,stephortiiizz,10/15/2017 22:36,0,0,happy death day puhlease,,,9.19391e+17,-0.0516,0.406,0.385,0.208,NN
5177,veyonslay,10/15/2017 22:35,2,2,happy death day fuckkng great,,,9.19391e+17,0.5994,0.285,0.569,0.146,PP
5178,HeavenPrice5,10/15/2017 22:35,0,0,neutral,,#HAPPYDEATHDAY,9.19391e+17,0.0,0.0,0.0,1.0,NN
5179,___COPYCAT___,10/15/2017 22:35,1,2,happy death day,@TorTor_64 @BellaMcClory @Emmmmiedoe,,9.19391e+17,-0.0516,0.453,0.43,0.116,NN
5180,m0niixaa,10/15/2017 22:35,0,8,anyone wanna go watch happy death day,,,9.19391e+17,-0.0516,0.31,0.294,0.397,NN
5181,satansxslut,10/15/2017 22:35,0,0,happy death day soo cheesy,,,9.19391e+17,-0.0516,0.368,0.349,0.283,NN
5182,greg_ivan,10/15/2017 22:34,0,0,think happy death day better,,,9.19391e+17,0.4019,0.312,0.528,0.16,PP
5183,DvN_ReapeR,10/15/2017 22:34,0,0,show id buy ticket see happy death day needed show actually get movie vibe killed,,,9.19391e+17,-0.6908,0.349,0.154,0.498,Neg
5184,_diaaanaaa,10/15/2017 22:34,0,0,happy death day pretty good,,,9.19391e+17,0.7096,0.265,0.667,0.068,PP
5185,kiaraL2003,10/15/2017 22:34,0,0,goodnight btw recommend watching happy death day friend saw lowkey fell love carter,,,9.19391e+17,0.8658,0.153,0.533,0.314,PP
5186,Alturkomani97,10/15/2017 22:34,0,0,regal cinemas morgantown happy death day wv,@regalmovies,,9.19391e+17,-0.0516,0.31,0.294,0.397,NN
5187,mnadzz,10/15/2017 22:34,1,7,enjoyed happy death day humor acting liked figured fast lol still really liked,,,9.19391e+17,0.9118,0.142,0.639,0.219,PP
5188,MHC_76,10/15/2017 22:33,0,2,friends made see happy death day instead blade runner gotta surprisingly definitely recommend,,,9.19391e+17,0.8519,0.155,0.566,0.279,PP
5189,Aneishabdot,10/15/2017 22:33,0,0,movie dope happy death day,,,9.19391e+17,-0.0516,0.368,0.349,0.283,NN
5190,CopyCurmudgeon,10/15/2017 22:33,1,1,went see happy death day tonight expecting would terrible actually reasonably,,,9.19391e+17,-0.5106,0.374,0.198,0.428,Neg
5191,universoulx,10/15/2017 22:33,0,0,going see happy death day,,,9.19391e+17,-0.0516,0.368,0.349,0.283,NN
5192,kochiiah,10/15/2017 22:33,0,4,happy death day alright,,,9.19391e+17,0.2023,0.368,0.538,0.094,PP
5193,ChrissysMason,10/15/2017 22:33,0,1,happy death day light weight good,,#movies #HappyDeathDay,9.19391e+17,0.4019,0.289,0.489,0.222,PP
5194,LandonRWard,10/15/2017 22:33,0,1,wait see hope real,@UniversalHorror,#HappyDeathDay,9.19391e+17,0.4404,0.0,0.492,0.508,PP
5195,joshuv_lizvrdo,10/15/2017 22:33,0,2,whos watch happy death day,,,9.19391e+17,-0.0516,0.368,0.349,0.283,NN
5196,JaredSpurgeon_,10/15/2017 22:33,0,0,going see happy death day gf,,,9.19391e+17,-0.0516,0.336,0.319,0.345,NN
5197,Joseee___,10/15/2017 22:33,0,0,omg watched yet also wanna watch happy death day ughhh dooooo,,,9.19391e+17,-0.0516,0.235,0.223,0.542,NN
5198,Stonedwifeyy,10/15/2017 22:33,0,1,bff house sitting minutes away texts says go see happy death day like,@1025,,9.19391e+17,0.7351,0.17,0.439,0.391,PP
5199,_toryxx,10/15/2017 22:33,0,8,thanks major girl crush know one,@raylynn93,#HappyDeathDay,9.19391e+17,0.3182,0.188,0.341,0.471,PP
5200,jvstlns,10/15/2017 22:33,0,1,im tryna watch happy death day,,,9.19391e+17,-0.0516,0.336,0.319,0.345,NN
5201,greg_ivan,10/15/2017 22:33,0,0,looks like america loves happy death day get next wednesday,,,9.19391e+17,0.7184,0.197,0.5,0.303,PP
5202,___kaatx,10/15/2017 22:33,0,1,happy death day movieeeee,,,9.19391e+17,-0.0516,0.406,0.385,0.208,NN
5203,tiffaniks,10/15/2017 22:32,0,1,family told get ready go football hours later still waiting gonna go see,,#HappyDeathDay,9.19391e+17,0.3612,0.0,0.172,0.828,PP
5204,BakerStShelves,10/15/2017 22:32,0,2,lacks makes plot great mystery kept,,#HappyDeathDay,9.19391e+17,0.6249,0.0,0.451,0.549,PP
5205,numberonemarcus,10/15/2017 22:32,0,1,happy death day time watch nightmare elm street,,,9.19391e+17,-0.0516,0.287,0.272,0.441,NN
5206,mythoughts1316,10/15/2017 22:32,0,0,late watched happy death day yesterday really good,,,9.1939e+17,0.4576,0.247,0.436,0.317,PP
5207,colaslurper,10/15/2017 22:32,0,0,finished watching happy death day honestly dont even know bad,,,9.1939e+17,0.6858,0.201,0.491,0.308,PP
5208,KirianexM,10/15/2017 22:31,0,1,happy death day soooo gooooodd recommend,,,9.1939e+17,0.3182,0.298,0.473,0.229,PP
5209,Weaver_59,10/15/2017 22:31,0,1,give happy death day good,@UniversalHorror,#HappyDeathDay,9.1939e+17,0.4019,0.312,0.528,0.16,PP
5210,Toosleepy73,10/15/2017 22:31,0,0,wake pike outlets xd,@Cinemark,#movienight #happydeathday #cinemark,9.1939e+17,0.5859,0.0,0.559,0.441,PP
5211,guishmonster,10/15/2017 22:31,0,0,liked video happy death day movie review,@YouTube,,9.1939e+17,0.3818,0.271,0.451,0.278,PP
5212,kcancinoo,10/15/2017 22:31,0,1,wanna see happy death day,,,9.1939e+17,-0.0516,0.368,0.349,0.283,NN
5213,simplybri86,10/15/2017 22:31,0,0,crazy movie,,#happydeathday,9.1939e+17,-0.34,0.706,0.0,0.294,Neg
5214,glamgodryan,10/15/2017 22:31,2,8,spot never wears makeup never posts cute selfies ig owns pair crocs,@laurengerhold,#HappyDeathDay,9.1939e+17,-0.357,0.184,0.0,0.816,Neg
5215,_montseeeh,10/15/2017 22:31,0,0,happy death day deep quotes,,,9.1939e+17,-0.0516,0.368,0.349,0.283,NN
5216,damnTEV,10/15/2017 22:31,0,0,happy death day ehhhh,,,9.1939e+17,-0.0516,0.406,0.385,0.208,NN
5217,Carrington_ell,10/15/2017 22:31,0,0,happy death day good terrible movie time,,,9.1939e+17,-0.1027,0.422,0.398,0.181,Neg
5218,jackband1t,10/15/2017 22:31,0,0,really go see happy death day really liked lol,,,9.1939e+17,0.7379,0.205,0.532,0.263,PP
5219,jeongguksvapor,10/15/2017 22:31,0,5,im going see happy death day hope bad,,,9.1939e+17,-0.2023,0.411,0.367,0.222,Neg
5220,QueerSeattle,10/15/2017 22:31,0,0,happy death day inspired slasher gem,,,9.1939e+17,0.4588,0.283,0.5,0.217,PP
5221,AlanaEWoods,10/15/2017 22:31,0,0,movie happy death day via,@DeluxeVideoOL,,9.1939e+17,-0.0516,0.368,0.349,0.283,NN
5222,Doubting_Tom,10/15/2017 22:31,0,1,remember lot scream feel much need revisit feel comfortable saying happy death day,,,9.1939e+17,0.1027,0.292,0.31,0.398,PP
5223,michaelmmatthew,10/15/2017 22:31,0,0,happy death day,,,9.1939e+17,-0.0516,0.453,0.43,0.116,NN
5224,megslatteee,10/15/2017 22:30,0,0,happy death day actually pretty good,,,9.1939e+17,0.7096,0.248,0.624,0.127,PP
5225,_gxldsoul,10/15/2017 22:30,0,0,happy death day good,,,9.1939e+17,0.4019,0.339,0.574,0.087,PP
5226,fridaaam6,10/15/2017 22:30,8,6,want watch happy death day,,,9.1939e+17,0.0258,0.358,0.459,0.183,NN
5227,lailak_botzum,10/15/2017 22:30,0,4,watched happy death day ground hog day day probably best decision ever made,,,9.1939e+17,0.6124,0.179,0.362,0.459,PP
5228,301gyal,10/15/2017 22:30,0,0,happy death day trash,,,9.1939e+17,-0.0516,0.406,0.385,0.208,NN
5229,cherielianne,10/15/2017 22:30,0,2,groundhog mean surprisingly,,#HappyDeathDay,9.1939e+17,0.296,0.0,0.524,0.476,PP
5230,GossipCop,10/15/2017 22:30,0,3,track open six times budget,,#HappyDeathDay,9.1939e+17,0.0,0.0,0.0,1.0,NN
5231,Katie_Cakes,10/15/2017 22:30,0,3,caught drive awesome film awesome good job,@_RyanTurek,#HappyDeathDay,9.1939e+17,0.9022,0.0,0.735,0.265,PP
5232,KevTudor,10/15/2017 22:30,0,2,kinda blast happy death day,,,9.1939e+17,-0.0553,0.362,0.34,0.298,Neg
5233,imarimongeauu,10/15/2017 22:29,0,0,see happy death day,@maiaritaaa,,9.1939e+17,-0.0516,0.406,0.385,0.208,NN
5234,_EnvyT_,10/15/2017 22:29,0,1,seen baby,,#HappyDeathDay,9.1939e+17,0.0,0.0,0.0,1.0,NN
5235,LenaHaidous_,10/15/2017 22:28,0,1,thinking watching happy death day,,,9.1939e+17,-0.0516,0.368,0.349,0.283,NN
5236,Jojoyolo99,10/15/2017 22:28,1,12,girl happy death day says closeted gay boy,,,9.1939e+17,-0.0516,0.287,0.272,0.441,NN
5237,raydukenn,10/15/2017 22:28,0,0,eu assisti happy death day e nem de muito bom e eu ri,,,9.1939e+17,-0.0516,0.235,0.223,0.542,NN
5238,SadieHodges_17,10/15/2017 22:28,0,5,wants go see happy death day,,,9.1939e+17,-0.0516,0.336,0.319,0.345,NN
5239,thehart64,10/15/2017 22:28,0,0,see happy death day,,,9.1939e+17,-0.0516,0.406,0.385,0.208,NN
5240,michellev69,10/15/2017 22:28,0,0,drafthouse new braunfels,@Alamo,#happydeathday #movietime,9.1939e+17,0.0,0.0,0.0,1.0,NN
5241,KionJohnson99,10/15/2017 22:28,0,2,theatre,,#HappyDeathDay,9.19389e+17,0.0,0.0,0.0,1.0,NN
5242,seattleology,10/15/2017 22:28,0,0,happy death day inspired slasher gem,,#Seattle #LGBT,9.19389e+17,0.4588,0.283,0.5,0.217,PP
5243,Lemonator,10/15/2017 22:27,0,0,maybe used seeing time looping done much better anime thought happy death day dumpster,,,9.19389e+17,0.2732,0.249,0.299,0.452,PP
5244,Cinema_Central,10/15/2017 22:27,0,0,latest cinema,,#happydeathday #bladerunner2049,9.19389e+17,0.0,0.0,0.0,1.0,NN
5245,LezaCantoral,10/15/2017 22:27,0,1,reviewed,@christophpaul_,#happydeathday #neverhikealone #thenanny #horror #movies #datemovie,9.19389e+17,0.0,0.0,0.0,1.0,NN
5246,turaa_babyy,10/15/2017 22:27,0,0,happy death day funny af,,,9.19389e+17,0.4019,0.312,0.528,0.16,PP
5247,Zillapapi,10/15/2017 22:27,0,0,happy death day good left kept coming back every time got overall good,,,9.19389e+17,0.6808,0.174,0.424,0.402,PP
5248,truermr,10/15/2017 22:27,0,1,pelicula happy death day feliz dia de comica es la tipica veanla,,,9.19389e+17,-0.0516,0.222,0.21,0.568,NN
5249,idkhop123,10/15/2017 22:26,1,0,saw happy death day,,,9.19389e+17,-0.0516,0.406,0.385,0.208,NN
5250,CSWSpodcast,10/15/2017 22:26,0,0,formula movie cost already earned low overhead creative horror movie equals success,,#HappyDeathDay #Blumhouse,9.19389e+17,0.2023,0.284,0.324,0.392,PP
5251,OscarDe52870189,10/15/2017 22:26,0,0,watched happy death day,,,9.19389e+17,-0.0516,0.406,0.385,0.208,NN
5252,lesspennys,10/15/2017 22:26,0,0,happy death day good gone lie,,,9.19389e+17,0.4019,0.289,0.489,0.222,PP
5253,katfromonline,10/15/2017 22:26,0,3,lmao predicted happy death day watching horror movies trash,,,9.19389e+17,0.0,0.376,0.376,0.248,NN
5254,nathalysruiz,10/15/2017 22:26,6,5,wanna go watch happy death day,,,9.19389e+17,-0.0516,0.336,0.319,0.345,NN
5255,samtojack,10/15/2017 22:26,0,2,happy death day really good,,,9.19389e+17,0.4576,0.305,0.539,0.156,PP
5256,Hoodrat_ffej,10/15/2017 22:26,0,0,happy death day pretty fucked lol,,,9.19389e+17,0.1027,0.437,0.511,0.053,PP
5257,allaannn_,10/15/2017 22:26,0,2,people actually watching happy death day lol,,,9.19389e+17,0.3818,0.271,0.451,0.278,PP
5258,itscarrie_,10/15/2017 22:26,0,1,happy death day boosted af,,,9.19389e+17,0.3182,0.322,0.512,0.165,PP
5259,ultseoks,10/15/2017 22:26,0,2,happy death day wasnt much flop scary,,,9.19389e+17,0.5368,0.256,0.548,0.197,PP
5260,Yelllow_JANE,10/15/2017 22:26,0,0,seen happy death day go see,,,9.19389e+17,-0.0516,0.336,0.319,0.345,NN
5261,xDementeForLife,10/15/2017 22:25,0,1,neutral,,#HappyDeathDay,9.19389e+17,0.0,0.0,0.0,1.0,NN
5262,fvcktwd,10/15/2017 22:25,0,0,went see happy death day,,,9.19389e+17,-0.0516,0.368,0.349,0.283,NN
5263,ashlyn5298,10/15/2017 22:25,0,7,trying go see happy death day,,,9.19389e+17,-0.0516,0.336,0.319,0.345,NN
5264,olliec__here,10/15/2017 22:25,0,1,actually pretty,,#HappyDeathDay,9.19389e+17,0.4939,0.0,0.762,0.238,PP
5265,blk_tray,10/15/2017 22:25,1,0,happy death day funny,,,9.19389e+17,0.4019,0.339,0.574,0.087,PP
5266,jadeeambriaa,10/15/2017 22:25,0,0,happy death day,,,9.19389e+17,-0.0516,0.453,0.43,0.116,NN
5267,Twiglet167,10/15/2017 22:24,0,0,happy death day good finally horror movie done right,,,9.19389e+17,-0.25,0.396,0.344,0.26,Neg
5268,ZinniaCMartinez,10/15/2017 22:24,0,1,happy death day pretty good,,,9.19389e+17,0.7096,0.265,0.667,0.068,PP
5269,tlarn,10/15/2017 22:24,0,1,okay home eating actual food instead popcorn fucking happy death day fun watch,,,9.19389e+17,0.6142,0.187,0.411,0.402,PP
5270,FLE_Djones,10/15/2017 22:24,0,0,happy death day good movie,,,9.19389e+17,0.4019,0.312,0.528,0.16,PP
5271,delanners_,10/15/2017 22:24,0,0,trying see happy death day flatlinners tonight smh got knock one,,,9.19389e+17,-0.3612,0.346,0.207,0.447,Neg
5272,ayoorayee,10/15/2017 22:24,0,0,tryn lemme take see happy death day,,,9.19388e+17,-0.0516,0.31,0.294,0.397,NN
5273,charlotte4life1,10/15/2017 22:24,0,0,happy death day,,,9.19388e+17,-0.0516,0.453,0.43,0.116,NN
5274,reneemireya_,10/15/2017 22:24,0,4,happy death day taught owning pair crocs get killed,,,9.19388e+17,-0.6908,0.464,0.204,0.331,Neg
5275,KevinNg46431716,10/15/2017 22:24,0,1,happy death day,,,9.19388e+17,-0.0516,0.453,0.43,0.116,NN
5276,breannasolange,10/15/2017 22:24,0,0,saw happy death day movie fucking kids back made want choke,,,9.19388e+17,-0.5267,0.381,0.258,0.361,Neg
5277,TheOnlyUte,10/15/2017 22:24,0,6,wtf talking bout happy death day ass bruh best,,,9.19388e+17,-0.5106,0.485,0.342,0.173,Neg
5278,rezn,10/15/2017 22:24,0,0,campy scary reno summit sierra happy death day,@Cinemark,,9.19388e+17,-0.5267,0.449,0.234,0.316,Neg
5279,abigail_kuhn1,10/15/2017 22:24,0,0,wants go see happy death day tomorrow practice,,,9.19388e+17,-0.0516,0.287,0.272,0.441,NN
5280,atkenna,10/15/2017 22:23,0,2,see happy death day,,,9.19388e+17,-0.0516,0.406,0.385,0.208,NN
5281,badgaldej__,10/15/2017 22:23,1,2,happy death day good,,,9.19388e+17,0.4019,0.339,0.574,0.087,PP
5282,guishmonster,10/15/2017 22:23,0,0,liked video happy death day movie review,@YouTube,,9.19388e+17,0.3818,0.271,0.451,0.278,PP
5283,jasmyn_renae_,10/15/2017 22:23,0,12,happy death day stupid lmao,,,9.19388e+17,0.0772,0.459,0.478,0.063,PP
5284,AbilaCharmStar,10/15/2017 22:23,0,0,wednesday busy day showing na yung bad genius happy death day new episode ng boruto,,,9.19388e+17,-0.5719,0.32,0.16,0.519,Neg
5285,DankMemeG0D,10/15/2017 22:23,0,2,watched happy death day,,,9.19388e+17,-0.0516,0.406,0.385,0.208,NN
5286,yo_its_yari,10/15/2017 22:23,0,0,someone take go see happy death day,,,9.19388e+17,-0.0516,0.31,0.294,0.397,NN
5287,DavenportJensen,10/15/2017 22:23,0,3,happy death day great movie,,,9.19388e+17,0.5994,0.285,0.569,0.146,PP
5288,AsToldByTiffB,10/15/2017 22:22,1,2,shot new loyola university whole went know,,#HappyDeathDay,9.19388e+17,0.0,0.0,0.0,1.0,NN
5289,ScottMadin,10/15/2017 22:22,2,14,happy death day surprisingly competent entertaining teen horror,,,9.19388e+17,0.3612,0.367,0.536,0.097,PP
5290,lexxxxfigueroa,10/15/2017 22:22,3,3,really want go watch happy death day,,,9.19388e+17,0.101,0.296,0.401,0.303,PP
5291,FlikkrStudios,10/15/2017 22:22,0,0,day saw happy death day waste,,,9.19388e+17,-0.4588,0.5,0.276,0.224,Neg
5292,twiztidlildevil,10/15/2017 22:21,0,0,happy death day mira mesa imax rpx happy death day san,@Edwards @regalmovies,,9.19388e+17,-0.1027,0.351,0.333,0.315,Neg
5293,mainiesgurl_,10/15/2017 22:21,0,2,wasted happy death day dumbest movie lol,,,9.19388e+17,-0.5994,0.55,0.344,0.106,Neg
5294,blastethan,10/15/2017 22:21,0,5,saw happy death day,,,9.19388e+17,-0.0516,0.406,0.385,0.208,NN
5295,yngb_shane,10/15/2017 22:20,3,3,wanna see happy death day,,,9.19388e+17,-0.0516,0.368,0.349,0.283,NN
5296,JeffsterMac,10/15/2017 22:20,0,0,happy death day actually really,,,9.19388e+17,-0.0516,0.368,0.349,0.283,NN
5297,mjalborn,10/15/2017 22:20,0,2,gave watched happy death day video really enjoyed thanks pointing right,,,9.19388e+17,0.763,0.182,0.49,0.328,PP
5298,grey__t,10/15/2017 22:20,0,1,happy death day good,,,9.19387e+17,0.4019,0.339,0.574,0.087,PP
5299,slowastro,10/15/2017 22:20,0,0,happy death day good dawg,,,9.19387e+17,0.4019,0.312,0.528,0.16,PP
5300,miku0731t,10/15/2017 22:19,0,0,neutral,,#HappyBirthdaydayDonghae #HappyDeathDay,9.19387e+17,0.0,0.0,0.0,1.0,NN
5301,katiefolks14,10/15/2017 22:19,1,3,officially love carter happy death day,,,9.19387e+17,0.6124,0.264,0.534,0.203,PP
5302,GarnetJen118,10/15/2017 22:19,0,0,happy death day review,@cinemasins,,9.19387e+17,-0.0516,0.406,0.385,0.208,NN
5303,guishmonster,10/15/2017 22:19,0,0,liked video happy death day review,@YouTube,,9.19387e+17,0.3818,0.291,0.485,0.224,PP
5304,lzuleo,10/15/2017 22:19,0,0,sdkjfdgklfjkldgjljfljg happy death day fits,,,9.19387e+17,-0.0516,0.368,0.349,0.283,NN
5305,GarnetJen118,10/15/2017 22:19,0,0,happy death day review,,,9.19387e+17,-0.0516,0.406,0.385,0.208,NN
5306,JoeyPaur,10/15/2017 22:19,0,1,happy death day actually turned better,,,9.19387e+17,0.4019,0.289,0.489,0.222,PP
5307,_xonanaR,10/15/2017 22:19,0,3,need man like carter happy death day,,,9.19387e+17,0.3182,0.277,0.44,0.284,PP
5308,kendeellll,10/15/2017 22:18,0,3,someone want go see happy death day tonight procrastinate,,,9.19387e+17,0.0258,0.262,0.336,0.403,NN
5309,pvvvnilk,10/15/2017 22:18,0,2,bf went see happy death day close end fire started theatre,,,9.19387e+17,-0.3818,0.35,0.206,0.444,Neg
5310,ernstbutera,10/15/2017 22:18,0,14,im watching happy death day lets see good everyone saying,,,9.19387e+17,0.4019,0.223,0.377,0.4,PP
5311,CREEPWAVVES,10/15/2017 22:18,0,0,happy death day like horror version mean,,,9.19387e+17,-0.34,0.452,0.369,0.179,Neg
5312,femaleKAMLOC,10/15/2017 22:18,0,0,gotta go see happy death day tuesday,,,9.19387e+17,-0.0516,0.31,0.294,0.397,NN
5313,_dessl,10/15/2017 22:18,0,4,thought doctor happy death day hot show lmao,,,9.19387e+17,0.5719,0.236,0.461,0.303,PP
5314,1983jayson,10/15/2017 22:17,0,1,sweet make sure check happy death day horror movie buff pretty good,,,9.19387e+17,0.7579,0.274,0.545,0.181,PP
5315,MalynAdkins,10/15/2017 22:17,0,3,normal girls age fall older random guy,,#happydeathday,9.19387e+17,0.0,0.0,0.0,1.0,NN
5316,mariallava,10/15/2017 22:17,0,1,get man like carter,,#happydeathday,9.19387e+17,0.3612,0.0,0.455,0.545,PP
5317,frankparisxi,10/15/2017 22:17,2,2,ingenious education unsuspecting two huge thumbs,,#happydeathday #hollywoodmovies #rottentomatoes,9.19387e+17,0.3182,0.0,0.315,0.685,PP
5318,NootPrescoot,10/15/2017 22:17,0,1,see happy death day,@HDMunster,,9.19387e+17,-0.0516,0.406,0.385,0.208,NN
5319,celessttteee,10/15/2017 22:17,1,0,happy death day lowkey good ass movie,,,9.19387e+17,-0.2023,0.435,0.388,0.176,Neg
5320,__VALERIEEEEEEE,10/15/2017 22:17,0,0,happy death day good,,,9.19387e+17,0.4019,0.339,0.574,0.087,PP
5321,_ZeroTheHero,10/15/2017 22:17,0,18,watch yo,,#HappyDeathDay,9.19387e+17,0.0,0.0,0.0,1.0,NN
5322,fiImjauregui,10/15/2017 22:17,0,0,played entirety confident,@ddlovato,#HappyDeathDay,9.19387e+17,0.6808,0.0,0.848,0.152,PP
5323,mahoganyetrose,10/15/2017 22:17,0,0,happy death day corny,,,9.19387e+17,-0.0516,0.406,0.385,0.208,NN
5324,SDHryRedHd,10/15/2017 22:16,0,0,happy death day rpx mira mesa imax rpx happy death day san,@Edwards @regalmovies,,9.19387e+17,-0.1027,0.336,0.319,0.345,Neg
5325,Kaileemfnolen,10/15/2017 22:16,5,10,happy death day good,,,9.19387e+17,0.4019,0.339,0.574,0.087,PP
5326,shaunakabana,10/15/2017 22:16,0,3,today seen,,#Happydeathday,9.19387e+17,0.0,0.0,0.0,1.0,NN
5327,oliviaakayy12,10/15/2017 22:16,1,4,happy death day highly recommend,,,9.19386e+17,0.3804,0.315,0.524,0.161,PP
5328,yugslut,10/15/2017 22:16,1,13,happy death day fucking sucked wasted money,,,9.19386e+17,-0.7889,0.614,0.213,0.173,Neg
5329,iIywang,10/15/2017 22:15,0,0,went dad meet mom theater see happy death day went wrong theater hate,,,9.19386e+17,-0.7906,0.457,0.158,0.385,Neg
5330,Syd_Peterson98,10/15/2017 22:15,0,1,happy death day funny asf,,,9.19386e+17,0.4019,0.312,0.528,0.16,PP
5331,sabsmainart,10/15/2017 22:15,0,2,adorei muito,,#HappyDeathDay,9.19386e+17,0.0,0.0,0.0,1.0,NN
5332,intoyoutruly,10/15/2017 22:15,0,10,definitely would watch happy death day amazing best movie year easy,,,9.19386e+17,0.9246,0.149,0.66,0.191,PP
5333,MAIASMCATEE,10/15/2017 22:15,1,2,happy death day good omg,,,9.19386e+17,0.4019,0.312,0.528,0.16,PP
5334,sommer_marsden,10/15/2017 22:15,0,1,saw happy death day,,#HappyDeathDay,9.19386e+17,-0.0516,0.406,0.385,0.208,NN
5335,3DEdits1,10/15/2017 22:15,0,1,end got watched understand,,#happydeathday #FridayThe13th #hapoydeathdaymovie,9.19386e+17,0.0,0.0,0.0,1.0,NN
5336,isabelleglenn47,10/15/2017 22:15,2,5,happy death day good movie,,,9.19386e+17,0.4019,0.312,0.528,0.16,PP
5337,_katiiiee,10/15/2017 22:15,1,5,happy death day looks good,,,9.19386e+17,0.4019,0.312,0.528,0.16,PP
5338,NicholasYanes,10/15/2017 22:15,0,1,realized writer,@GraceRandolph @ScottyLobdell @UniversalHorror,#HappyDeathDay,9.19386e+17,0.0,0.0,0.0,1.0,NN
5339,syds_bomb,10/15/2017 22:15,0,0,mi amor passed accounting class went came genghis grill see happy death day,,,9.19386e+17,0.5859,0.181,0.356,0.463,PP
5340,HrsWhsprR77,10/15/2017 22:14,0,0,movie happy death day,,,9.19386e+17,-0.0516,0.406,0.385,0.208,NN
5341,MAKEMEBOOGIN,10/15/2017 22:14,0,1,gonna see happy death day hope terrible,,,9.19386e+17,-0.1027,0.422,0.398,0.181,Neg
5342,blaquecranes,10/15/2017 22:14,0,1,happy death day person killed reason killing bullshit tho,,,9.19386e+17,-0.9313,0.683,0.152,0.165,Neg
5343,AsToldByTiffB,10/15/2017 22:14,0,1,went see good kept thinking similar,@OliverBooks,#HappyDeathDay,9.19386e+17,0.4404,0.0,0.367,0.633,PP
5344,EricBGH,10/15/2017 22:14,2,16,happy death day lot definitely,,,9.19386e+17,0.3612,0.317,0.52,0.163,PP
5345,asrielester,10/15/2017 22:14,0,0,happy death day bad oh god,@me,,9.19386e+17,-0.3818,0.487,0.382,0.132,Neg
5346,cammcamm__,10/15/2017 22:14,0,0,loved happy death day,,,9.19386e+17,0.5719,0.312,0.608,0.08,PP
5347,Aijie05,10/15/2017 22:14,0,1,watched last night scary thought good,,#HappyDeathDay,9.19386e+17,-0.0772,0.317,0.287,0.396,Neg
5348,toki_dou,10/15/2017 22:14,0,0,death horror flick watch,,#39 #39 #39 #39,9.19386e+17,-0.8225,0.792,0.0,0.208,Neg
5349,RichhRumors,10/15/2017 22:13,0,0,walked happy death day,,,9.19386e+17,-0.0516,0.406,0.385,0.208,NN
5350,DestineeJara,10/15/2017 22:13,0,0,someone come see happy death day,,,9.19386e+17,-0.0516,0.336,0.319,0.345,NN
5351,PraisingBurgos,10/15/2017 22:13,0,0,want see happy death day rn,,,9.19386e+17,0.0258,0.328,0.42,0.252,NN
5352,lancetagramxx,10/15/2017 22:13,0,1,lemme say carter happy death day one hell shnack,,,9.19386e+17,-0.7003,0.467,0.203,0.33,Neg
5353,_wdwmusic_8,10/15/2017 22:13,0,0,best friend went go see happy death day baby faced mask still gives creeps,,,9.19386e+17,0.802,0.156,0.444,0.4,PP
5354,lexxxmichelle_,10/15/2017 22:13,0,2,finally saw happy death day finally happy,,,9.19386e+17,0.5423,0.255,0.484,0.261,PP
5355,braileyerfamm,10/15/2017 22:13,0,1,go see happy death day,@BrookAndBailey @Ashlund__Jade,,9.19386e+17,-0.0516,0.368,0.349,0.283,NN
5356,shlebowski,10/15/2017 22:12,0,1,like happy death day check local death,,,9.19386e+17,-0.3818,0.459,0.365,0.176,Neg
5357,KingKearney12,10/15/2017 22:12,1,12,saw happy death day theaters apparently drop jr high child movie theater day,,,9.19386e+17,-0.3182,0.305,0.188,0.508,Neg
5358,ErikaBaDoIt,10/15/2017 22:12,0,0,saw happy death day,,,9.19385e+17,-0.0516,0.406,0.385,0.208,NN
5359,PackTamara,10/15/2017 22:12,2,3,okay happy death day fucking good,,,9.19385e+17,0.5984,0.265,0.598,0.136,PP
5360,arianalgbtq,10/15/2017 22:12,0,19,happy death day fuckin funny love movie,,,9.19385e+17,0.7845,0.22,0.61,0.169,PP
5361,zekeshutdown24,10/15/2017 22:12,0,4,trynna go see happy death day,,,9.19385e+17,-0.0516,0.336,0.319,0.345,NN
5362,RichardJanvrin,10/15/2017 22:12,0,0,see happy death day,,,9.19385e+17,-0.0516,0.406,0.385,0.208,NN
