Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
6262,AGV_98,10/14/2017 21:56,0,2,damn trying see happy death day,,,9.19019e+17,-0.4404,0.496,0.278,0.226,Neg
6263,crandallkali,10/14/2017 21:56,2,4,theme happy death day die times find true,,,9.19019e+17,-0.3182,0.426,0.355,0.219,Neg
6264,softball3write1,10/14/2017 21:56,0,0,scary,,#HappyDeathDay,9.19019e+17,-0.4939,1.0,0.0,0.0,Neg
6265,WIXY,10/14/2017 21:56,0,0,willie reviews happy death day foreigner,,,9.19019e+17,-0.0516,0.336,0.319,0.345,NN
6266,kaayuhla,10/14/2017 21:55,2,4,happy death day best movie seen year,,,9.19019e+17,0.6124,0.247,0.5,0.253,PP
6267,princesss_kriss,10/14/2017 21:55,0,0,happy death day cool movie lol,,,9.19019e+17,0.5994,0.265,0.599,0.136,PP
6268,Booderbutt01,10/14/2017 21:55,0,0,happy death day think good bad,,,9.19019e+17,-0.2023,0.463,0.412,0.125,Neg
6269,JasminDroid,10/14/2017 21:55,0,0,happy death day looks like comedy,,,9.19019e+17,0.5859,0.267,0.596,0.137,PP
6270,jazzymtw,10/14/2017 21:55,0,2,saw happy death day lauren cameron go fuck im upset,,,9.19019e+17,-0.743,0.508,0.188,0.305,Neg
6271,lakimzz,10/14/2017 21:55,0,5,boyfriend snap watching happy death day together dont tell long distance doesnt work,,,9.19019e+17,-0.0516,0.21,0.199,0.591,NN
6272,EVOTheatersKyle,10/14/2017 21:55,0,0,come today see tonight,,#HappyDeathDay,9.19019e+17,0.0,0.0,0.0,1.0,NN
6273,TakingFlight_23,10/14/2017 21:55,1,8,happy death day worst movie ever seen theatres,,,9.19019e+17,-0.6486,0.479,0.222,0.299,Neg
6274,EXCHANGEGRANT,10/14/2017 21:55,0,3,saw happy death day still seen sigh,,,9.19019e+17,-0.0258,0.307,0.378,0.315,NN
6275,HomicidalOnline,10/14/2017 21:55,0,1,check happy death day,,#HappyDeathDay #horror,9.19019e+17,-0.0516,0.406,0.385,0.208,NN
6276,kaykaydavis22,10/14/2017 21:55,1,3,happy death day movie make want shit pants one,,,9.19019e+17,-0.5423,0.429,0.286,0.286,Neg
6277,RayYoWTF,10/14/2017 21:55,0,0,finished watching film really definitely keeps,,#HappyDeathDay,9.19019e+17,0.4576,0.0,0.374,0.626,PP
6278,QiyahTee,10/14/2017 21:54,0,0,want go see happy death day,,,9.19019e+17,0.0258,0.328,0.42,0.252,NN
6279,HeidiH3idi,10/14/2017 21:54,0,0,ya lo se,,,9.19019e+17,0.0,0.0,0.0,1.0,NN
6280,valdiviezzz15,10/14/2017 21:54,0,2,john yes still going see happy death day yes,,,9.19019e+17,0.6369,0.217,0.506,0.278,PP
6281,Lourrynoodles,10/14/2017 21:54,0,0,went see happy death day projector broke,,,9.19019e+17,-0.4588,0.465,0.257,0.278,Neg
6282,ItsBethany97,10/14/2017 21:54,0,1,happy death day freaking,,,9.19019e+17,-0.4588,0.588,0.325,0.088,Neg
6283,YvngPurp,10/14/2017 21:54,0,0,movie night,,#HappyDeathDay #FridayThe13th,9.19019e+17,0.0,0.0,0.0,1.0,NN
6284,KariDeg,10/14/2017 21:54,0,2,seen monday morning avoid mass swarm middle,,#HappyDeathDay,9.19018e+17,-0.296,0.268,0.0,0.732,Neg
6285,calvin_toliver,10/14/2017 21:54,0,0,happy death day good,,,9.19018e+17,0.4019,0.339,0.574,0.087,PP
6286,AneakaCM,10/14/2017 21:53,2,3,happy death day dumb,,,9.19018e+17,-0.5423,0.605,0.311,0.084,Neg
6287,LilWinwell,10/14/2017 21:53,0,0,never,,#HappyDeathDay,9.19018e+17,0.0,0.0,0.0,1.0,NN
6288,brendanbadyy,10/14/2017 21:53,0,7,happy death day insane plot twist ever seen,,,9.19018e+17,-0.4404,0.431,0.242,0.327,Neg
6289,meaatball_xo,10/14/2017 21:53,0,1,watched happy death day last night pretty funny good,,,9.19018e+17,0.8316,0.189,0.617,0.194,PP
6290,hayley_janke,10/14/2017 21:53,0,4,happy death day,,,9.19018e+17,-0.0516,0.453,0.43,0.116,NN
6291,TabloidBintang,10/14/2017 21:53,1,0,happy death day ulang tahun berujung petaka,,,9.19018e+17,-0.0516,0.31,0.294,0.397,NN
6292,BintangTabloid,10/14/2017 21:53,2,0,happy death day ulang tahun berujung petaka,,,9.19018e+17,-0.0516,0.31,0.294,0.397,NN
6293,jaehysns,10/14/2017 21:53,0,4,omg wanna watch happy death day,,,9.19018e+17,-0.0516,0.336,0.319,0.345,NN
6294,jizzymacc,10/14/2017 21:53,0,0,happy death day pretty,,,9.19018e+17,0.4588,0.331,0.585,0.085,PP
6295,KidVercetti,10/14/2017 21:53,0,0,good af,,#HappyDeathDay,9.19018e+17,0.4404,0.0,0.744,0.256,PP
6296,marialawley1,10/14/2017 21:53,10,17,happy death day good movie,,,9.19018e+17,0.4019,0.312,0.528,0.16,PP
6297,brianna_kinne,10/14/2017 21:53,0,4,want watch happy death day,,,9.19018e+17,0.0258,0.358,0.459,0.183,NN
6298,kirstenogden,10/14/2017 21:53,0,1,birthday movie night see wearing,,#TheKid #HappyDeathDay,9.19018e+17,0.0,0.0,0.0,1.0,NN
6299,BurondoNoMeinu,10/14/2017 21:53,0,0,finished happy death day holy crap loved,,,9.19018e+17,0.2732,0.38,0.444,0.175,PP
6300,Skullotor,10/14/2017 21:53,0,0,watching happy death day amc loews wayne,,,9.19018e+17,-0.0516,0.31,0.294,0.397,NN
6301,SordidCinema,10/14/2017 21:53,0,0,fun slight update,,#HappyDeathDay,9.19018e+17,0.5106,0.0,0.623,0.377,PP
6302,GoombaStompMag,10/14/2017 21:53,0,0,fun slight update,,#HappyDeathDay,9.19018e+17,0.5106,0.0,0.623,0.377,PP
6303,TayNXTGEN,10/14/2017 21:52,0,13,happy death day good,,,9.19018e+17,0.4019,0.339,0.574,0.087,PP
6304,_christinuh_,10/14/2017 21:52,1,11,fact figured killer happy death day watching trailer amazing,,,9.19018e+17,-0.1779,0.396,0.362,0.242,Neg
6305,ashleyreyonna,10/14/2017 21:52,0,0,tryna go see happy death day,,,9.19018e+17,-0.0516,0.336,0.319,0.345,NN
6306,iamsammysc,10/14/2017 21:52,0,0,happy death day,@gummybearstitch,#fridaythe13th #HorrorMovies,9.19018e+17,-0.0516,0.453,0.43,0.116,NN
6307,NerdyGamer852,10/14/2017 21:52,0,0,bout c happy death day fun,,#gettingindaspirit,9.19018e+17,0.4767,0.302,0.543,0.155,PP
6308,kspingler,10/14/2017 21:52,1,5,happy death day solid case anyone wondering,,,9.19018e+17,0.1027,0.295,0.402,0.303,PP
6309,ClockBomb,10/14/2017 21:52,1,1,happy death day confuso mas eu achei felizmente vai virar um filme cult futuro,,,9.19018e+17,-0.0516,0.199,0.189,0.612,NN
6310,mixtapejdbs,10/14/2017 21:52,0,0,happy death day actually really good recommend,,,9.19018e+17,0.6976,0.235,0.584,0.181,PP
6311,KaylaMichelley_,10/14/2017 21:52,0,2,least girl happy death day oh btw good movie go see lol,,,9.19018e+17,0.6705,0.183,0.441,0.376,PP
6312,downslott,10/14/2017 21:52,1,0,happy death day,@Voidtexx,,9.19018e+17,-0.0516,0.453,0.43,0.116,NN
6313,cdeisyy,10/14/2017 21:52,0,0,dude wanna go see happy death day,,,9.19018e+17,-0.0516,0.31,0.294,0.397,NN
6314,XxLost_DragonxX,10/14/2017 21:51,0,0,happy death day actually amazing,,,9.19018e+17,0.5574,0.291,0.56,0.149,PP
6315,omgmaicz,10/14/2017 21:51,0,1,happy death day love story,,,9.19018e+17,0.6124,0.283,0.572,0.145,PP
6316,sadsongdan,10/14/2017 21:51,0,0,im going see happy death day byeeee,,,9.19018e+17,-0.0516,0.31,0.294,0.397,NN
6317,daddyissuestana,10/14/2017 21:51,0,7,saw happy death day good got fist,,,9.19018e+17,0.4019,0.269,0.455,0.276,PP
6318,Bosteveson197,10/14/2017 21:51,0,3,happy death day,,,9.19018e+17,-0.0516,0.453,0.43,0.116,NN
6319,shayxmitch,10/14/2017 21:51,0,2,happy death day good,,,9.19018e+17,0.4019,0.339,0.574,0.087,PP
6320,owhyort,10/14/2017 21:51,0,0,happy death day movie kluar month scared wht bday shit thing,,,9.19018e+17,-0.7717,0.493,0.175,0.332,Neg
6321,michaelasuski,10/14/2017 21:51,0,3,experienced happy death day seen times,,,9.19018e+17,-0.0516,0.336,0.319,0.345,NN
6322,ViewJosh,10/14/2017 21:51,0,0,movie night watching happy death day amc kips bay,,,9.19018e+17,-0.0516,0.267,0.253,0.479,NN
6323,Luc_Animations,10/14/2017 21:50,0,0,happy death day,,,9.19018e+17,-0.0516,0.453,0.43,0.116,NN
6324,mikebrown924,10/14/2017 21:50,0,2,added video playlist days horror happy death day,@YouTube,#11,9.19018e+17,-0.5994,0.466,0.227,0.307,Neg
6325,CalebBurdett18,10/14/2017 21:50,0,0,breathe lights split last shift happy death day saw,,,9.19018e+17,-0.0516,0.267,0.253,0.479,NN
6326,marilynnx3,10/14/2017 21:50,0,0,happy death day shop thunderbird theatres,@Swap,#drivein,9.19018e+17,-0.0516,0.336,0.319,0.345,NN
6327,AdibMahari,10/14/2017 21:50,0,1,happy death day blade runner mana satu layan aku tak susah nak konfius,,,9.19018e+17,-0.0516,0.21,0.199,0.591,NN
6328,joshhyndshaw,10/14/2017 21:50,0,2,actually physically hurt watching happy death day tonight watch ugh,,,9.19018e+17,-0.7506,0.51,0.187,0.303,Neg
6329,LeechiPeachy,10/14/2017 21:50,0,2,happy death day great,,,9.19018e+17,0.5994,0.307,0.614,0.079,PP
6330,jessforafp,10/14/2017 21:50,0,3,watched one best movies ive ever would recommed even ur horror movies,,#happydeathday,9.19018e+17,0.128,0.207,0.235,0.559,PP
6331,karenfromtwitta,10/14/2017 21:50,0,0,happy death day fucking,,,9.19017e+17,-0.0516,0.406,0.385,0.208,NN
6332,DiamondLouX,10/14/2017 21:50,2,2,yuki cinemas red rock,@D_N_Media @Maria702Virgo @Regal,#HappyDeathDay,9.19017e+17,0.0,0.0,0.0,1.0,NN
6333,ohjefframos,10/14/2017 21:50,0,4,happy death day pretty,,,9.19017e+17,0.4588,0.331,0.585,0.085,PP
6334,amERRICAsfinest,10/14/2017 21:50,1,4,happy death day movie good,,,9.19017e+17,0.4019,0.312,0.528,0.16,PP
6335,MAD0218,10/14/2017 21:50,0,2,expecting happy death day scary smh little disappointed mood scared,,,9.19017e+17,-0.8791,0.658,0.164,0.177,Neg
6336,gjb512,10/14/2017 21:49,0,0,byeeeeeeeeeee,,#HappyDeathDay,9.19017e+17,0.0,0.0,0.0,1.0,NN
6337,AlexissBrookeee,10/14/2017 21:49,0,5,happy death day probably new favorite movie,,,9.19017e+17,0.4215,0.267,0.459,0.274,PP
6338,dbeauuty,10/14/2017 21:49,1,1,tired seeing happy death day movie timeline,,,9.19017e+17,-0.4767,0.469,0.255,0.276,Neg
6339,hmujulian,10/14/2017 21:49,0,0,seeing many commercials kinda want see happy death day get know,,,9.19017e+17,-0.1171,0.239,0.272,0.489,Neg
6340,x0lupitaa,10/14/2017 21:49,0,0,happy death day great,,,9.19017e+17,0.5994,0.307,0.614,0.079,PP
6341,Nolan26Jake,10/14/2017 21:49,0,0,neutral,@UniversalHorror @blumhouse @jessica_rothe @israelbroussard @RubyModine @raylynn93 @creetureshow,#HappyDeathDayMovie #Fridaythe13th,9.19017e+17,0.0,0.0,0.0,1.0,NN
6342,324_B21,10/14/2017 21:49,0,0,saw happy death day aggregate worst,,,9.19017e+17,-0.6486,0.544,0.252,0.204,Neg
6343,acidoreo,10/14/2017 21:49,0,0,going watch happy death day,@UniversalHorror,,9.19017e+17,-0.0516,0.368,0.349,0.283,NN
6344,gabiineuensch,10/14/2017 21:49,0,0,watching happy death day cant wait see hehe,,,9.19017e+17,-0.0516,0.287,0.272,0.441,NN
6345,koala622,10/14/2017 21:49,0,1,happy death day hollywood palms tonight,,,9.19017e+17,-0.0516,0.336,0.319,0.345,NN
6346,allieemswiler,10/14/2017 21:49,0,0,really want see happy death day,,,9.19017e+17,0.1672,0.313,0.446,0.241,PP
6347,manuel_coutino,10/14/2017 21:48,0,0,semanas para el estreno de,,#HappyDeathDay #FelizD,9.19017e+17,0.0,0.0,0.0,1.0,NN
6348,__lildave,10/14/2017 21:48,0,0,happy death day,,,9.19017e+17,-0.0516,0.453,0.43,0.116,NN
6349,Moceri_38,10/14/2017 21:48,1,1,highly recommend happy death day,,,9.19017e+17,0.3834,0.322,0.523,0.155,PP
6350,maria64896321,10/14/2017 21:48,0,0,de estreia morte te happy death day,,#,9.19017e+17,-0.0516,0.31,0.294,0.397,NN
6351,schoolboyclif,10/14/2017 21:48,0,4,really wanna go see happy death day,,,9.19017e+17,-0.0516,0.31,0.294,0.397,NN
6352,laschuyler,10/14/2017 21:48,0,0,teresa para ir assistir happy death day,,,9.19017e+17,-0.0516,0.31,0.294,0.397,NN
6353,Crimsonwing98,10/14/2017 21:47,0,0,liked video happy death day,@YouTube,,9.19017e+17,0.3818,0.315,0.524,0.161,PP
6354,thegaryhicks,10/14/2017 21:47,0,0,go see happy death day better,,,9.19017e+17,0.4019,0.289,0.489,0.222,PP
6355,x3_jennnnn,10/14/2017 21:47,0,1,happy death day jump bad parts lmao,,,9.19017e+17,0.0516,0.411,0.422,0.167,NN
6356,blankatooturnt,10/14/2017 21:47,0,0,happy death day,,,9.19017e+17,-0.0516,0.453,0.43,0.116,NN
6357,ChristianShow17,10/14/2017 21:47,0,0,happy death day movie via,@YouTube,,9.19017e+17,-0.0516,0.368,0.349,0.283,NN
6358,SaraWThinks,10/14/2017 21:47,0,0,think saw movies seeing happy death day def got dirty looks dude earpiece,@QueenieElam @nikkihaley,,9.19017e+17,-0.4767,0.332,0.18,0.488,Neg
6359,ariskookies,10/14/2017 21:47,1,1,going watch happy death day commercials seen hope good looks ads,,,9.19017e+17,0.6808,0.191,0.466,0.343,PP
6360,natalieonfire,10/14/2017 21:47,0,2,happy death day fun,,,9.19017e+17,0.4767,0.328,0.588,0.084,PP
6361,kendahlperdont,10/14/2017 21:47,1,4,madi see happy death day goes scream embarrass front everyone breaking,,,9.19017e+17,-0.6249,0.451,0.19,0.359,Neg
6362,dancingdoubt,10/14/2017 21:47,0,3,ok could one think better name happy death day,,,9.19017e+17,0.5994,0.22,0.497,0.282,PP
6363,LilliePulitzer,10/14/2017 21:47,3,8,happy death day,,,9.19017e+17,-0.0516,0.453,0.43,0.116,NN
6364,_DreamChasinn,10/14/2017 21:47,0,0,lets hope see happy death day actually live shit,,,9.19017e+17,-0.2263,0.393,0.346,0.262,Neg
6365,stb_mike,10/14/2017 21:47,0,1,happy death day,,,9.19017e+17,-0.0516,0.453,0.43,0.116,NN
6366,a1montilla,10/14/2017 21:46,0,0,sooo good funny fuck,,#HappyDeathDay,9.19017e+17,0.3182,0.34,0.563,0.097,PP
6367,kaity_rose_g,10/14/2017 21:46,0,0,recommend happy death day,,#Friday13th,9.19017e+17,0.3182,0.351,0.559,0.09,PP
6368,hoorayitsmario,10/14/2017 21:46,0,0,currently watching happy death day,,#trakt,9.19017e+17,-0.0516,0.368,0.349,0.283,NN
6369,LaneyWillis,10/14/2017 21:46,1,4,happy death day good movie,,,9.19016e+17,0.4019,0.312,0.528,0.16,PP
6370,Queen_NayNayy,10/14/2017 21:46,0,0,wanna see happy death day,,,9.19016e+17,-0.0516,0.368,0.349,0.283,NN
6371,steven_kastner,10/14/2017 21:46,0,0,week episode happy death day last new,,,9.19016e+17,-0.0516,0.31,0.294,0.397,NN
6372,Mary_Winston113,10/14/2017 21:46,0,0,keep getting spotify ads happy death day critics saying super hon seen season one,,,9.19016e+17,0.3612,0.257,0.321,0.422,PP
6373,AudryLafferty,10/14/2017 21:46,0,0,loved,@jessica_rothe @israelbroussard,#HappyDeathDay,9.19016e+17,0.5994,0.0,1.0,0.0,PP
6374,LAlten96,10/14/2017 21:46,0,0,happy death day,,,9.19016e+17,-0.0516,0.453,0.43,0.116,NN
6375,paige_gondo,10/14/2017 21:46,0,5,saw happy death day amazing movie,,,9.19016e+17,0.5574,0.271,0.521,0.208,PP
6376,ItsMeganxox,10/14/2017 21:45,0,0,happy day,,,9.19016e+17,0.5719,0.0,0.787,0.213,PP
6377,migznach,10/14/2017 21:45,0,0,happy death day sooooooo,,,9.19016e+17,-0.0516,0.406,0.385,0.208,NN
6378,delanoroses,10/14/2017 21:45,0,1,happy death day funny ohmygod,,,9.19016e+17,0.4019,0.312,0.528,0.16,PP
6379,madisonisley,10/14/2017 21:45,0,1,whose trying go see happy death day,,,9.19016e+17,-0.0516,0.31,0.294,0.397,NN
6380,yah_08,10/14/2017 21:45,0,0,watching happy death day,,,9.19016e+17,-0.0516,0.406,0.385,0.208,NN
6381,kassymoralez,10/14/2017 21:45,0,0,everyone went see happy death day,,,9.19016e+17,-0.0516,0.336,0.319,0.345,NN
6382,lizadobrikova,10/14/2017 21:45,0,6,happy death day better one fucking good movie,,,9.19016e+17,0.7089,0.22,0.553,0.226,PP
6383,yahboyantman,10/14/2017 21:45,0,9,weird excited happy death day looks like weird,,,9.19016e+17,0.3182,0.408,0.48,0.112,PP
6384,Toonz_Mafia,10/14/2017 21:45,0,0,neutral,,#HappyDeathDay #FridayThe13th,9.19016e+17,0.0,0.0,0.0,1.0,NN
6385,nahlalas,10/14/2017 21:45,1,2,watching happy death day black girl characters name becky tell intentional,,,9.19016e+17,-0.0516,0.235,0.223,0.542,NN
6386,j_air_e,10/14/2017 21:45,0,1,soy tonto,,,9.19016e+17,0.0,0.0,0.0,1.0,NN
6387,aidanisha,10/14/2017 21:45,1,6,okay watched happy death day actually one best movies ever genuinely enjoyed ever second,,,9.19016e+17,0.8481,0.15,0.504,0.346,PP
6388,thejaliyabrown,10/14/2017 21:45,0,6,happy death day type movie watch,,,9.19016e+17,-0.0516,0.336,0.319,0.345,NN
6389,Talantbt,10/14/2017 21:45,0,0,friday movie watching happy death day,,,9.19016e+17,-0.0516,0.336,0.319,0.345,NN
6390,VOTE_FOR_CASTRO,10/14/2017 21:45,0,0,sarah took see happy death day better,,,9.19016e+17,0.4019,0.269,0.455,0.276,PP
6391,eaxd_,10/14/2017 21:45,0,2,happy death day pretty good,,,9.19016e+17,0.7096,0.265,0.667,0.068,PP
6392,_lexiemadison_,10/14/2017 21:44,1,5,recommend seeing happy death day,,,9.19016e+17,0.3182,0.322,0.512,0.165,PP
6393,alinawhitehouse,10/14/2017 21:44,1,0,happy death day barely concerned abt held savvy,,,9.19016e+17,-0.0516,0.287,0.272,0.441,NN
6394,TranMichaelCar3,10/14/2017 21:44,0,0,went see happy death day better thought would,,,9.19016e+17,0.4019,0.252,0.426,0.323,PP
6395,georgiabecks91,10/14/2017 21:44,0,0,happy death day,@EthanDolan @GraysonDolan,,9.19016e+17,-0.0516,0.453,0.43,0.116,NN
6396,saucyceecee,10/14/2017 21:44,0,0,bruh might go watch happy death day,,,9.19016e+17,-0.0516,0.31,0.294,0.397,NN
6397,kamariahkasher,10/14/2017 21:44,0,2,rlly liked happy death day go see,,,9.19016e+17,0.3818,0.271,0.451,0.278,PP
6398,dauphin_theatre,10/14/2017 21:44,0,0,make wish blow candle facebook might,@happydeathdaymovie,#HappyDeathDay,9.19016e+17,0.4019,0.0,0.351,0.649,PP
6399,georgiabecks91,10/14/2017 21:44,0,0,happy death day,@EthanDolan @GraysonDolan,,9.19016e+17,-0.0516,0.453,0.43,0.116,NN
6400,Senlac_Hill,10/14/2017 21:44,0,0,box poised exceed initial estimates million weekend,,#HappyDeathDay,9.19016e+17,0.25,0.0,0.25,0.75,PP
6401,jahh_nae,10/14/2017 21:44,2,2,wanted see movie long gotta see happy death day better good,,,9.19016e+17,0.6808,0.191,0.466,0.343,PP
6402,HeidiH3idi,10/14/2017 21:44,0,0,go,,,9.19016e+17,0.0,0.0,0.0,1.0,NN
6403,DebraZobel,10/14/2017 21:44,0,1,watching happy death day mjr chesterfield crossing digital cinema,,,9.19016e+17,-0.0516,0.267,0.253,0.479,NN
6404,thefriedcritic,10/14/2017 21:44,0,1,happy death day kind uncynical horror movie want see,,,9.19016e+17,-0.0516,0.38,0.42,0.2,NN
6405,djinnistardust,10/14/2017 21:43,0,0,happy death day got thought,,#horrorjunkie,9.19016e+17,-0.0516,0.368,0.349,0.283,NN
6406,dauphin_theatre,10/14/2017 21:43,0,0,happydeathdaymovie make wish blow candle facebook,,#HappyDeathDay,9.19016e+17,0.4019,0.0,0.351,0.649,PP
6407,AlysandraO,10/14/2017 21:43,0,0,still want go see happy death day,,,9.19016e+17,0.0258,0.302,0.388,0.31,NN
6408,allisonjoy__,10/14/2017 21:43,0,0,see happy death day trailer one time,,,9.19016e+17,-0.0516,0.31,0.294,0.397,NN
6409,ashIeey21,10/14/2017 21:43,0,0,someone see happy death day w,,,9.19016e+17,-0.0516,0.368,0.349,0.283,NN
6410,ChristianShow17,10/14/2017 21:43,0,0,added video playlist happy death day movie review,@YouTube,,9.19016e+17,-0.0516,0.287,0.272,0.441,NN
6411,zJumpsy,10/14/2017 21:43,0,2,watched happy death day,,,9.19016e+17,-0.0516,0.406,0.385,0.208,NN
6412,iitslivv,10/14/2017 21:43,0,2,happy death day good,,,9.19016e+17,0.4019,0.339,0.574,0.087,PP
6413,1066Live,10/14/2017 21:43,22,7,box poised exceed initial estimates million weekend,,#HappyDeathDay,9.19016e+17,0.25,0.0,0.25,0.75,PP
6414,russettcolleen,10/14/2017 21:43,0,1,going see happy death day like u told,,,9.19016e+17,0.3182,0.277,0.44,0.284,PP
6415,FlowerChildDR,10/14/2017 21:43,0,0,going see happy death day,,,9.19016e+17,-0.0516,0.368,0.349,0.283,NN
6416,flyawaySabrina,10/14/2017 21:43,0,0,r u gonna watch happy death day want sure might,,,9.19016e+17,0.34,0.257,0.48,0.263,PP
6417,_longshore17_,10/14/2017 21:43,0,0,wanna watch happy death day tomorrow,,,9.19016e+17,-0.0516,0.336,0.319,0.345,NN
6418,themovievlog,10/14/2017 21:42,0,1,watch oct super fun cool kills good,,#HappyDeathDay #themovievloghorrorthon17,9.19016e+17,0.836,0.196,0.693,0.112,PP
6419,richietoziicr,10/14/2017 21:42,0,2,happy death day really good theatre great everyone yelling whenever something dumb,,,9.19016e+17,0.6195,0.283,0.442,0.275,PP
6420,iamkingarc,10/14/2017 21:42,0,0,watching happy death day,,,9.19016e+17,-0.0516,0.406,0.385,0.208,NN
6421,famouss_sydney,10/14/2017 21:42,0,0,funny,,,9.19016e+17,0.4404,0.0,1.0,0.0,PP
6422,__adriian24,10/14/2017 21:42,3,7,really trying go see happy death day lmao,,,9.19016e+17,0.5719,0.236,0.461,0.303,PP
6423,bombshortyy,10/14/2017 21:42,0,0,happy death day tonight bestie,,,9.19016e+17,-0.0516,0.368,0.349,0.283,NN
6424,j_air_e,10/14/2017 21:42,0,0,im joking,,,9.19015e+17,0.2263,0.0,0.655,0.345,PP
6425,__WakeandJake,10/14/2017 21:42,0,0,highkey tryna watch happy death day tonight,,,9.19015e+17,-0.0516,0.31,0.294,0.397,NN
6426,j_air_e,10/14/2017 21:42,0,0,make cringe still enjoy seeing,,,9.19015e+17,0.4939,0.0,0.444,0.556,PP
6427,grandemakeup,10/14/2017 21:42,0,5,happy death day best movie seen oh god,,,9.19015e+17,0.7269,0.218,0.559,0.223,PP
6428,theycallmelay_,10/14/2017 21:42,1,0,bout go see happy death day,,,9.19015e+17,-0.0516,0.336,0.319,0.345,NN
6429,rasgodnow,10/14/2017 21:42,0,0,gregory,@UniversalHorror,,9.19015e+17,0.0,0.0,0.0,1.0,NN
6430,laurenski_,10/14/2017 21:41,0,2,want see happy death day,,,9.19015e+17,0.0258,0.358,0.459,0.183,NN
6431,batmanboy11,10/14/2017 21:41,0,1,special entry day star awesome check,@jessica_rothe,#31DaysofHorror #HappyDeathDay,9.19015e+17,0.7783,0.0,0.63,0.37,PP
6432,John_Cinema69,10/14/2017 21:41,0,0,happy death day means good laugh,,,9.19015e+17,0.743,0.242,0.634,0.124,PP
6433,christopherveIz,10/14/2017 21:41,0,4,happy death day soooo good,,,9.19015e+17,0.4019,0.312,0.528,0.16,PP
6434,TheRealAJ_,10/14/2017 21:41,0,0,like going see,,#HappyDeathDay,9.19015e+17,0.3612,0.0,0.556,0.444,PP
6435,riggedolans,10/14/2017 21:41,0,3,yo saw happy death day,,,9.19015e+17,-0.0516,0.368,0.349,0.283,NN
6436,Jurassi45095999,10/14/2017 21:41,0,0,saw happy death day like yelling girl million times,,,9.19015e+17,0.3182,0.242,0.385,0.373,PP
6437,GreenLantern188,10/14/2017 21:41,0,0,surprisingly really,,#HappyDeathDay,9.19015e+17,0.296,0.0,0.688,0.313,PP
6438,michelleewadell,10/14/2017 21:41,0,1,happy death day good wtf,,,9.19015e+17,-0.2732,0.503,0.431,0.065,Neg
6439,horrorshow2938,10/14/2017 21:40,0,0,wanna see happy death day one movie trailers actually seemed,,,9.19015e+17,-0.0516,0.25,0.237,0.513,NN
6440,SamEliv7,10/14/2017 21:40,1,7,happy death day good asf lowkey made wanna get hmu,,,9.19015e+17,0.4019,0.223,0.377,0.4,PP
6441,_hadeyxo,10/14/2017 21:40,0,0,happy death day,,,9.19015e+17,-0.0516,0.453,0.43,0.116,NN
6442,_CinemAnna,10/14/2017 21:40,0,2,rom com horror,,#HappyDeathDay,9.19015e+17,-0.5719,0.649,0.0,0.351,Neg
6443,vythtran,10/14/2017 21:40,0,0,loved happy death day good,,,9.19015e+17,0.765,0.253,0.682,0.065,PP
6444,Anevaybri,10/14/2017 21:40,0,0,want see happy death day movie like,,,9.19015e+17,0.3818,0.271,0.521,0.208,PP
6445,jgorman8686,10/14/2017 21:40,0,0,seeing,,#HappyDeathDay,9.19015e+17,0.0,0.0,0.0,1.0,NN
6446,karington_,10/14/2017 21:40,0,4,happy death day insaaane,,,9.19015e+17,-0.0516,0.406,0.385,0.208,NN
6447,BarnesImmo,10/14/2017 21:40,0,0,official happy death day via poll seen please rate,,,9.19015e+17,0.2732,0.245,0.377,0.377,PP
6448,jeymalayiki,10/14/2017 21:40,0,0,happy death day better,,,9.19015e+17,0.4019,0.339,0.574,0.087,PP
6449,pulidodavid24,10/14/2017 21:40,0,3,homework happy death day later,,,9.19015e+17,-0.0516,0.368,0.349,0.283,NN
6450,irisisapotas,10/14/2017 21:40,0,0,going movies watch happy death day,,,9.19015e+17,-0.0516,0.336,0.319,0.345,NN
6451,Pushman,10/14/2017 21:39,0,0,guess ending happy death day correctly get movie,,,9.19015e+17,-0.0516,0.287,0.272,0.441,NN
6452,torilynn1016,10/14/2017 21:39,1,5,dude someone go see happy death day w,,,9.19015e+17,-0.0516,0.31,0.294,0.397,NN
6453,Tamaraw68415067,10/14/2017 21:39,0,3,happy death day actually pretty good fun way spend friday,,,9.19015e+17,0.8481,0.177,0.595,0.227,PP
6454,Variety,10/14/2017 21:39,13,47,box poised exceed initial estimates million weekend,,#HappyDeathDay,9.19015e+17,0.25,0.0,0.25,0.75,PP
6455,bekahroonie,10/14/2017 21:39,0,2,happy death day maze universal studios good,,,9.19015e+17,0.4019,0.269,0.455,0.276,PP
6456,aleecortesxx,10/14/2017 21:39,0,0,watch happy death day sooo bad,,,9.19015e+17,-0.5719,0.525,0.262,0.213,Neg
6457,Helen_harper11,10/14/2017 21:39,1,0,bruh gotto see happy death day,,,9.19015e+17,-0.0516,0.336,0.319,0.345,NN
6458,Joeblack3rd,10/14/2017 21:39,0,0,happy death day tonight,,,9.19015e+17,-0.0516,0.406,0.385,0.208,NN
6459,WinterMarie96,10/14/2017 21:39,0,1,came see happy death day theatre loud badass little high,,,9.19015e+17,-0.2023,0.34,0.228,0.432,Neg
