Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
1197,Choycho69802522,10/17/2017 9:46,0,0,happy death day haahahaha,,,9.20285e+17,-0.0516,0.406,0.385,0.208,NN
1198,b_moric,10/17/2017 9:46,15,57,need see happy death day,,,9.20285e+17,-0.0516,0.368,0.349,0.283,NN
1199,hadiREAL_,10/17/2017 9:45,1,1,happy death day corny sooooo mad,,,9.20285e+17,-0.5267,0.514,0.268,0.217,Neg
1200,Mickey_1_Perez,10/17/2017 9:45,0,0,happy death day horror movies terrifying hollywood studios via,@thr,,9.20285e+17,-0.8225,0.565,0.185,0.25,Neg
1201,von_104,10/17/2017 9:43,0,0,happy death day,,#Filmarks # #HappyDeathDay,9.20284e+17,-0.0516,0.453,0.43,0.116,NN
1202,jesmintan_97,10/17/2017 9:42,0,0,song used movie happy death day nearly wet excitement heard badass intro,@ddlovato,,9.20284e+17,0.34,0.27,0.338,0.392,PP
1203,ikaRohazid,10/17/2017 9:42,0,0,x de spe nak ajak pegi tgok happy death day ke,,,9.20284e+17,-0.0516,0.25,0.237,0.513,NN
1204,muhdfirhan_,10/17/2017 9:41,0,1,happy death day best gilaa,,,9.20284e+17,0.6124,0.283,0.572,0.145,PP
1205,PublimetroChile,10/17/2017 9:40,0,0,happy death day logra el uno de la taquilla en estados unidos,,,9.20283e+17,-0.0516,0.222,0.21,0.568,NN
1206,SofeaRahim_,10/17/2017 9:39,0,1,happy death day iolls kasi,,,9.20283e+17,-0.0516,0.368,0.349,0.283,NN
1207,Syafnori,10/17/2017 9:39,0,1,tadi nk tengok happy death day tapi sebab lewat sangat lepas asar baru wayang pukul yg ada geostorm dgn apa,,,9.20283e+17,-0.0516,0.152,0.145,0.703,NN
1208,poutyjongdae,10/17/2017 9:38,0,4,watchingg happy death day,,,9.20283e+17,-0.0516,0.406,0.385,0.208,NN
1209,amirulfithri95,10/17/2017 9:37,0,0,happy death day cuak shal,,,9.20283e+17,-0.0516,0.368,0.349,0.283,NN
1210,MiyaGotSnacks,10/17/2017 9:36,0,0,movie happy death day whackkk,,,9.20282e+17,-0.0516,0.368,0.349,0.283,NN
1211,PavilionCinema,10/17/2017 9:34,0,0,happy death day starts pavilion book tickets,,,9.20282e+17,-0.0516,0.31,0.294,0.397,NN
1212,JeffMovieMan,10/17/2017 9:34,0,0,seen happy death day would recommend really,,,9.20282e+17,0.3182,0.277,0.44,0.284,PP
1213,ZackPuds,10/17/2017 9:34,0,1,movies row happydeathday tombirou penunggu rimba,,,9.20282e+17,0.0,0.0,0.0,1.0,NN
1214,TheTerribleHook,10/17/2017 9:33,0,0,flick,,#HappyDeathDay,9.20282e+17,0.0,0.0,0.0,1.0,NN
1215,WampusCatJoe,10/17/2017 9:33,0,0,go see happy death day jesus pumpkin guys years,,,9.20282e+17,-0.0516,0.267,0.253,0.479,NN
1216,syaamokhti,10/17/2017 9:33,0,0,hopefully happy death day tak menghampakan la,,,9.20282e+17,0.3612,0.273,0.448,0.28,PP
1217,harmonicageIIer,10/17/2017 9:33,0,0,going happy death day yeet,,,9.20281e+17,-0.0516,0.368,0.349,0.283,NN
1218,xseandlprt17x,10/17/2017 9:32,0,2,watch happy death day,,,9.20281e+17,-0.0516,0.406,0.385,0.208,NN
1219,kerolkazama,10/17/2017 9:31,0,0,geostorm happy death day crucifixion,,,9.20281e+17,-0.0516,0.368,0.349,0.283,NN
1220,efhrhm_,10/17/2017 9:30,0,0,happy death day best ya allah,,,9.20281e+17,0.6124,0.264,0.534,0.203,PP
1221,filmdailyco,10/17/2017 9:30,0,1,happy death day celebrates killer opening weekend,,#Movies #Filmmaking #News #Screenwriter #Producer #Editor,9.20281e+17,-0.2023,0.441,0.398,0.161,Neg
1222,BeritagarID,10/17/2017 9:30,1,1,happy death day pukul jatuh blade runner,,#BeritagarHariIni,9.20281e+17,-0.0516,0.31,0.294,0.397,NN
1223,Moraes_Vini,10/17/2017 9:30,0,1,acabei de assistir happy death day e,,,9.20281e+17,-0.0516,0.336,0.319,0.345,NN
1224,dyanaradzie,10/17/2017 9:29,0,0,izzah bila bila je jom zannn happy death day azan tu busy sangatt mana nak lepak dah skrgg,,,9.20281e+17,-0.0516,0.165,0.157,0.678,NN
1225,anatiNasuha,10/17/2017 9:28,0,0,happy death day dah tengok,,,9.2028e+17,-0.0516,0.368,0.349,0.283,NN
1226,JordanaaW,10/17/2017 9:27,0,0,really want watch happy death day,,,9.2028e+17,0.1672,0.313,0.446,0.241,PP
1227,shaziahnabilah,10/17/2017 9:26,0,0,tgok happy death day la dulu esok,,,9.2028e+17,-0.0516,0.31,0.294,0.397,NN
1228,prncssblz,10/17/2017 9:24,0,1,may laban pa gsw rockets tom showing na rin bad genius happy death day bukas waaaahhhhttt,,,9.20279e+17,-0.5719,0.307,0.154,0.539,Neg
1229,gizatoke,10/17/2017 9:22,0,2,yop yop buzzin exclusive screening happy death day,,,9.20279e+17,0.0772,0.277,0.369,0.355,PP
1230,fast_hollywood,10/17/2017 9:21,0,0,happy death day horror movies terrifying,,,9.20279e+17,-0.8225,0.665,0.218,0.118,Neg
1231,chickubaby,10/17/2017 9:21,0,0,happy death day cinemas petaling,@TGV,,9.20279e+17,-0.0516,0.368,0.349,0.283,NN
1232,Raekwon_Jenkins,10/17/2017 9:19,1,1,tryna see happy death day movie today,,,9.20278e+17,-0.0516,0.31,0.294,0.397,NN
1233,AudioblocksCo,10/17/2017 9:18,0,0,took nearly years make movie happy death day,,#horror #filmmaking,9.20278e+17,-0.0516,0.287,0.272,0.441,NN
1234,freakyfangirl16,10/17/2017 9:18,0,0,happy death day,,,9.20278e+17,-0.0516,0.453,0.43,0.116,NN
1235,MugiwaraLuffy_,10/17/2017 9:17,0,0,yeah personally think happy death day get old really,,,9.20278e+17,0.25,0.247,0.373,0.38,PP
1236,contrapuntovzla,10/17/2017 9:17,0,0,happy death day se adelanta al de los muertos reina en la taquilla estadounidense,,,9.20277e+17,-0.0516,0.199,0.189,0.612,NN
1237,KOngOnlinefree,10/17/2017 9:16,0,0,watch watch happy death day full movie,,,9.20277e+17,-0.0516,0.31,0.294,0.397,NN
1238,boyyjy,10/17/2017 9:16,0,0,happy death day w kuala wp kuala,@TGVCinemas,,9.20277e+17,0.2023,0.31,0.452,0.238,PP
1239,VersionFinal,10/17/2017 9:16,0,0,happy death day anota otro tanto de para la blumhouse,,#Espect #17Oct,9.20277e+17,-0.0516,0.25,0.237,0.513,NN
1240,lssajoke,10/17/2017 9:15,1,1,went go watch happy death day sunday pleased,,,9.20277e+17,0.4019,0.252,0.426,0.323,PP
1241,RascalFKennedy,10/17/2017 9:15,1,4,get happy death day best horror movies,,,9.20277e+17,0.0772,0.411,0.427,0.162,PP
1242,clipsonlinetv,10/17/2017 9:14,0,0,happy death day box horror continues totally kill cinema blend,,#Movies #Film,9.20277e+17,-0.8718,0.565,0.166,0.269,Neg
1243,AthrhJsni,10/17/2017 9:14,0,1,escape happy death day need extra time tomorrow movie marathon,,,9.20277e+17,0.128,0.239,0.331,0.429,PP
1244,alexistaitano,10/17/2017 9:12,0,0,happy death day goooooodddddd loved,,,9.20276e+17,0.5719,0.289,0.563,0.148,PP
1245,theftmirl,10/17/2017 9:12,0,0,happy death day happy date day screen cinemas shah,@Golden @gscinemas,,9.20276e+17,0.5423,0.225,0.428,0.347,PP
1246,brendybossun,10/17/2017 9:11,0,0,ah kayaknya brave tayangnya besok happy death day yang,,,9.20276e+17,0.4939,0.229,0.418,0.353,PP
1247,contrapuntovzla,10/17/2017 9:10,0,0,happy death day se adelanta al de los muertos reina en la taquilla estadounidense,,,9.20276e+17,-0.0516,0.199,0.189,0.612,NN
1248,_ItsKaylaBugg,10/17/2017 9:09,0,0,happy death day great movie,,,9.20276e+17,0.5994,0.285,0.569,0.146,PP
1249,SmutMatters,10/17/2017 9:09,0,0,new movie review happy death day,,,9.20276e+17,-0.0516,0.336,0.319,0.345,NN
1250,2Drixxy,10/17/2017 9:07,4,2,still see boo geo storm happy death day,,,9.20275e+17,-0.0516,0.287,0.272,0.441,NN
1251,LawLau_93,10/17/2017 9:07,0,1,someone come see please scared go,,#HappyDeathDay,9.20275e+17,-0.1531,0.315,0.25,0.435,Neg
1252,sharellenicolee,10/17/2017 9:06,0,1,want see happy death day one go cho asked,,,9.20275e+17,0.0258,0.262,0.336,0.403,NN
1253,vinilo_negro,10/17/2017 9:06,0,0,se hace con el en el usa,,#HappyDeathDay #1 #BoxOffice,9.20275e+17,0.0,0.0,0.0,1.0,NN
1254,shirahim,10/17/2017 9:06,0,0,happy death day,,,9.20275e+17,-0.0516,0.453,0.43,0.116,NN
1255,ericaisdaname_,10/17/2017 9:02,0,0,bad happy death day jigsaw pls huhuhu bisag di pa showing ang isa hahaha gusto nako sila malantaw cooperate monehh,,,9.20274e+17,0.0516,0.239,0.277,0.484,NN
1256,pikahw,10/17/2017 9:01,0,0,happy death day king kuala,@Sushi,,9.20274e+17,-0.0516,0.368,0.349,0.283,NN
1257,WashingtonHisp,10/17/2017 9:01,0,0,happy death day ahuyenta de primer lugar,,,9.20274e+17,-0.0516,0.31,0.294,0.397,NN
1258,ksaxbox,10/17/2017 9:01,0,0,neutral,,#HappyDeathDay,9.20273e+17,0.0,0.0,0.0,1.0,NN
1259,dconheels,10/17/2017 9:01,0,0,happy death day number one box office weekend,,,9.20273e+17,0.0258,0.281,0.36,0.36,NN
1260,georgeeeemae,10/17/2017 9:00,0,0,happy death day,,,9.20273e+17,-0.0516,0.453,0.43,0.116,NN
1261,GoodMenProject,10/17/2017 9:00,0,0,happy death day tries horror version popular film although good moments,,,9.20273e+17,0.2023,0.33,0.409,0.261,PP
1262,IGNme,10/17/2017 9:00,0,3,neutral,,#HappyDeathDay,9.20273e+17,0.0,0.0,0.0,1.0,NN
1263,uipmoviesph,10/17/2017 9:00,0,0,movie review absolute tag friends watch cinemas,,#HappyDeathDay,9.20273e+17,0.4767,0.0,0.341,0.659,PP
1264,Universal_NL,10/17/2017 9:00,0,0,van de makers van nu de,,#HappyDeathDay,9.20273e+17,0.0,0.0,0.0,1.0,NN
1265,tonijaiceelene_,10/17/2017 8:59,0,0,dali ung ano happy death day hahahahahaha,,,9.20273e+17,-0.0516,0.31,0.294,0.397,NN
1266,whatzittoooyaa,10/17/2017 8:58,0,5,somebody hook happy death day movie link,,,9.20273e+17,-0.0516,0.31,0.294,0.397,NN
1267,Drey1818,10/17/2017 8:58,0,1,happy death day gooood,,,9.20273e+17,-0.0516,0.406,0.385,0.208,NN
1268,pblovar,10/17/2017 8:57,0,0,happy death day sis bagi pergi la tgk anak anak,,,9.20273e+17,-0.0516,0.25,0.237,0.513,NN
1269,TheSundayLife,10/17/2017 8:57,7,10,competion facebook instagram pairs tickets wed night movie house dublin rd frat,,#HappyDeathDay,9.20272e+17,0.0,0.0,0.0,1.0,NN
1270,jaeapril_c,10/17/2017 8:57,0,1,saw watched preview june promised see frkn finally promise kept,,#HappyDeathDay,9.20272e+17,0.5859,0.0,0.375,0.625,PP
1271,SyamilZamrii,10/17/2017 8:56,0,0,happy death day ni best ke tak,,,9.20272e+17,0.6124,0.247,0.5,0.253,PP
1272,nrwrdnadyna,10/17/2017 8:56,0,0,happy death day,,,9.20272e+17,-0.0516,0.453,0.43,0.116,NN
1273,360video_,10/17/2017 8:55,0,0,happy death day video,,,9.20272e+17,-0.0516,0.406,0.385,0.208,NN
1274,lyanarahimi,10/17/2017 8:55,0,1,happy death day night cineplex batu johor,@MBO @nad_yeng,,9.20272e+17,-0.0516,0.31,0.294,0.397,NN
1275,lilamandamarie,10/17/2017 8:54,0,1,anyone wanna go see happy death day today,,,9.20272e+17,-0.0516,0.287,0.272,0.441,NN
1276,DylChris,10/17/2017 8:53,0,0,happy death day kinda trash kinda kept guessing,,,9.20272e+17,-0.0516,0.287,0.272,0.441,NN
1277,exoticdouche,10/17/2017 8:53,0,1,happy death day,,#RepublicanAMovie,9.20271e+17,-0.0516,0.453,0.43,0.116,NN
1278,ButtletDota,10/17/2017 8:52,0,2,groundhog day really good movie totally happy death day unwatchable title,,,9.20271e+17,0.4602,0.216,0.371,0.413,PP
1279,aaaaaaaa6119,10/17/2017 8:52,0,1,happy death day,,,9.20271e+17,-0.0516,0.453,0.43,0.116,NN
1280,iezalarff,10/17/2017 8:51,0,1,happy death day awesome,,,9.20271e+17,0.5994,0.307,0.614,0.079,PP
1281,_mfz97,10/17/2017 8:49,0,1,esk gentle pergi tgk happy death day makan seoul garden sorang sorang haha,,,9.20271e+17,0.6908,0.173,0.427,0.4,PP
1282,crbyerim,10/17/2017 8:48,0,0,happy death day,,,9.2027e+17,-0.0516,0.453,0.43,0.116,NN
1283,20inevitable,10/17/2017 8:47,0,3,happy death day confusing,,,9.2027e+17,-0.2732,0.552,0.352,0.095,Neg
1284,mant_a_tangi,10/17/2017 8:46,0,1,geostorm happy death day released friday,,,9.2027e+17,-0.0516,0.336,0.319,0.345,NN
1285,HarrisonSmith85,10/17/2017 8:45,2,6,success slasher give slasher throwback,,#HappyDeathDay,9.2027e+17,0.5719,0.0,0.481,0.519,PP
1286,nighthinker_,10/17/2017 8:45,0,0,first day rest happy death day,,,9.20269e+17,-0.0516,0.336,0.319,0.345,NN
1287,GirlsNextGore,10/17/2017 8:44,1,2,give resounding thumbs high,@UniversalHorror,#HappyDeathDayMovie,9.20269e+17,0.0,0.0,0.0,1.0,NN
1288,RyleyLoser,10/17/2017 8:44,0,0,got seeing happy death day feel like could fun considering premise way laughs,,,9.20269e+17,0.8316,0.159,0.516,0.325,PP
1289,nurulhaffiza,10/17/2017 8:43,0,0,dik jom tngok happy death day ajak la hmmm idea yg bagus ajak junior pompuan kluar,,,9.20269e+17,-0.0516,0.181,0.171,0.648,NN
1290,D_Khunne,10/17/2017 8:39,1,2,happy death day fine horror comedies,,,9.20268e+17,-0.1027,0.452,0.488,0.06,Neg
1291,AfiqahMardhiah,10/17/2017 8:39,0,0,watch happy death day,,,9.20268e+17,-0.0516,0.406,0.385,0.208,NN
1292,Uberdead,10/17/2017 8:37,1,0,groundhogs day meets slasher worth,,#HappyDeathDay,9.20268e+17,0.2263,0.0,0.322,0.678,PP
1293,DDeqwan,10/17/2017 8:37,0,0,happy death day,,,9.20267e+17,-0.0516,0.453,0.43,0.116,NN
1294,PersonaRei,10/17/2017 8:36,0,0,happy death day many stereotypes figure whether wants taken seriously,,,9.20267e+17,-0.2263,0.344,0.227,0.429,Neg
1295,KOngOnlinefree,10/17/2017 8:36,0,0,watch happy death day movie online full hdstream imdb thriller,,#http,9.20267e+17,0.0516,0.244,0.319,0.438,NN
1296,RenzlerMedia,10/17/2017 8:35,0,0,happy death day scares,,,9.20267e+17,-0.3818,0.573,0.336,0.091,Neg
1297,rainyday_abyss,10/17/2017 8:34,0,0,happy death day,,,9.20267e+17,-0.0516,0.453,0.43,0.116,NN
1298,afiqahsafwans,10/17/2017 8:34,0,1,happy death day,,,9.20267e+17,-0.0516,0.453,0.43,0.116,NN
1299,catLady1111_,10/17/2017 8:34,0,1,handled handle happy death day wait little bit yet released,,,9.20267e+17,-0.0516,0.25,0.237,0.513,NN
1300,syzreenathira,10/17/2017 8:33,0,0,oh tajuk dia happy death day eh tot death day hahahahaha last mins plan kau ckp kau balik ptg thats aku g kalu tk aku teman kau,,,9.20267e+17,-0.6249,0.226,0.107,0.667,Neg
1301,aididnotpray,10/17/2017 8:32,0,1,happy death day plotless many plot significance correlations,,,9.20266e+17,0.2263,0.265,0.395,0.34,PP
1302,ksaxbox,10/17/2017 8:31,0,0,neutral,,#HappyDeathDay,9.20266e+17,0.0,0.0,0.0,1.0,NN
1303,thedigitalgriot,10/17/2017 8:30,0,0,latest digital griot,,#happydeathday #starwars,9.20266e+17,0.0,0.0,0.0,1.0,NN
1304,findelosmundos,10/17/2017 8:30,10,17,la en cruce perfecto entre un slasher atrapado en el,@Nocturnafest,#HappyDeathDay,9.20266e+17,0.3182,0.0,0.204,0.796,PP
1305,favflicks1,10/17/2017 8:30,0,0,american slasher movie read,,#HappyDeathDay #dejavu #horror,9.20266e+17,0.0,0.0,0.0,1.0,NN
1306,Arab_News,10/17/2017 8:30,1,2,happy death day scares box office,,,9.20266e+17,-0.3818,0.485,0.285,0.231,Neg
1307,NuarHassan,10/17/2017 8:30,0,1,happy death day,,,9.20266e+17,-0.0516,0.453,0.43,0.116,NN
1308,IGNme,10/17/2017 8:30,0,4,neutral,,#HappyDeathDay,9.20266e+17,0.0,0.0,0.0,1.0,NN
1309,noorool_,10/17/2017 8:28,0,0,wanna watch happy death day,,,9.20265e+17,-0.0516,0.368,0.349,0.283,NN
1310,wanaidazurah,10/17/2017 8:27,0,0,kau tak pernah ckp kau nak tgk happy death day hari ni,,,9.20265e+17,-0.0516,0.222,0.21,0.568,NN
1311,ceeamparo,10/17/2017 8:25,0,0,moral happy death day asshole someone going kill,,,9.20264e+17,-0.7096,0.497,0.214,0.289,Neg
1312,defilmrecensent,10/17/2017 8:24,1,0,recensie van happy death day door liselotte,@Universal_NL,,9.20264e+17,-0.0516,0.31,0.294,0.397,NN
1313,syazastinson,10/17/2017 8:21,0,1,pretty amazing figured plot early ehekkk,,#HappyDeathDay,9.20263e+17,0.7906,0.0,0.636,0.364,PP
1314,Frunk_1138,10/17/2017 8:20,0,1,hoef je niet voor de verrassingen het verhaal te maar vermakelijk en knap gemaakt,,#HappyDeathDay,9.20263e+17,0.0,0.0,0.0,1.0,NN
1315,LimMiiner,10/17/2017 8:18,0,0,happy death day screen cinemas george,@Golden @gscinemas,,9.20263e+17,-0.0516,0.336,0.319,0.345,NN
1316,alexxismariiee,10/17/2017 8:17,0,1,wanna go see happy death day,,,9.20263e+17,-0.0516,0.336,0.319,0.345,NN
1317,GraveReviewes,10/17/2017 8:17,0,0,happy death day came friday think,,,9.20263e+17,-0.0516,0.336,0.319,0.345,NN
1318,contrapuntovzla,10/17/2017 8:17,0,0,happy death day se adelanta al de los muertos reina en la taquilla estadounidense,,,9.20262e+17,-0.0516,0.199,0.189,0.612,NN
1319,misz_ameyza,10/17/2017 8:16,0,1,tak sabar nak tgok cerita happy death day,,,9.20262e+17,-0.0516,0.287,0.272,0.441,NN
1320,catLady1111_,10/17/2017 8:16,0,1,sure hope happy death day scary thank god pause icon good see,,,9.20262e+17,0.8074,0.258,0.596,0.145,PP
1321,Lisenaaaaa,10/17/2017 8:15,0,0,wanna go see happy death day,,,9.20262e+17,-0.0516,0.336,0.319,0.345,NN
1322,TheTruth24US,10/17/2017 8:15,1,0,happy death day scares box,,#TODAY,9.20262e+17,-0.3818,0.525,0.308,0.167,Neg
1323,SayaAliaaa,10/17/2017 8:12,0,0,dak weh cerita happy death day,,,9.20261e+17,-0.0516,0.336,0.319,0.345,NN
1324,casino_news_jp,10/17/2017 8:12,0,0,happy death day,,#,9.20261e+17,-0.0516,0.453,0.43,0.116,NN
1325,IGotLovesCA,10/17/2017 8:12,1,0,film happy death day bercerita tentang seorang mahasiswi oleh jessica yang harus menjalani hidup yang menyeramkan,,,9.20261e+17,-0.0516,0.181,0.171,0.648,NN
1326,IGotLovesCA,10/17/2017 8:11,2,0,happy death day,,,9.20261e+17,-0.0516,0.453,0.43,0.116,NN
1327,contrapuntovzla,10/17/2017 8:10,1,1,happy death day se adelanta al de los muertos reina en la taquilla estadounidense,,,9.20261e+17,-0.0516,0.199,0.189,0.612,NN
1328,mheganalbana,10/17/2017 8:09,13,16,gustoo nako mutanaw ug happy death day,,,9.2026e+17,-0.0516,0.31,0.294,0.397,NN
1329,faiqzoro,10/17/2017 8:08,0,0,jom nak tengok happy death day,,,9.2026e+17,-0.0516,0.336,0.319,0.345,NN
1330,trueviralnews,10/17/2017 8:07,0,0,happy death day takes box office,,#Buzz #Entertainment #NEWS #news,9.2026e+17,-0.0516,0.336,0.319,0.345,NN
1331,felipemaiaf,10/17/2017 8:07,0,4,tem um filme cinema que chama happy death day e os caras traduziram pra morte ta de,,,9.2026e+17,-0.0516,0.181,0.171,0.648,NN
1332,fu9nrt,10/17/2017 8:06,0,5,happy death day,,,9.2026e+17,-0.0516,0.453,0.43,0.116,NN
1333,peesinelevators,10/17/2017 8:05,0,0,point half pint amsterdam ticket see happy death day,,,9.2026e+17,-0.0516,0.267,0.253,0.479,NN
1334,x_izar,10/17/2017 8:05,0,0,pakai baju petang baru mandi happy death day yg trailer dia keluar dari sekolah tu ek,,,9.2026e+17,-0.0516,0.181,0.171,0.648,NN
1335,JujaOnTheBeat,10/17/2017 8:04,0,1,start na ng bad genius bukas pati ng happy death day,,,9.20259e+17,-0.5719,0.387,0.194,0.419,Neg
1336,clipsonlinetv,10/17/2017 8:04,0,0,happy death day repeats box office film school rejects,,#Movies #Film,9.20259e+17,-0.5267,0.423,0.22,0.357,Neg
1337,perkkedel,10/17/2017 8:03,0,0,tamang pge b uni dillema antara pengabdi setan ato happy death day,,,9.20259e+17,-0.0516,0.235,0.223,0.542,NN
1338,LAUNCHING_FILMS,10/17/2017 8:03,0,0,cinemas week,,#BrawlinCellBlock99 #EarthOneAmazingDay #HappyDeathDay #IRememberYou #TheDeathofStalin,9.20259e+17,0.0,0.0,0.0,1.0,NN
1339,whoisdejon,10/17/2017 8:02,0,0,figured quicker girl happy death day,,,9.20259e+17,-0.0516,0.336,0.319,0.345,NN
1340,dyanquevedo,10/17/2017 8:02,0,0,di pa ata showing sa sine yung happy death day bad genius,,,9.20259e+17,-0.5719,0.368,0.184,0.448,Neg
1341,VShadow4,10/17/2017 8:01,0,5,calling happy death day,,,9.20259e+17,-0.0516,0.406,0.385,0.208,NN
1342,ezzameow,10/17/2017 8:00,0,0,jp taking joke nak pakai baju serious ala ok im gonna watch happy death day la tgk trailer,,,9.20258e+17,0.5719,0.192,0.365,0.443,PP
1343,Allisonjoyce27,10/17/2017 7:59,0,0,three future booking showings wanted book happy death day,,,9.20258e+17,-0.0516,0.267,0.253,0.479,NN
1344,Telemix_et,10/17/2017 7:57,2,2,filme de horror happy death day desplaza runner en la taquilla,,,9.20257e+17,-0.5994,0.394,0.192,0.415,Neg
1345,JohnnyMcQuade,10/17/2017 7:56,0,1,like trailer happy death day film except instead dying stay til instead jolting awake blearily come,,,9.20257e+17,0.3182,0.169,0.268,0.563,PP
1346,kaylaaa_babeee,10/17/2017 7:56,0,15,watched happy death day sure head spot background end orrrrrr,@sampottorff,,9.20257e+17,0.2732,0.231,0.355,0.414,PP
1347,DerianONeill,10/17/2017 7:55,0,2,rlly want see happy death day omg,,,9.20257e+17,0.0258,0.302,0.388,0.31,NN
1348,kathyramo,10/17/2017 7:51,0,0,gm hope happy death day scary movie,@RobinRoberts,,9.20256e+17,-0.128,0.425,0.395,0.18,Neg
1349,hairullnizam_,10/17/2017 7:51,0,0,happy death day,,,9.20256e+17,-0.0516,0.453,0.43,0.116,NN
1350,Kimby_V,10/17/2017 7:46,0,1,neutral,,#Inktober #Day17 #HappyDeathDay,9.20255e+17,0.0,0.0,0.0,1.0,NN
1351,sarahzndns,10/17/2017 7:46,0,0,ok im excited watch happy death day,,,9.20255e+17,0.5267,0.257,0.546,0.197,PP
1352,Maqarcom,10/17/2017 7:45,0,0,happy death day,,,9.20254e+17,-0.0516,0.453,0.43,0.116,NN
1353,Big_John_T1987,10/17/2017 7:44,0,0,liked video happy death day movie review,@YouTube,,9.20254e+17,0.3818,0.271,0.451,0.278,PP
1354,myraanordinn,10/17/2017 7:44,0,1,hahaha banyak movie nak keluar ni aku dah tengok happy death day pergilah tengok sekarang,,,9.20254e+17,0.5267,0.168,0.315,0.517,PP
1355,khairunnxsa,10/17/2017 7:43,0,0,happy death day hurmmmm boleh laaaaa,,,9.20254e+17,-0.0516,0.336,0.319,0.345,NN
1356,LordMiddlewick,10/17/2017 7:42,0,0,come showing happy death day,@cineworld,,9.20254e+17,-0.0516,0.368,0.349,0.283,NN
1357,davidjcooper,10/17/2017 7:42,0,0,went watch happy death day last extremely bring food though whatever,@ipictheaters,,9.20254e+17,-0.0516,0.235,0.223,0.542,NN
1358,yougrimaa,10/17/2017 7:42,0,0,happy death day,,,9.20254e+17,-0.0516,0.453,0.43,0.116,NN
1359,Bryan_teehee,10/17/2017 7:42,0,7,seeing yo ass cinema watch happy death day,,,9.20254e+17,-0.5719,0.46,0.23,0.311,Neg
1360,Songbojin13,10/17/2017 7:42,0,0,neutral,,#HappyDeathDay,9.20254e+17,0.0,0.0,0.0,1.0,NN
1361,myraanordinn,10/17/2017 7:42,0,5,happy death day,,#moviereview,9.20254e+17,-0.0516,0.453,0.43,0.116,NN
1362,elisazulk,10/17/2017 7:41,0,0,happy death day screen cinemas kuala,@Golden,,9.20253e+17,-0.0516,0.336,0.319,0.345,NN
1363,seikatunochie2,10/17/2017 7:41,0,0,happy death day,,,9.20253e+17,-0.0516,0.453,0.43,0.116,NN
1364,Fukugyou1352,10/17/2017 7:41,0,0,happy death day,,,9.20253e+17,-0.0516,0.453,0.43,0.116,NN
1365,Kuramato904,10/17/2017 7:41,0,0,happy death day,,,9.20253e+17,-0.0516,0.453,0.43,0.116,NN
1366,jetup1,10/17/2017 7:40,0,0,happy death day,,,9.20253e+17,-0.0516,0.453,0.43,0.116,NN
1367,faweng_,10/17/2017 7:39,0,2,happy death day best try tgk trailer,,,9.20253e+17,0.6124,0.247,0.5,0.253,PP
1368,nurfazlinn,10/17/2017 7:38,0,2,hihihi mok nengok flatliner dgn happy death day,,,9.20253e+17,-0.0516,0.287,0.272,0.441,NN
1369,Big_John_T1987,10/17/2017 7:37,0,0,liked video happy death day,@YouTube,,9.20252e+17,0.3818,0.315,0.524,0.161,PP
1370,Bryan_VRM,10/17/2017 7:37,0,0,look like girl happy death day,,,9.20252e+17,0.3182,0.298,0.473,0.229,PP
1371,7watchlist,10/17/2017 7:35,0,1,blumhouses unseats tap link read box office review,@7Wathclist,#BoxOffice #HappyDeathDay #BladeRunner2049,9.20252e+17,0.0,0.0,0.0,1.0,NN
1372,DonDanial20,10/17/2017 7:35,0,1,happy death day mall petaling,@CITTA,,9.20252e+17,-0.0516,0.368,0.349,0.283,NN
1373,BookMyShowID,10/17/2017 7:33,1,0,cari tahu siapa yang membunuh tree di hari ulang beli tiket di bookmyshow,,#HappyDeathDay,9.20251e+17,0.0,0.0,0.0,1.0,NN
1374,_itsColaa,10/17/2017 7:32,0,0,happy death day,,,9.20251e+17,-0.0516,0.453,0.43,0.116,NN
1375,pinoyexchange,10/17/2017 7:30,2,6,movie usual repetitive horror read full review,,#HappyDeathDay,9.20251e+17,-0.6908,0.533,0.0,0.467,Neg
1376,taylorsterner,10/17/2017 7:29,0,0,talking happy death day imma cry,,,9.2025e+17,-0.5106,0.511,0.27,0.219,Neg
1377,moussemusz,10/17/2017 7:29,0,0,movies watch happy death day,,,9.2025e+17,-0.0516,0.368,0.349,0.283,NN
1378,fourstarcarrick,10/17/2017 7:29,1,1,enter competition,,#HappyDeathDay,9.2025e+17,0.0,0.0,0.0,1.0,NN
1379,CreepyClowns4U,10/17/2017 7:28,0,0,box office glory piece cake happy death day,,#creepyclowns,9.2025e+17,0.5106,0.242,0.447,0.311,PP
1380,fourstarbelfast,10/17/2017 7:28,1,2,enter competition,,#HappyDeathDay,9.2025e+17,0.0,0.0,0.0,1.0,NN
1381,SarahFrightmare,10/17/2017 7:27,1,1,happy death day worth watch,,#Horror #HorrorMovies #HorrorMadness #HappyDeathDay #Blumhouse,9.2025e+17,0.1779,0.339,0.487,0.174,PP
1382,rootnews01,10/17/2017 7:27,0,0,happy death day,,,9.2025e+17,-0.0516,0.453,0.43,0.116,NN
